Entry	Entry name	Cross-reference (EMBL)	Cross-reference (GenBank)	Gene names	Protein names
K1DLK3	K1DLK3_PSEAI	AKZH01000020;AXRR01000009;		norB P998_04596 PAE2_0495	Nitric oxide reductase subunit B (Nitric-oxide reductase subunit B)
C0A1E4	C0A1E4_OCHAN	CP008819;AB490236;JENZ01000011;		norC BG46_04600 DR92_3858	Cytochrome C (Nitric oxide reductase subunit C) (NorC nitric oxide reductase)
A0A071KU93	A0A071KU93_PSEAI	AP014622;HG974234;JJOD01000030;JHEU01000867;JMQH01000052;JFJU01000007;JOVK01000001;		norC CH80_22680 CR64_24905 DQ20_05995 DR97_3491 NCGM1900_0534 PSE305_61610 RLJV_28340	Cytochrome C (Nitric oxide reductase subunit C) (Nitric-oxide reductase subunit C)
A0A072ZET2	A0A072ZET2_PSEAI	AP014622;JJOD01000030;JMQH01000052;JFJU01000007;JOVK01000001;		norB CH80_22675 DQ20_05990 DR97_3492 NCGM1900_0535 RLJV_28345	Nitric oxide reductase (Nitric oxide reductase subunit B) (EC 1.7.2.5) (Nitric-oxide reductase subunit B)
D0W9P1	D0W9P1_NEILA	ACEQ02000013;JOVI01000002;		norB DR91_589 NEILACOT_04254	Cytochrome C and Quinol oxidase polypeptide I family protein (Nitric oxide reductase) (EC 1.7.2.5)
B6BHE5	B6BHE5_SULGG	DS995286;AFRZ01000001;		norC CBGD1_393 SMGD1_1415	Nitric oxide reductase cytochrome c subunit (EC 1.7.2.5)
B6BHE4	B6BHE4_SULGG	DS995286;AFRZ01000001;		norB CBGD1_748 SMGD1_1414	Nitric-oxide reductase subunit B (EC 1.7.99.7) (Nitric-oxide reductase, large subunit) (EC 1.7.2.5)
B2XVV7	B2XVV7_AZOBR	EU194339;EU221421;		norC	Nitric oxide reductase small subunit (EC 1.7.99.7) (Nitric-oxide reductase subunit C)
S0J9W5	S0J9W5_PSEAI	ASWU01000002;AZUG01000353;		PAK_00739 Y880_0124510	Nitric oxide reductase (Nitric oxide reductase subunit B)
C9VED1	C9VED1_9RHIZ	EQ999619;AZBH02000159;		BAQG_02150 IL61_0215685	Cytochrome C (Nitric oxide reductase)
C9VED2	C9VED2_9RHIZ	EQ999619;AZBH02000159;		BAQG_02151 IL61_0215690	Nitric oxide reductase
U9HT93	U9HT93_PSEAI	AXPG01000003;		Q074_00576	Nitric oxide reductase subunit B
H1LLB6	H1LLB6_9PAST	AGRK01000002;		HMPREF9096_00051	Nitric oxide reductase, NorZ
D2GIT4	D2GIT4_STAAU	GG730269;		SDAG_00734	Nitric-oxide reductase cytochrome b-containing subunit I
A1JHM0	A1JHM0_9RHOO	AM284377;		cnorB	Nitric oxide reductase CnorB (Fragment)
Q1ZYY1	Q1ZYY1_9PSED	DQ420239;		cnorB	Nitric oxide reductase (Fragment)
U9Q1Q1	U9Q1Q1_PSEAI	AXRL01000016;		Q004_05492	Nitric oxide reductase subunit B
U8YV67	U8YV67_PSEAI	AXRD01000020;		Q012_04094	Nitric oxide reductase subunit B
Q1ZYY0	Q1ZYY0_9PSED	DQ420240;		cnorB	Nitric oxide reductase (Fragment)
C6S9X5	C6S9X5_NEIME	AM889137;		norB1 NME_0084	Nitric oxide reductase (EC 1.7.99.7)
F3P6I4	F3P6I4_9ACTO	AFBL01000014;		HMPREF9056_00645	Putative nitric oxide reductase, NorZ
C6S9X6	C6S9X6_NEIME	AM889137;		norB3 NME_0085	Nitric oxide reductase (EC 1.7.99.7)
D2FIC2	D2FIC2_STAAU	GG730161;		SATG_01500	Nitric-oxide reductase, cytochrome b-containing subunit I
T5HG44	T5HG44_BACLI	AVEZ01000030;		N399_11630	Nitric oxide reductase
I2QBX5	I2QBX5_9BRAD	JH600073;		Bra1253DRAFT_01939	Nitric oxide reductase large subunit
A1JHM5	A1JHM5_9RHOO	AM284382;		cnorB	Nitric oxide reductase CnorB (Fragment)
D5P4M6	D5P4M6_9MYCO	ADNV01000087;		norQ2 HMPREF0591_1120	ATPase family associated with various cellular activities (AAA) (EC 1.7.2.5)
D6J474	D6J474_STAAU	GG749323;		SAZG_00392	Nitric-oxide reductase, cytochrome b-containing subunit I
W7WPV7	W7WPV7_9BURK	AZSO01000248;		norB_1 Y695_01911	Nitric oxide reductase subunit B (EC 1.7.2.5)
A1JHM4	A1JHM4_9RHOO	AM284381;		cnorB	Nitric oxide reductase CnorB (Fragment)
W7WPN2	W7WPN2_9BURK	AZSO01000951;		norB_2 Y695_03530	Nitric oxide reductase subunit B (EC 1.7.2.5)
A1JHM6	A1JHM6_9RHOO	AM284383;		cnorB	Nitric oxide reductase CnorB (Fragment)
Q6YJJ1	Q6YJJ1_9PROT	AY139084;		norB	Nitric oxide reductase (Fragment)
U9G4R2	U9G4R2_PSEAI	AXPE01000021;		Q076_05170	Nitric oxide reductase subunit B
H7G4S2	H7G4S2_STAA5	AIDT01000004;		ST398NM02_0277	Nitric-oxide reductase subunit B (EC 1.7.2.5)
J5W131	J5W131_9PORP	ALKJ01000003;		norZ HMPREF1323_0464	Nitric oxide reductase, NorZ
C5NT85	C5NT85_9RHIZ	AB508908;		cnorB	Nitric-oxide reductase subunit B (Fragment)
U9Q3G5	U9Q3G5_PSEAI	AXRH01000001;		Q008_00490	Nitric oxide reductase subunit B
H3TW14	H3TW14_STAAU	AHKU01000108;		SA21342_0505	Putative nitric oxide reductase
C8AM02	C8AM02_STAAU	GG700615;		SAEG_00733	Nitric oxide reductase
D6KQI9	D6KQI9_9FIRM	GG770216;		HMPREF0874_01230	Nitric oxide reductase
U8ZR71	U8ZR71_PSEAI	AXRF01000017;		Q010_05317	Nitric oxide reductase subunit B
A1JHK8	A1JHK8_9RHIZ	AM284365;		cnorB	Nitric oxide reductase CnorB (Fragment)
A3KZR6	A3KZR6_PSEAI	CH482383;		PACG_03315	Nitric-oxide reductase subunit B
G2UHH8	G2UHH8_PSEAI	DF126593;		norB NCGM1179_4244	Nitric-oxide reductase subunit B (EC 1.7.2.5)
V6S9R1	V6S9R1_9FLAO	AVCS01000009;		FEDK69T_15560	Nitric-oxide reductase subunit B
L8XBK9	L8XBK9_9VIBR	AMDG01000056;		B878_15690	Nitric oxide reductase cytochrome b subunit
T2LET5	T2LET5_9GAMM	CBRE010000113;		norB HALA3H3_890070	Nitric oxide reductase subunit B (EC 1.7.2.5)
D6CH89	D6CH89_9BRAD	FN600627;		cnorB	Cytochrome c dependent nitric oxide reductase (Fragment)
U8Q4I7	U8Q4I7_PSEAI	AXQH01000011;		Q034_05778	Nitric oxide reductase subunit B
U8NYM1	U8NYM1_PSEAI	AXQE01000013;		Q037_06098	Nitric oxide reductase subunit B
V4ZCH9	V4ZCH9_PSEAI	AYNE01000010;		DPADHS01_02590	Nitric oxide reductase
T2LDQ8	T2LDQ8_9GAMM	CBRE010000113;		norC HALA3H3_890071	Nitric oxide reductase subunit C
D0P5W6	D0P5W6_BRUSS	DS999712;		BAEG_02211	Nitric oxide reductase
C6M551	C6M551_NEISI	ACKO02000008;		norB NEISICOT_01650	Nitric oxide reductase (EC 1.7.2.5)
X7C4I8	X7C4I8_PSEAI	AZZO01000024;		Q044_05659	Nitric oxide reductase subunit B
W9TRJ2	W9TRJ2_9PSED	AZSV01000025;		norB BAY1663_02193	Nitric-oxide reductase subunit B
J6Z8R3	J6Z8R3_PSEAI	AKBD01000053;		norB PACIG1_0606	Nitric-oxide reductase subunit B
B7CZN8	B7CZN8_BURPE	ACCE01000014;		BUC_6221	Nitric oxide reductase
B7CM81	B7CM81_BURPE	ACCE01000003;		BUC_3000	Putative nitric oxide reductase NorZ
U9BKW1	U9BKW1_PSEAI	AXRK01000015;		Q005_04661	Nitric oxide reductase subunit B
M7NAX1	M7NAX1_9BACT	AODQ01000006;		norB_1 ADICEAN_00451	Nitric oxide reductase subunit B (EC 1.7.2.5)
J5HQ95	J5HQ95_9PAST	ALJP01000009;		norZ HMPREF1128_1761	Nitric oxide reductase, NorZ
M7N802	M7N802_9BACT	AODQ01000027;		norB_2 ADICEAN_01486	Nitric oxide reductase subunit B (EC 1.7.2.5)
I0K1G0	I0K1G0_9BACT	CAHT01000107;		norB MFUM_970100	Putative nitric oxide reductase B subunit
C0G9I6	C0G9I6_9RHIZ	ACJD01000006;		BCETI_6000559	Nitric oxide reductase subunit B
L9U2P4	L9U2P4_STAAU	AOCQ01000010;		C428_0923	Nitric-oxide reductase cytochrome b-containing subunit I
C5NT82	C5NT82_9PROT	AB508905;		cnorB	Nitric-oxide reductase subunit B (Fragment)
F9GR97	F9GR97_HAEHA	AFQO01000016;		GG9_1557	Putative quinol dependent nitric oxide reductase
I0WBX5	I0WBX5_9FLAO	AJJU01000017;		W5A_10010	Nitric-oxide reductase subunit B
U8KTJ5	U8KTJ5_PSEAI	AXPR01000010;		Q063_02458	Nitric oxide reductase subunit B
K1D4I0	K1D4I0_PSEAI	AKZF01000067;		norB PABE177_0545	Nitric-oxide reductase subunit B
A1JHK4	A1JHK4_9BURK	AM284361;		cnorB	Nitric oxide reductase CnorB (Fragment)
H3TC70	H3TC70_PSEAE	AHKN01000024;		O1Q_09642	Nitric-oxide reductase subunit B
E2PII2	E2PII2_NEIPO	ADBE01000130;		norB NEIPOLOT_02445	Nitric oxide reductase (EC 1.7.2.5)
S3XJC8	S3XJC8_9ACTO	ATFM01000003;		HMPREF1485_00655	Nitric oxide reductase subunit B
D1D6M5	D1D6M5_NEIGO	DS999979;		NGBG_02000	Nitric oxide reductase
B5VZ89	B5VZ89_ARTMA	ABYK01000010;		AmaxDRAFT_1831	Cytochrome b subunit of nitric oxide reductase
D1ETG7	D1ETG7_BRUML	EQ999555;		BAMG_01593	Nitric oxide reductase
B5VZ88	B5VZ88_ARTMA	ABYK01000010;		AmaxDRAFT_1830	Cytochrome b subunit of nitric oxide reductase
U8ZRK5	U8ZRK5_PSEAI	AXRE01000023;		Q011_05398	Nitric oxide reductase subunit B
A1JHI1	A1JHI1_9RHIZ	AM284338;		cnorB	Nitric oxide reductase CnorB (Fragment)
U8UUT6	U8UUT6_PSEAI	AXQQ01000001;		Q025_00531	Nitric oxide reductase subunit B
U8TE97	U8TE97_PSEAI	AXQO01000006;		Q027_03891	Nitric oxide reductase subunit B
F3LRU2	F3LRU2_9BURK	AEWG01000101;		RBXJA2T_12067	Nitric-oxide reductase subunit B
X7DHG0	X7DHG0_PSEAI	AZZP01000001;		Q043_00352	Nitric oxide reductase subunit B
K5YER2	K5YER2_9PSED	AMSL01000018;		C211_03130	Nitric-oxide reductase subunit B
K5YQ78	K5YQ78_9PSED	AMSL01000022;		C211_03710	Nitric-oxide reductase subunit B
A0A085KFR1	A0A085KFR1_STAAU	AYLT01000062;		norB_4 D484_01248	Nitric oxide reductase subunit B (EC 1.7.2.5)
U8PG20	U8PG20_PSEAI	AXQD01000005;		Q038_03910	Nitric oxide reductase subunit B
U8SHL6	U8SHL6_PSEAI	AXQL01000016;		Q030_05825	Nitric oxide reductase subunit B
Q9F0W6	Q9F0W6_PSEFL	AF197467;		norB	Nitric oxide reductase cytochrome b subunit
Q2HX24	Q2HX24_HYDTH	AB232055;		norB	Nitric oxide reductase cytochrome b subunit
D3IIG8	D3IIG8_9BACT	GG740072;		norZ HMPREF0670_01137	Nitric oxide reductase, NorZ
A1JHI5	A1JHI5_9RHIZ	AM284342;		cnorB	Nitric oxide reductase CnorB (Fragment)
G2FJZ6	G2FJZ6_9GAMM	AFZB01000075;		norB TevJSym_cv00020	Nitric oxide reductase subunit B (EC 1.7.2.5)
U9J3S5	U9J3S5_PSEAI	AXPU01000010;		Q060_04515	Nitric oxide reductase subunit B
A0A017HQR4	A0A017HQR4_9RHOB	AOSK01000041;		Rumeso_01684	Nitric-oxide reductase subunit B (EC 1.7.2.5)
C5NT79	C5NT79_9PROT	AB508902;		cnorB	Nitric-oxide reductase subunit B (Fragment)
C4IWF0	C4IWF0_BRUAO	ACOR01000007;		BAAA_7000946	Nitric oxide reductase subunit B
C8A7S3	C8A7S3_STAAU	GG700574;		SACG_00732	Nitric oxide reductase
X8E0H1	X8E0H1_MYCXE	JAOB01000011;		I553_9451	Putative nitric oxide reductase (Subunit B) transmembrane protein
X8E063	X8E063_MYCXE	JAOB01000011;		norZ I553_9454	Nitric oxide reductase domain protein (EC 1.7.2.5)
I0RU44	I0RU44_MYCXE	AJFI01000042;		MXEN_08492	Nitric-oxide reductase subunit B
D1EJ42	D1EJ42_9RHIZ	EQ999534;		BALG_02700	Nitric oxide reductase
K6ZQ71	K6ZQ71_9ALTE	BAER01000006;		norB GPLA_0107	Nitric oxide reductase, cytochrome b-containing subunit I (EC 1.7.2.5)
S0HIR4	S0HIR4_PSEAI	ASWW01000013;		L346_03995	Nitric oxide reductase subunit B
U9B0J0	U9B0J0_PSEAI	AXRG01000001;		Q009_00278	Nitric oxide reductase subunit B
A0A067A9N1	A0A067A9N1_9PSED	JHTS01000039;		norB BV82_3245	Nitric oxide reductase subunit B (EC 1.7.2.5)
U9KXC1	U9KXC1_PSEAI	AXPX01000005;		Q057_02462	Nitric oxide reductase subunit B
R0FFQ5	R0FFQ5_9RHOB	AQCH01000125;		K529_10552	Nitric-oxide reductase subunit B
A1JHG9	A1JHG9_9BURK	AM284326;		qnorB	Nitric oxide reductase QnorB (Fragment)
A1JHL9	A1JHL9_9RHIZ	AM284376;		cnorB	Nitric oxide reductase CnorB (Fragment)
V5CET0	V5CET0_PROAA	APCV01000083;		H497_10564	Nitric-oxide reductase subunit B
U9BLH7	U9BLH7_PSEAI	AXRJ01000011;		Q006_03898	Nitric oxide reductase subunit B
X7CIF5	X7CIF5_PSEAI	AZZN01000004;		Q045_00532	Nitric oxide reductase subunit B
S7SXG0	S7SXG0_9BACI	ATCO01000066;		I656_01557	Nitric-oxide reductase subunit B (EC 1.7.2.5)
S7SX82	S7SX82_9BACI	ATCO01000066;		I656_01558	Nitric-oxide reductase subunit B (EC 1.7.2.5)
U8F301	U8F301_PSEAI	AXOV01000001;		Q085_00562	Nitric oxide reductase subunit B
U9F6Z7	U9F6Z7_PSEAI	AXPC01000013;		Q078_03925	Nitric oxide reductase subunit B
E0DQA9	E0DQA9_9RHIZ	ADEZ01000033;		BIBO1_2248	Nitric oxide reductase subunit B
F5S751	F5S751_9NEIS	AFHS01000036;		norB HMPREF0476_1034	Nitric oxide reductase (EC 1.7.2.5)
I3BCV3	I3BCV3_HAEPA	AJTC01000037;		norZ HMPREF1119_1398	Nitric oxide reductase, NorZ
U8JX50	U8JX50_PSEAI	AXPQ01000003;		Q064_00540	Nitric oxide reductase subunit B
B0B0S8	B0B0S8_9BACI	AM404295;		qnorB	Nitric oxide reductase (Fragment)
C5NT86	C5NT86_9BURK	AB508909;		cnorB	Nitric-oxide reductase subunit B (Fragment)
A1JHJ7	A1JHJ7_9RHIZ	AM284354;		cnorB	Nitric oxide reductase CnorB (Fragment)
A1JHM1	A1JHM1_9RHOO	AM284378;		cnorB	Nitric oxide reductase CnorB (Fragment)
I2J437	I2J437_HAEPA	AJMW01000055;		norZ HMPREF1118_1478	Nitric oxide reductase, NorZ
D6LUI7	D6LUI7_STAAU	GG770515;		SIAG_00955	Nitric-oxide reductase
B0B0S4	B0B0S4_9BACI	AM403579;		qnorB	Quinol-containing nitric oxide reductase (Fragment)
F9K8B8	F9K8B8_STAAU	AFTQ01000002;		SA21235_1287	Putative nitric oxide reductase
X7ZGU8	X7ZGU8_MYCKA	JAOA01000004;		I545_3032	Nitric oxide reductase domain protein (EC 1.7.2.5)
X7ZGV9	X7ZGV9_MYCKA	JAOA01000004;		I545_3033	Nitric oxide reductase domain protein (EC 1.7.2.5)
U9FLE5	U9FLE5_PSEAI	AXPD01000022;		Q077_04460	Nitric oxide reductase subunit B
B9MSW4	B9MSW4_9BURK	DQ865928;		norB	Nitric-oxide reductase subunit B (Fragment)
U9NRS8	U9NRS8_PSEAI	AXQT01000001;		Q022_00492	Nitric oxide reductase subunit B
B8Q8Y7	B8Q8Y7_9BACI	EU374128;		qnorB	Nitric oxide reductase (Fragment)
B7ZEU7	B7ZEU7_9BACI	AM778673;		qnorB	Quinol nitric oxide reductase (Fragment)
U8MJ69	U8MJ69_PSEAI	AXQA01000018;		Q041_05039	Nitric oxide reductase subunit B
C1HYM0	C1HYM0_NEIGO	DS999937;		NGAG_01980	Nitric oxide reductase
I9E082	I9E082_9FLAO	AJZR01000040;		norZ HMPREF1321_1370	Nitric oxide reductase, NorZ
C8AGA4	C8AGA4_STAAU	GG700598;		SADG_00733	Nitric oxide reductase
U8LJP4	U8LJP4_PSEAI	AXPT01000010;		Q061_03695	Nitric oxide reductase subunit B
U8B6S4	U8B6S4_PSEAI	AXON01000004;		Q093_02282	Nitric oxide reductase subunit B
A1JHK1	A1JHK1_9BURK	AM284358;		cnorB	Nitric oxide reductase CnorB (Fragment)
K1EIP2	K1EIP2_PSEAI	AKZE01000061;		norB PABE173_0539	Nitric-oxide reductase subunit B
V5D1F0	V5D1F0_PROAA	ARZZ01000028;		H498_10380	Nitric-oxide reductase subunit B
I4W0P9	I4W0P9_9GAMM	AJXT01000024;		UU7_09730	Nitric-oxide reductase
J5UZQ2	J5UZQ2_9FLAO	ALNN01000062;		norZ HMPREF1154_0315	Nitric oxide reductase, NorZ
I4W1D2	I4W1D2_9GAMM	AJXT01000021;		UU7_08950	Nitric-oxide reductase subunit B
M3BPH1	M3BPH1_PSEAI	AOIH01000006;		H123_13885	Nitric-oxide reductase subunit B
M7XGW1	M7XGW1_9BACT	AMZY02000007;		C943_03890	Nitric-oxide reductase , quinol-dependent
B8Q8X8	B8Q8X8_9BACI	EU374119;		qnorB	Nitric oxide reductase (Fragment)
H0TBV1	H0TBV1_9BRAD	CAFJ01000792;		norB BRAS3809_890012	Nitric-oxide reductase subunit B (Nitric oxide reductase cytochrome b subunit) (NOR large subunit) (EC 1.7.2.5)
A1JHJ3	A1JHJ3_9RHIZ	AM284350;		cnorB	Nitric oxide reductase CnorB (Fragment)
X4YKU9	X4YKU9_9BACT	KJ020993;		qnorB	Nitric oxide reductase subunit B (EC 1.7.5.2) (Fragment)
X4Y361	X4Y361_9BACT	KJ020986;		qnorB	Nitric oxide reductase subunit B (EC 1.7.5.2) (Fragment)
X4YKU2	X4YKU2_9BACT	KJ020982;		qnorB	Nitric oxide reductase subunit B (EC 1.7.5.2) (Fragment)
X4Y5Z2	X4Y5Z2_9BACT	KJ020999;		qnorB	Nitric oxide reductase subunit B (EC 1.7.5.2) (Fragment)
X4YJ39	X4YJ39_9BACT	KJ020987;		qnorB	Nitric oxide reductase subunit B (EC 1.7.5.2) (Fragment)
X4Y373	X4Y373_9BACT	KJ021001;		qnorB	Nitric oxide reductase subunit B (EC 1.7.5.2) (Fragment)
X4Y5Y1	X4Y5Y1_9BACT	KJ020983;		qnorB	Nitric oxide reductase subunit B (EC 1.7.5.2) (Fragment)
K2E3B3	K2E3B3_9BACT	AMFJ01011142;		norQ ACD_28C00162G0002	Denitrification regulatory protein NirQ (EC 1.7.2.5)
X4YKV2	X4YKV2_9BACT	KJ020998;		qnorB	Nitric oxide reductase subunit B (EC 1.7.5.2) (Fragment)
X4XWP4	X4XWP4_9BACT	KJ020985;		qnorB	Nitric oxide reductase subunit B (EC 1.7.5.2) (Fragment)
X4YJ48	X4YJ48_9BACT	KJ020997;		qnorB	Nitric oxide reductase subunit B (EC 1.7.5.2) (Fragment)
X4YKU4	X4YKU4_9BACT	KJ020988;		qnorB	Nitric oxide reductase subunit B (EC 1.7.5.2) (Fragment)
A4LR98	A4LR98_BURPE	AAYX01000012;		norB BURPS305_1780	Nitric oxide reductase (EC 1.7.2.5)
A4LDP6	A4LDP6_BURPE	AAYX01000001;		BURPS305_7410	Putative nitric oxide reductase NorZ
F9JM45	F9JM45_STAAU	AFTM01000014;		SA21195_1295	Nitric oxide reductase family protein
A1JHH7	A1JHH7_9BURK	AM284334;		qnorB	Nitric oxide reductase QnorB (Fragment)
B9MSW5	B9MSW5_9BURK	DQ865929;		norB	Nitric-oxide reductase subunit B (Fragment)
U9LA31	U9LA31_PSEAI	AXQM01000016;		Q029_04123	Nitric oxide reductase subunit B
A1JHG7	A1JHG7_9BURK	AM284324;		qnorB	Nitric oxide reductase QnorB (Fragment)
C7HSH5	C7HSH5_9FIRM	ACXU01000005;		HMPREF0078_0224	ATPase family associated with various cellular activities (AAA) (EC 1.7.2.5)
W6JZQ2	W6JZQ2_9MICO	CAJA01000335;		BN11_400018	Putative Nitric oxide reductase subunit B (NorB) (EC 1.7.2.5)
C5NT91	C5NT91_9PSED	AB508914;		cnorB	Nitric-oxide reductase subunit B (Fragment)
W6K8Q6	W6K8Q6_9PROT	FO538765;		norB MGMAQ_1206	Nitric-oxide reductase subunit B (EC 1.7.2.5)
K2L5R6	K2L5R6_9PROT	AMRQ01000004;		TH3_07962	Nitric-oxide reductase subunit B
W6K7M0	W6K7M0_9PROT	FO538765;		norE MGMAQ_1203	Nitric oxide reductase protein NorE (EC 1.7.2.5)
W6K8K3	W6K8K3_9PROT	FO538765;		norC MGMAQ_1207	Nitric-oxide reductase subunit C (EC 1.7.2.5)
S6K2Y5	S6K2Y5_PSEST	AMVM01000001;		B382_02855	Nitric-oxide reductase subunit B
C5NT84	C5NT84_9RHIZ	AB508907;		cnorB	Nitric-oxide reductase subunit B (Fragment)
M2AF67	M2AF67_9PLAN	ANMO01000157;		RE6C_03509	Nitric oxide reductase (Subunit B) transmembrane protein
M5RYP6	M5RYP6_9PLAN	ANOF01000162;		RESH_05141	Nitric oxide reductase (Subunit B) transmembrane protein
U8Z8I6	U8Z8I6_PSEAI	AXRB01000003;		Q014_00535	Nitric oxide reductase subunit B
W1R3W2	W1R3W2_PSEAI	AYON01000017;		V441_02580	Nitric oxide reductase
C5NT87	C5NT87_9PROT	AB508910;		cnorB	Nitric-oxide reductase subunit B (Fragment)
U9IAL3	U9IAL3_PSEAI	AXPO01000022;		Q066_05078	Nitric oxide reductase subunit B
W1WVT4	W1WVT4_9FIRM	AZMK01000332;		Q620_VSAC00332G0001	Nitric oxide reductase (Fragment)
U8MF89	U8MF89_PSEAI	AXQB01000017;		Q040_05461	Nitric oxide reductase subunit B
D2G6G3	D2G6G3_STAAU	GG730221;		SAYG_01407	Nitric oxide reductase
W9U5W3	W9U5W3_BURPE	AXDS01000065;		T210_0140165	Nitric oxide reductase
A0A011NY53	A0A011NY53_9PROT	JEMX01000038;		norB AW10_01907	Nitric oxide reductase subunit B (EC 1.7.2.5)
C9T086	C9T086_9RHIZ	DS999669;		BAIG_00321	Nitric oxide reductase
A3RZQ3	A3RZQ3_RALSL	AAKL01000070;		RRSL_00759	Nitric-oxide reductase subunit B (EC 1.7.2.5)
F8LEU7	F8LEU7_9CHLA	FR872660;		norB WCH_BJ09000	Nitric oxide reductase, subunit B (EC 1.7.99.7)
C9T9I1	C9T9I1_9RHIZ	DS999686;		BAJG_00323	Nitric oxide reductase
D2G5G6	D2G5G6_STAAU	GG730218;		SAXG_00753	Nitric oxide reductase
A3RYF0	A3RYF0_RALSL	AAKL01000052;		RRSL_01315	Nitric-oxide reductase subunit C (EC 1.7.2.5)
D2FS68	D2FS68_STAAU	GG730191;		SAWG_00395	Nitric oxide reductase
W9ULY5	W9ULY5_BURPE	AXDS01000021;		T210_0118850	Nitric oxide reductase large subunit
E1DM37	E1DM37_VIBPH	ACFO01000017;		VIPARAN5034_2228	Nitric oxide reductase cytochrome B subunit
A1JHI4	A1JHI4_9PSED	AM284341;		cnorB	Nitric oxide reductase CnorB (Fragment)
U9B6W0	U9B6W0_PSEAI	AXRN01000009;		Q002_05025	Nitric oxide reductase subunit B
A1JHH1	A1JHH1_9BURK	AM284328;		qnorB	Nitric oxide reductase QnorB (Fragment)
U8EPL2	U8EPL2_PSEAI	AXOW01000016;		Q084_05321	Nitric oxide reductase subunit B
C5NT92	C5NT92_9RHIZ	AB508915;		cnorB	Nitric-oxide reductase subunit B (Fragment)
A1JHL6	A1JHL6_9RHIZ	AM284373;		cnorB	Nitric oxide reductase CnorB (Fragment)
U9R5N2	U9R5N2_PSEAI	AXRP01000017;		Q000_05843	Nitric oxide reductase subunit B
X6Y3F9	X6Y3F9_PSEAI	AZZD01000026;		Q094_04701	Nitric oxide reductase subunit B
A1JHM8	A1JHM8_9RHIZ	AM284385;		cnorB	Nitric oxide reductase CnorB (Fragment)
B7ZEV0	B7ZEV0_9BURK	AM778676;		qnorB	Quinol nitric oxide reductase (Fragment)
I2NVI8	I2NVI8_NEISI	AJMT01000042;		norZ HMPREF1051_1503	Nitric oxide reductase, NorZ
D6H6W4	D6H6W4_NEIGO	GG749039;		NGMG_02249	Nitric oxide reductase
R0FW01	R0FW01_9BURK	AEEC02000006;		HFRIS_006533	Nitric oxide reductase subunit B
S6GZH6	S6GZH6_9PSED	ATLO01000042;		CFII64_20313	Nitric-oxide reductase subunit B
M7R9W2	M7R9W2_VIBHA	AHHQ01000077;		MUQ_22135	Nitric oxide reductase cytochrome b subunit
S3BML1	S3BML1_9FLAO	ATCI01000007;		HMPREF1528_01039	Nitric oxide reductase subunit B
D2UJ35	D2UJ35_STAAU	GG730336;		SAUG_02006	Nitric-oxide reductase cytochrome b-containing subunit I
W0W9Q5	W0W9Q5_PSEAI	CBTQ010000020;		norB P38_0528	Nitric oxide reductase subunit B (EC 1.7.2.5)
U9HCB3	U9HCB3_PSEAI	AXPF01000003;		Q075_00533	Nitric oxide reductase subunit B
G9ZBI5	G9ZBI5_9GAMM	AGCM01000006;		HMPREF9080_00108	Nitric oxide reductase, NorZ
J1FD81	J1FD81_9BACT	AKIS01000202;		O71_22439	Nitric oxide reductase large subunit-like protein
W1JSU8	W1JSU8_9BRAD	AMCQ01001170;		BCCGELA001_23634	Nitric-oxide reductase subunit B
U9NPH5	U9NPH5_PSEAI	AXQV01000025;		Q020_05754	Nitric oxide reductase subunit B
I2KNJ6	I2KNJ6_BURPE	AHJA01000245;		BP1026A_4020	Nitric oxide reductase, subunit B
A3LHX7	A3LHX7_PSEAI	CH482384;		PA2G_04440	Nitric-oxide reductase subunit B
X7ATC1	X7ATC1_PSEAI	AZZK01000012;		Q048_04551	Nitric oxide reductase subunit B
G5FWC0	G5FWC0_9PSED	ACWU01000126;		HMPREF1030_03773	Nitric oxide reductase subunit B
E0NJT6	E0NJT6_9FIRM	AEEH01000019;		norQ HMPREF9225_0425	ATPase family associated with various cellular activities (AAA) (EC 1.7.2.5)
B3Y963	B3Y963_GEOSE	AB450501;		norZ	Nitric oxide reductase
U9QWI4	U9QWI4_PSEAI	AXRM01000011;		Q003_02374	Nitric oxide reductase subunit B
L1K6Y8	L1K6Y8_9RHOB	ANFS01000033;		D516_3097	Nitric-oxide reductase subunit B
A1JHJ0	A1JHJ0_9RHIZ	AM284347;		cnorB	Nitric oxide reductase CnorB (Fragment)
A1JHH8	A1JHH8_9BURK	AM284335;		qnorB	Nitric oxide reductase QnorB (Fragment)
A1JHM2	A1JHM2_9RHOO	AM284379;		cnorB	Nitric oxide reductase CnorB (Fragment)
U9D046	U9D046_PSEAI	AXRS01000019;		P997_05825	Nitric oxide reductase subunit B
C9D350	C9D350_9RHOB	GG703520;		SCH4B_4216	Nitric oxide reductase subunit B (EC 1.7.99.7)
B8Q8X4	B8Q8X4_9BACI	EU374115;		qnorB	Nitric oxide reductase (Fragment)
E9ZYY6	E9ZYY6_NEIME	AEQE01000027;		NMBOX9930304_0551	Nitric-oxide reductase subunit B (EC 1.7.2.5) (Fragment)
A1JHM3	A1JHM3_9RHOO	AM284380;		cnorB	Nitric oxide reductase CnorB (Fragment)
U8I3U3	U8I3U3_PSEAI	AXPL01000011;		Q069_04936	Nitric oxide reductase subunit B
F5WBD7	F5WBD7_STAAU	AFNP01000014;		SA21310_0750	Putative nitric oxide reductase, NorZ
