Entry	Entry name	Cross-reference (EMBL)	Cross-reference (GenBank)	Gene names	Protein names
K2NSK4	K2NSK4_9RHIZ	AMSI01000015;		nosZ NA8A_19228	Nitrous-oxide reductase (EC 1.7.2.4) (N(2)OR) (N2O reductase)
K0A0X9	K0A0X9_9BACT	JX465238;		nosZ	Putative nitrous oxide reductase (Fragment)
K0A145	K0A145_9BACT	JX465259;		nosZ	Putative nitrous oxide reductase (Fragment)
Q9X4Z1	Q9X4Z1_9BACT	AF119927;		nosZ	Nitrous oxide reductase (Fragment)
B8X3K8	B8X3K8_9BACT	FJ154411;		nosZ	Nitrous oxide reductase (Fragment)
B6RTI7	B6RTI7_9BACT	EU447790;		nosZ	Nitrous oxide reductase (Fragment)
B8X3L3	B8X3L3_9BACT	FJ154416;		nosZ	Nitrous oxide reductase (Fragment)
U6BQS9	U6BQS9_9BACT	KF738736;		nosZ	Nitrous oxide reductase (Fragment)
D6VAR3	D6VAR3_9BRAD	ADVZ01000006;		nosZ AfiDRAFT_3697	Nitrous-oxide reductase (EC 1.7.2.4) (N(2)OR) (N2O reductase)
F8SIU3	F8SIU3_9BACT	HQ630118;		nosZ	Nitrous-oxide reductase (Fragment)
N9TEQ3	N9TEQ3_BRUCA	AQMZ01000002;		nosZ C967_02511	Nitrous-oxide reductase (EC 1.7.2.4) (N(2)OR) (N2O reductase)
C6L5V4	C6L5V4_9PROT	AB480500;		nosZ	Nitrous oxide reductase (Fragment)
Q2EHS3	Q2EHS3_9BRAD	DQ377796;		nosZ	Nitrous oxide reductase (Fragment)
N9SH72	N9SH72_BRUCA	AQNA01000003;		nosZ C982_02881	Nitrous-oxide reductase (EC 1.7.2.4) (N(2)OR) (N2O reductase)
F8SIU7	F8SIU7_9BACT	HQ630122;		nosZ	Nitrous-oxide reductase (Fragment)
Q19MZ5	Q19MZ5_9BRAD	DQ518207;		nirK	Nitrite reductase (Fragment)
Q3HY33	Q3HY33_9PSED	DQ179263;		nosZ	Nitrous oxide reductase (Fragment)
V6HUW8	V6HUW8_9LEPT	AHMM02000017;		nosZ LEP1GSC047_2851	Nitrous-oxide reductase, Sec-dependent (EC 1.7.2.4)
F8SIQ6	F8SIQ6_9BACT	HQ630081;		nosZ	Nitrous-oxide reductase (Fragment)
N7EA78	N7EA78_BRUAO	AQME01000004;		nosZ C071_02310	Nitrous-oxide reductase (EC 1.7.2.4) (N(2)OR) (N2O reductase)
C6L5X5	C6L5X5_9RHIZ	AB480521;		nosZ	Nitrous oxide reductase (Fragment)
V8H9D1	V8H9D1_PSEAI	AYSK01000123;		nosZ V527_16440	Nitrous-oxide reductase (EC 1.7.2.4) (N(2)OR) (N2O reductase)
C0EKI4	C0EKI4_NEIFL	ACEN01000010;		NEIFLAOT_00428	Cytochrome C oxidase subunit II, periplasmic domain protein
A0A023C5X8	A0A023C5X8_9PSED	AHIP01000029;		nosZ PE143B_0122795	Nitrous-oxide reductase (EC 1.7.2.4) (N(2)OR) (N2O reductase)
I1AYK4	I1AYK4_9RHOB	AJKJ01000063;		C357_07946	Nitrous-oxide reductase (EC 1.7.2.4)
Q9AP55	Q9AP55_9BACT	AF315452;		nosZ	Nitrous oxide reductase (Fragment)
G9XH20	G9XH20_DESHA	AFZX01000006;		HMPREF0322_00243	Cytochrome C oxidase subunit II, periplasmic domain protein
N8DDQ6	N8DDQ6_BRUML	AQKH01000007;		C059_02585	Nitrous-oxide reductase
F8SIT3	F8SIT3_9BACT	HQ630108;		nosZ	Nitrous-oxide reductase (Fragment)
B0FRF8	B0FRF8_9RHIZ	EU346731;		nosZ	Nitrous oxide reductase (Fragment)
F8SIW9	F8SIW9_9BACT	HQ630144;		nosZ	Nitrous-oxide reductase (Fragment)
Q9AP54	Q9AP54_9BACT	AF315453;		nosZ	Nitrous oxide reductase (Fragment)
U7WBN7	U7WBN7_BRUAO	AXMS01000003;		nosZ P050_02709	Nitrous-oxide reductase (EC 1.7.2.4) (N(2)OR) (N2O reductase)
N8N2X9	N8N2X9_BRUOV	AQIK01000015;		nosZ H715_02476	Nitrous-oxide reductase (EC 1.7.2.4) (N(2)OR) (N2O reductase)
X6ZKE9	X6ZKE9_PSEAI	AZZG01000010;		nosZ Q052_03000	Nitrous-oxide reductase (EC 1.7.2.4) (N(2)OR) (N2O reductase)
N8FR90	N8FR90_9RHIZ	AQKQ01000021;		nosZ C038_03175	Nitrous-oxide reductase (EC 1.7.2.4) (N(2)OR) (N2O reductase)
F0F2Q6	F0F2Q6_9NEIS	AEWV01000045;		nosZ HMPREF9098_2364	Cytochrome C oxidase subunit II, periplasmic domain protein (EC 1.7.2.4)
G8A3W7	G8A3W7_9BURK	GU062412;		nosZ	Nitrous-oxide reductase (Fragment)
N8EC99	N8EC99_BRUML	AQKK01000007;		B997_02974	Nitrous-oxide reductase
F8SIY2	F8SIY2_9BACT	HQ630157;		nosZ	Nitrous-oxide reductase (Fragment)
F8SIT2	F8SIT2_9BACT	HQ630107;		nosZ	Nitrous-oxide reductase (Fragment)
F8SIT8	F8SIT8_9BACT	HQ630113;		nosZ	Nitrous-oxide reductase (Fragment)
I1ZIX0	I1ZIX0_9RHIZ	JQ652574;		nosZ	Nitrous oxide reductase (Fragment)
D7USA5	D7USA5_9BURK	AB545675;		nosZ	Nitrous oxide reductase (Fragment)
U8BEV8	U8BEV8_PSEAI	AXOO01000001;		nosZ Q092_00569	Nitrous-oxide reductase (EC 1.7.2.4) (N(2)OR) (N2O reductase)
D2KZL8	D2KZL8_9PROT	AB542275;		nosZ	Nitrous oxide reductase (Fragment)
F8SIZ5	F8SIZ5_9BACT	HQ630170;		nosZ	Nitrous-oxide reductase (Fragment)
F8SIR6	F8SIR6_9BACT	HQ630091;		nosZ	Nitrous-oxide reductase (Fragment)
F8SIV4	F8SIV4_9BACT	HQ630129;		nosZ	Nitrous-oxide reductase (Fragment)
D7USA0	D7USA0_9BURK	AB545670;		nosZ	Nitrous oxide reductase (Fragment)
F8SIT6	F8SIT6_9BACT	HQ630111;		nosZ	Nitrous-oxide reductase (Fragment)
F8SJ24	F8SJ24_9BACT	HQ630199;		nosZ	Nitrous-oxide reductase (Fragment)
Q9AP60	Q9AP60_9BACT	AF315446;		nosZ	Nitrous oxide reductase (Fragment)
Q1ZYX4	Q1ZYX4_9PSED	DQ420246;		cnorB	Nitric oxide reductase (Fragment)
A0A030ZTG9	A0A030ZTG9_PSEAI	JIEP01000004;		nosZ V562_00905	Nitrous-oxide reductase (EC 1.7.2.4) (N(2)OR) (N2O reductase)
U7P998	U7P998_9GAMM	AXCA01000001;		nosZ Q671_00385	Nitrous-oxide reductase (EC 1.7.2.4) (N(2)OR) (N2O reductase)
N1W1N9	N1W1N9_9LEPT	AOGW02000006;		nosZ LEP1GSC203_2922	Nitrous-oxide reductase, Sec-dependent (EC 1.7.2.4)
Q19N07	Q19N07_9PSED	DQ518195;		nirS	Nitrite reductase (Fragment)
Q19N13	Q19N13_9PSED	DQ518189;		nirS	Nitrite reductase (Fragment)
U9JU02	U9JU02_PSEAI	AXPY01000009;		nosZ Q056_05006	Nitrous-oxide reductase (EC 1.7.2.4) (N(2)OR) (N2O reductase)
I2HA50	I2HA50_9PSED	HE814035;		nosZ	Nitrous oxide reductase (Fragment)
U7WWV4	U7WWV4_BRUSS	AXMU01000001;		nosZ P048_00985	Nitrous-oxide reductase (EC 1.7.2.4) (N(2)OR) (N2O reductase)
W6LIL6	W6LIL6_CAMFE	HG004426;		CSG_5190	Nitrous-oxide reductase (EC 1.7.2.4)
Q2EHT0	Q2EHT0_9PSED	DQ377789;		nosZ	Nitrous oxide reductase (Fragment)
Q2EHU6	Q2EHU6_9PSED	DQ377773;		nosZ	Nitrous oxide reductase (Fragment)
D2KZL7	D2KZL7_9PROT	AB542274;		nosZ	Nitrous oxide reductase (Fragment)
V6SXU9	V6SXU9_9FLAO	AVGG01000002;		FLJC2902T_06080	Nitrous-oxide reductase
X6XXA8	X6XXA8_PSEAI	AZZE01000021;		nosZ Q054_03028	Nitrous-oxide reductase (EC 1.7.2.4) (N(2)OR) (N2O reductase)
A6F8B5	A6F8B5_9GAMM	ABCQ01000003;		PE36_02157	Nitrous-oxide reductase precurser (EC 1.7.2.4)
N7PQB5	N7PQB5_BRUOV	AQNQ01000026;		nosZ C961_02202	Nitrous-oxide reductase (EC 1.7.2.4) (N(2)OR) (N2O reductase)
R9WDG4	R9WDG4_9GAMM	KC415601;		nosZ	Nitrous oxide reductase (Fragment)
D1EH27	D1EH27_NEIGO	EQ973102;		NGLG_01514	Nitrous-oxide reductase
A2BCV3	A2BCV3_9PSED	AM422884;		nosZ	Nitrous-oxide reductase (EC 1.7.99.6) (Fragment)
Q9X4Y8	Q9X4Y8_9BACT	AF119924;		nosZ	Nitrous oxide reductase (Fragment)
G8A3X1	G8A3X1_9BURK	GU062416;		nosZ	Nitrous-oxide reductase (Fragment)
C9TKT6	C9TKT6_9RHIZ	DS999750;		nosZ BAGG_00785	Nitrous-oxide reductase (EC 1.7.2.4) (N(2)OR) (N2O reductase)
N7QRN5	N7QRN5_BRUSS	AQNZ01000009;		nosZ C006_02216	Nitrous-oxide reductase (EC 1.7.2.4) (N(2)OR) (N2O reductase)
R9WDG6	R9WDG6_9GAMM	KC415604;		nosZ	Nitrous oxide reductase (Fragment)
N8EY51	N8EY51_9RHIZ	AQKS01000019;		C001_02919	Nitrous-oxide reductase
C6L5V8	C6L5V8_9BRAD	AB480504;		nosZ	Nitrous oxide reductase (Fragment)
A0A030XCZ3	A0A030XCZ3_PSEAI	JIEL01000011;		nosZ AJ62_03500	Nitrous-oxide reductase (EC 1.7.2.4) (N(2)OR) (N2O reductase)
X6ZGZ9	X6ZGZ9_PSEAI	AZZH01000009;		nosZ Q051_03018	Nitrous-oxide reductase (EC 1.7.2.4) (N(2)OR) (N2O reductase)
H0S825	H0S825_9BRAD	CAFI01000001;		nosZ BRAO375_10006	Nitrous-oxide reductase (EC 1.7.2.4) (N(2)OR) (N2O reductase)
U8US22	U8US22_PSEAI	AXQP01000008;		nosZ Q026_01619	Nitrous-oxide reductase (EC 1.7.2.4) (N(2)OR) (N2O reductase)
I1ZIY0	I1ZIY0_9RHOO	JQ652584;		nosZ	Nitrous oxide reductase (Fragment)
C5TKR5	C5TKR5_NEIFL	ACQV01000016;		NEIFL0001_1752	Cytochrome C oxidase subunit II, periplasmic domain protein (EC 1.7.2.4)
U8ZK10	U8ZK10_PSEAI	AXRC01000001;		nosZ Q013_00658	Nitrous-oxide reductase (EC 1.7.2.4) (N(2)OR) (N2O reductase)
A0A022NHG6	A0A022NHG6_PSEAI	JARJ01000136;		nosZ PA99_5107	Nitrous-oxide reductase (EC 1.7.2.4) (N(2)OR) (N2O reductase)
D0CP66	D0CP66_9RHOB	GG704595;		nosZ SL1157_A0204	Nitrous-oxide reductase (EC 1.7.2.4) (N(2)OR) (N2O reductase)
U8D1B4	U8D1B4_PSEAI	AXOS01000011;		nosZ Q088_03638	Nitrous-oxide reductase (EC 1.7.2.4) (N(2)OR) (N2O reductase)
D7USA4	D7USA4_9BURK	AB545674;		nosZ	Nitrous oxide reductase (Fragment)
N8GFT5	N8GFT5_BRUSS	AQKX01000009;		nosZ B985_02164	Nitrous-oxide reductase (EC 1.7.2.4) (N(2)OR) (N2O reductase)
F8SIX1	F8SIX1_9BACT	HQ630146;		nosZ	Nitrous-oxide reductase (Fragment)
F8SIW5	F8SIW5_9BACT	HQ630140;		nosZ	Nitrous-oxide reductase (Fragment)
N7LT88	N7LT88_BRUML	AQNJ01000012;		C056_03031	Nitrous-oxide reductase
Q9AP72	Q9AP72_9BACT	AF315434;		nosZ	Nitrous oxide reductase (Fragment)
G0YIC6	G0YIC6_9PSED	HQ694807;		nosZ	Nitrous oxide reductase (Fragment)
F8SJ32	F8SJ32_9BACT	HQ630207;		nosZ	Nitrous-oxide reductase (Fragment)
D7USA3	D7USA3_9BURK	AB545673;		nosZ	Nitrous oxide reductase (Fragment)
F8SIZ0	F8SIZ0_9BACT	HQ630165;		nosZ	Nitrous-oxide reductase (Fragment)
A0A030RWW1	A0A030RWW1_PSEAI	JIDZ01000006;		nosZ AJ75_02038	Nitrous-oxide reductase (EC 1.7.2.4) (N(2)OR) (N2O reductase)
F8SIZ4	F8SIZ4_9BACT	HQ630169;		nosZ	Nitrous-oxide reductase (Fragment)
A9K8M5	A9K8M5_BURML	CH899686;		nosZ BMA10399_E1007	Nitrous-oxide reductase (EC 1.7.99.6)
C6L5W9	C6L5W9_9BRAD	AB480515;		nosZ	Nitrous oxide reductase (Fragment)
N7TNN1	N7TNN1_BRUAO	AQIV01000008;		nosZ B994_02842	Nitrous-oxide reductase (EC 1.7.2.4) (N(2)OR) (N2O reductase)
N7D290	N7D290_BRUAO	AQLV01000004;		nosZ C076_02914	Nitrous-oxide reductase (EC 1.7.2.4) (N(2)OR) (N2O reductase)
F8SJ15	F8SJ15_9BACT	HQ630190;		nosZ	Nitrous-oxide reductase (Fragment)
W7WTE9	W7WTE9_9BURK	AZSO01000322;		nosZ Y695_02151	Nitrous-oxide reductase (EC 1.7.2.4)
N7C7J3	N7C7J3_BRUAO	AQLR01000005;		nosZ C072_02869	Nitrous-oxide reductase (EC 1.7.2.4) (N(2)OR) (N2O reductase)
F8SIQ1	F8SIQ1_9BACT	HQ630076;		nosZ	Nitrous-oxide reductase (Fragment)
T0F7T2	T0F7T2_9LEPT	AHMO02000004;		nosZ LEP1GSC050_0733	Nitrous-oxide reductase, Sec-dependent (EC 1.7.2.4)
F0IDV4	F0IDV4_9FLAO	AEXX01000015;		nosZ HMPREF9071_0694	Nitrous oxide reductase (EC 1.7.2.4)
N7YU25	N7YU25_BRUAO	AQJU01000005;		nosZ C016_02871	Nitrous-oxide reductase (EC 1.7.2.4) (N(2)OR) (N2O reductase)
D2KZL4	D2KZL4_9PROT	AB542271;		nosZ	Nitrous oxide reductase (Fragment)
F8SIX2	F8SIX2_9BACT	HQ630147;		nosZ	Nitrous-oxide reductase (Fragment)
U9GTM4	U9GTM4_PSEAI	AXPE01000002;		nosZ Q076_00451	Nitrous-oxide reductase (EC 1.7.2.4) (N(2)OR) (N2O reductase)
D2KZK2	D2KZK2_9BRAD	AB542259;		nosZ	Nitrous oxide reductase (Fragment)
A0A031FDQ1	A0A031FDQ1_PSEAI	JIFA01000001;		nosZ V551_00600	Nitrous-oxide reductase (EC 1.7.2.4) (N(2)OR) (N2O reductase)
S3QDL0	S3QDL0_BRUAO	ATGQ01000005;		nosZ L269_02957	Nitrous-oxide reductase (EC 1.7.2.4) (N(2)OR) (N2O reductase)
U9PJL2	U9PJL2_PSEAI	AXRH01000002;		nosZ Q008_01504	Nitrous-oxide reductase (EC 1.7.2.4) (N(2)OR) (N2O reductase)
I0XTR1	I0XTR1_9LEPT	AHOO02000005;		nosZ LEP1GSC185_2202	Nitrous-oxide reductase, Sec-dependent (EC 1.7.2.4)
Q9X4Y2	Q9X4Y2_9BACT	AF119918;		nosZ	Nitrous oxide reductase (Fragment)
G8A3X0	G8A3X0_9BURK	GU062415;		nosZ	Nitrous-oxide reductase (Fragment)
N7IIG4	N7IIG4_BRUAO	AQMU01000003;		nosZ C025_02221	Nitrous-oxide reductase (EC 1.7.2.4) (N(2)OR) (N2O reductase)
F8SIX0	F8SIX0_9BACT	HQ630145;		nosZ	Nitrous-oxide reductase (Fragment)
F8SIY6	F8SIY6_9BACT	HQ630161;		nosZ	Nitrous-oxide reductase (Fragment)
Q9X4Z3	Q9X4Z3_9BACT	AF119929;		nosZ	Nitrous oxide reductase (Fragment)
F8SIQ3	F8SIQ3_9BACT	HQ630078;		nosZ	Nitrous-oxide reductase (Fragment)
D7US98	D7US98_9BURK	AB545668;		nosZ	Nitrous oxide reductase (Fragment)
I1ZIY8	I1ZIY8_9PSED	JQ652592;		nosZ	Nitrous oxide reductase (Fragment)
Z5XMT1	Z5XMT1_9GAMM	JDVB01000008;		nosZ AT00_12905	Nitrous-oxide reductase (EC 1.7.2.4) (N(2)OR) (N2O reductase)
Q9X4Z9	Q9X4Z9_9BACT	AF119935;		nosZ	Nitrous oxide reductase (Fragment)
Q9X514	Q9X514_9BACT	AF119950;		nosZ	Nitrous oxide reductase (Fragment)
K2IK02	K2IK02_9RHOB	AMRK01000007;		nosZ B30_13494	Nitrous-oxide reductase (EC 1.7.2.4) (N(2)OR) (N2O reductase)
C6L5W4	C6L5W4_9GAMM	AB480510;		nosZ	Nitrous oxide reductase (Fragment)
I1DNW6	I1DNW6_9PROT	AENQ01000027;		UNSWCD_777	Nitrous-oxide reductase
N8FW98	N8FW98_9RHIZ	AQKV01000044;		C065_02141	Nitrous-oxide reductase
I1ZIX3	I1ZIX3_9BURK	JQ652577;		nosZ	Nitrous oxide reductase (Fragment)
C0Y7T2	C0Y7T2_BURPE	ACKA01000037;		nosZ BUH_1778	Nitrous-oxide reductase (EC 1.7.2.4)
A0A037WJN9	A0A037WJN9_PSEAI	ATAJ01000078;		nosZ L999_25285	Nitrous-oxide reductase (EC 1.7.2.4) (N(2)OR) (N2O reductase)
D2KZN2	D2KZN2_9BURK	AB542289;		nosZ	Nitrous oxide reductase (Fragment)
U7XC14	U7XC14_BRUML	AXNC01000002;		P040_00694	Nitrous-oxide reductase
I1ZIX8	I1ZIX8_9BURK	JQ652582;		nosZ	Nitrous oxide reductase (Fragment)
Q8L1B7	Q8L1B7_9PSED	AB054991;		nosZ	Nitrous-oxide reductase (EC 1.7.2.4) (N(2)OR) (N2O reductase)
Q9X517	Q9X517_9BACT	AF119953;		nosZ	Nitrous oxide reductase (Fragment)
D1DXG4	D1DXG4_NEIGO	EQ972909;		NGHG_01227	Nitrous-oxide reductase
Q4JHG4	Q4JHG4_9PSED	DQ088666;		nosZ	Nitrous-oxide reductase (Fragment)
N7KNK9	N7KNK9_BRUCA	AQNB01000002;		nosZ C979_02238	Nitrous-oxide reductase (EC 1.7.2.4) (N(2)OR) (N2O reductase)
C1JK87	C1JK87_9GAMM	FJ686170;		nosZ	NosZ (Fragment)
A5TLK6	A5TLK6_BURML	CH899694;		nosZ BMA721280_A0366	Nitrous-oxide reductase (EC 1.7.99.6)
N7E2W7	N7E2W7_BRUAO	AQMD01000006;		nosZ C070_02911	Nitrous-oxide reductase (EC 1.7.2.4) (N(2)OR) (N2O reductase)
Q3HY36	Q3HY36_9PSED	DQ179260;		nosZ	Nitrous oxide reductase (Fragment)
Q6A1Q4	Q6A1Q4_PSEAI	AJ633101;		nosZ	Nitrous-oxide reductase (EC 1.7.99.6) (Fragment)
T0PE47	T0PE47_AERSA	ARYZ01000128;		nosZ K931_21231	Nitrous-oxide reductase (EC 1.7.2.4) (N(2)OR) (N2O reductase)
U8P0V4	U8P0V4_PSEAI	AXQC01000003;		nosZ Q039_00916	Nitrous-oxide reductase (EC 1.7.2.4) (N(2)OR) (N2O reductase)
U7XMN3	U7XMN3_9RHIZ	AXNB01000016;		nosZ P041_01821	Nitrous-oxide reductase (EC 1.7.2.4) (N(2)OR) (N2O reductase)
C9DIC3	C9DIC3_9GAMM	GQ384057;		nosZ	NosZ (Fragment)
D1M8R2	D1M8R2_PSEAI	GU122965;		nosZ	Nitrous oxide reductase (Fragment)
Q9AP65	Q9AP65_9BACT	AF315441;		nosZ	Nitrous oxide reductase (Fragment)
F8SIR2	F8SIR2_9BACT	HQ630087;		nosZ	Nitrous-oxide reductase (Fragment)
A0A3J0	A0A3J0_9NEIS	AB278111;		nosZ	Nitrous oxide reductase (Fragment)
B9YZ03	B9YZ03_9NEIS	ACIS01000001;		FuraDRAFT_0338	Nitrous-oxide reductase (EC 1.7.2.4)
N8FBC8	N8FBC8_9RHIZ	AQKU01000035;		B998_02999	Nitrous-oxide reductase
M1YTE9	M1YTE9_PSEAI	CAQZ01000165;		nosZ PA18A_5419	Nitrous-oxide reductase (EC 1.7.2.4) (N(2)OR) (N2O reductase)
U8B7H9	U8B7H9_PSEAI	AXOP01000015;		nosZ Q091_04366	Nitrous-oxide reductase (EC 1.7.2.4) (N(2)OR) (N2O reductase)
N8FH42	N8FH42_9RHIZ	AQKP01000023;		nosZ B989_02836	Nitrous-oxide reductase (EC 1.7.2.4) (N(2)OR) (N2O reductase)
Q9X500	Q9X500_9BACT	AF119936;		nosZ	Nitrous oxide reductase (Fragment)
A6DXN8	A6DXN8_9RHOB	ABCL01000002;		nosZ RTM1035_04615	Nitrous-oxide reductase (EC 1.7.2.4) (N(2)OR) (N2O reductase)
D2KZL9	D2KZL9_9PROT	AB542276;		nosZ	Nitrous oxide reductase (Fragment)
D2KZM6	D2KZM6_9RHIZ	AB542283;		nosZ	Nitrous oxide reductase (Fragment)
N8HU41	N8HU41_BRUSS	AQKY01000012;		nosZ C037_02017	Nitrous-oxide reductase (EC 1.7.2.4) (N(2)OR) (N2O reductase)
I1ZIW9	I1ZIW9_9RHIZ	JQ652573;		nosZ	Nitrous oxide reductase (Fragment)
D2KZK0	D2KZK0_9PROT	AB542257;		nosZ	Nitrous oxide reductase (Fragment)
A0A022P2Q1	A0A022P2Q1_PSEAI	JARI01000150;		nosZ PA103_4246	Nitrous-oxide reductase (EC 1.7.2.4) (N(2)OR) (N2O reductase)
N7MEW6	N7MEW6_BRUML	AQNH01000028;		C057_03066	Nitrous-oxide reductase
H3QNQ7	H3QNQ7_BRUAO	AGVK01000011;		nosZ M1I_02800	Nitrous-oxide reductase (EC 1.7.2.4) (N(2)OR) (N2O reductase)
A2BCV7	A2BCV7_9GAMM	AM422888;		nosZ	Nitrous-oxide reductase (EC 1.7.99.6) (Fragment)
I1ZIY5	I1ZIY5_9PSED	JQ652589;		nosZ	Nitrous oxide reductase (Fragment)
S6GG05	S6GG05_9GAMM	ASZI01000382;		nosZ OFPI_43140	Nitrous-oxide reductase (EC 1.7.2.4) (N(2)OR) (N2O reductase)
D7N312	D7N312_9NEIS	GL349413;		HMPREF9016_01209	Cytochrome C oxidase subunit II, periplasmic domain protein
F8SIV6	F8SIV6_9BACT	HQ630131;		nosZ	Nitrous-oxide reductase (Fragment)
F8SIZ3	F8SIZ3_9BACT	HQ630168;		nosZ	Nitrous-oxide reductase (Fragment)
D1F4L8	D1F4L8_BRUML	EQ999588;		BAOG_02071	Nitrous-oxide reductase (Fragment)
G6AH71	G6AH71_9BACT	AFXP01000014;		HMPREF9138_01448	Uncharacterized protein
W2DFK4	W2DFK4_9PSED	AOHN01000020;		nosZ H097_15746	Nitrous-oxide reductase (EC 1.7.2.4) (N(2)OR) (N2O reductase)
N7KHF4	N7KHF4_BRUCA	AQMY01000002;		nosZ C969_02425	Nitrous-oxide reductase (EC 1.7.2.4) (N(2)OR) (N2O reductase)
N6Z4Y5	N6Z4Y5_9RHOO	AMXE01000011;		C666_05000	Nitrous oxide reductase
N6Y4J6	N6Y4J6_9RHOO	AMXE01000020;		C666_07530	Nitrous-oxide reductase (EC 1.7.2.4)
W1IBN1	W1IBN1_9PROT	HG799248;		nosZ	Cytochrom c nitrous oxide reductase cNos subunit NosZ (Fragment)
W1IAK7	W1IAK7_9PROT	HG799244;		nosZ	Cytochrom c nitrous oxide reductase cNos subunit NosZ (Fragment)
N7ECS5	N7ECS5_BRUAO	AQMA01000003;		nosZ C972_02915	Nitrous-oxide reductase (EC 1.7.2.4) (N(2)OR) (N2O reductase)
U7YV12	U7YV12_BRUSS	AXNH01000003;		nosZ P035_01626	Nitrous-oxide reductase (EC 1.7.2.4) (N(2)OR) (N2O reductase)
W1I866	W1I866_9PROT	HG799245;		nosZ	Cytochrom c nitrous oxide reductase cNos subunit NosZ (Fragment)
W1I9Z7	W1I9Z7_9PROT	HG799246;		nosZ	Cytochrom c nitrous oxide reductase cNos subunit NosZ (Fragment)
W1I8A6	W1I8A6_9PROT	HG799247;		nosZ	Cytochrom c nitrous oxide reductase cNos subunit NosZ (Fragment)
X6XP77	X6XP77_PSEAI	AZZC01000004;		nosZ Q095_01680	Nitrous-oxide reductase (EC 1.7.2.4) (N(2)OR) (N2O reductase)
B6VAQ8	B6VAQ8_AZOBR	FJ358638;		nosZ	Nitrous oxide reductase (Fragment)
E0DUD8	E0DUD8_9RHIZ	ADFB01000030;		nosZ BROD_0675	Nitrous-oxide reductase (EC 1.7.2.4) (N(2)OR) (N2O reductase)
Q93T96	Q93T96_AZOBR	AF361791;		nosZ	Nitrous oxide reductase (Fragment)
N7ANG2	N7ANG2_BRUAO	AQLL01000011;		nosZ C088_02580	Nitrous-oxide reductase (EC 1.7.2.4) (N(2)OR) (N2O reductase)
Q93T95	Q93T95_AZOBR	AF361792;		nosZ	Nitrous oxide reductase (Fragment)
Q9X4Y7	Q9X4Y7_9BACT	AF119923;		nosZ	Nitrous oxide reductase (Fragment)
O68182	O68182_PSEDE	AF016059;		nosZ	Nitrous oxide reductase (Fragment)
Q9X505	Q9X505_9BACT	AF119941;		nosZ	Nitrous oxide reductase (Fragment)
M2ZU61	M2ZU61_9PROT	AONQ01000011;		H261_05869	Nitrous oxide reductase
M6DR98	M6DR98_9LEPT	ANIJ01000014;		nosZ LEP1GSC192_1882	Nitrous-oxide reductase, Sec-dependent (EC 1.7.2.4)
N6Y138	N6Y138_9RHOO	AMXC01000025;		C664_16068	Nitrous-oxide reductase (EC 1.7.2.4)
U9L438	U9L438_PSEAI	AXPZ01000005;		nosZ Q055_01542	Nitrous-oxide reductase (EC 1.7.2.4) (N(2)OR) (N2O reductase)
U9EGU0	U9EGU0_PSEAI	AXOX01000011;		nosZ Q083_02949	Nitrous-oxide reductase (EC 1.7.2.4) (N(2)OR) (N2O reductase)
V8GHD5	V8GHD5_RHOCA	AYQA01000116;		nosZ U716_18520	Nitrous-oxide reductase (EC 1.7.2.4) (N(2)OR) (N2O reductase)
N2CXC6	N2CXC6_9PSED	AQFO01000015;		nosZ HMPREF1224_06747	Nitrous-oxide reductase (EC 1.7.2.4) (N(2)OR) (N2O reductase)
D0GBR3	D0GBR3_BRUML	ACEM01000016;		BASG_02310	Nitrous-oxide reductase (Fragment)
S3RUH9	S3RUH9_BRUAO	ATHB01000004;		nosZ L258_02964	Nitrous-oxide reductase (EC 1.7.2.4) (N(2)OR) (N2O reductase)
U7W4N8	U7W4N8_BRUML	AXMQ01000002;		P052_00964	Nitrous-oxide reductase
S3SHC1	S3SHC1_BRUAO	ATHF01000004;		nosZ L254_02958	Nitrous-oxide reductase (EC 1.7.2.4) (N(2)OR) (N2O reductase)
A0A030Z1I1	A0A030Z1I1_PSEAI	JIEN01000012;		nosZ AJ60_03556	Nitrous-oxide reductase (EC 1.7.2.4) (N(2)OR) (N2O reductase)
A0A059KT72	A0A059KT72_9PSED	AZQQ01000110;		nosZ V466_31225	Nitrous-oxide reductase (EC 1.7.2.4) (N(2)OR) (N2O reductase)
A0A059L4U6	A0A059L4U6_9PSED	AZQQ01000074;		nosZ V466_11390	Nitrous-oxide reductase (EC 1.7.2.4) (N(2)OR) (N2O reductase)
J3GZ62	J3GZ62_9PSED	AKJI01000086;		nosZ PMI32_04207	Nitrous-oxide reductase (EC 1.7.2.4) (N(2)OR) (N2O reductase)
C1JK86	C1JK86_HALHD	FJ686169;		nosZ	NosZ (Fragment)
S3QW61	S3QW61_BRUAO	ATGX01000005;		nosZ L262_02953	Nitrous-oxide reductase (EC 1.7.2.4) (N(2)OR) (N2O reductase)
N7R631	N7R631_BRUSS	AQOA01000012;		nosZ C063_02210	Nitrous-oxide reductase (EC 1.7.2.4) (N(2)OR) (N2O reductase)
C1JK84	C1JK84_9GAMM	FJ686163;		nosZ	NosZ (Fragment)
C6L5V6	C6L5V6_9BRAD	AB480502;		nosZ	Nitrous oxide reductase (Fragment)
