Entry	Entry name	Cross-reference (EMBL)	Cross-reference (GenBank)	Gene names	Protein names
F5AXQ0	F5AXQ0_9PROT	HQ586770;		nifH	Nitrogenase reductase (Fragment)
F5AWN0	F5AWN0_9PROT	HQ586400;		nifH	Nitrogenase reductase (Fragment)
Q3LS31	Q3LS31_9PROT	DQ185054;		nifD	NifD (Fragment)
F5AXJ9	F5AXJ9_9PROT	HQ586719;		nifH	Nitrogenase reductase (Fragment)
F5AWL7	F5AWL7_9PROT	HQ586387;		nifH	Nitrogenase reductase (Fragment)
Q3LS30	Q3LS30_9PROT	DQ185055;		nifD	NifD (Fragment)
F5AX11	F5AX11_9PROT	HQ586531;		nifH	Nitrogenase reductase (Fragment)
F5AXK4	F5AXK4_9PROT	HQ586724;		nifH	Nitrogenase reductase (Fragment)
F5AWV7	F5AWV7_9PROT	HQ586477;		nifH	Nitrogenase reductase (Fragment)
C1JID4	C1JID4_9BURK	FJ648715;		nifH	Nitrogenase reductase (Fragment)
F5AWN6	F5AWN6_9PROT	HQ586406;		nifH	Nitrogenase reductase (Fragment)
B7ZGC2	B7ZGC2_9PROT	AM946233;		nifH	Nitrogenase subunit (Fragment)
F5AXP5	F5AXP5_9PROT	HQ586765;		nifH	Nitrogenase reductase (Fragment)
F5AXE0	F5AXE0_9PROT	HQ586660;		nifH	Nitrogenase reductase (Fragment)
F5AXM4	F5AXM4_9PROT	HQ586744;		nifH	Nitrogenase reductase (Fragment)
F5AWJ4	F5AWJ4_9PROT	HQ586364;		nifH	Nitrogenase reductase (Fragment)
F5AWI5	F5AWI5_9PROT	HQ586355;		nifH	Nitrogenase reductase (Fragment)
H3SL09	H3SL09_9BACL	AHKH01000078;		PDENDC454_21217	Cobyrinic acid ac-diamide synthase
A8CSL7	A8CSL7_9BRAD	EU113236;		nifH	NifH (Fragment)
B7ZGE1	B7ZGE1_9PROT	AM946252;		nifH	Nitrogenase subunit (Fragment)
F5AWF3	F5AWF3_9PROT	HQ586323;		nifH	Nitrogenase reductase (Fragment)
Q9F1B1	Q9F1B1_9BACT	AF035509;		nifH	Dinitrogenase reductase (EC 1.18.6.1) (Fragment)
V9VJX5	V9VJX5_9RHIZ	KF802648;		nifH	NifH (Fragment)
M4HNN8	M4HNN8_9NOST	JQ685779;		nifH	Dinitrogenase reductase (Fragment)
F5AXR9	F5AXR9_9PROT	HQ586789;		nifH	Nitrogenase reductase (Fragment)
C6SCG1	C6SCG1_NEIME	AM889137;		parA/ soj NME_0977	ParA family protein
B7ZGH0	B7ZGH0_9PROT	AM946282;		nifH	Nitrogenase subunit (Fragment)
A4ZVH5	A4ZVH5_9BACI	EF471735;		nifH	NifH (Fragment)
F5AXP9	F5AXP9_9PROT	HQ586769;		nifH	Nitrogenase reductase (Fragment)
Q8GPM9	Q8GPM9_9NOSO	AF442503;			Nitrogenase protein alpha chain (EC 1.18.6.1)
F5AXF1	F5AXF1_9PROT	HQ586671;		nifH	Nitrogenase reductase (Fragment)
O68514	O68514_9BACT	AF049043;		nifH	Dinitogenase reductase (Fragment)
F5AX16	F5AX16_9PROT	HQ586536;		nifH	Nitrogenase reductase (Fragment)
F5AXE6	F5AXE6_9PROT	HQ586666;		nifH	Nitrogenase reductase (Fragment)
F5AWW0	F5AWW0_9PROT	HQ586480;		nifH	Nitrogenase reductase (Fragment)
W5U968	W5U968_9RHIZ	KF806558;		nifH	Nitrogenase Fe protein (Fragment)
F5AWY6	F5AWY6_9PROT	HQ586506;		nifH	Nitrogenase reductase (Fragment)
F5AWG6	F5AWG6_9PROT	HQ586336;		nifH	Nitrogenase reductase (Fragment)
F5AWI2	F5AWI2_9PROT	HQ586352;		nifH	Nitrogenase reductase (Fragment)
S9M8J4	S9M8J4_STRAG	ANFD01000025;		SAG0216_01655	PTS cellobiose transporter subunit IIA
S9MHZ7	S9MHZ7_STRAG	ANFD01000005;		SAG0216_10140	Sugar ABC transporter permease
S9MJE2	S9MJE2_STRAG	ANFD01000015;		mntH SAG0216_05815	Divalent metal cation transporter MntH
S9NRV4	S9NRV4_STRAG	ANFD01000028;		SAG0216_00015	Nucleoside transporter
S9MC41	S9MC41_STRAG	ANFD01000022;		SAG0216_03295	Uncharacterized protein
S9ML43	S9ML43_STRAG	ANFD01000011;		SAG0216_07710	Pullulanase
S9MA73	S9MA73_STRAG	ANFD01000024;		rnmV SAG0216_01970	Ribonuclease M5 (EC 3.1.26.8) (RNase M5) (Ribosomal RNA terminal maturase M5)
S9MAH3	S9MAH3_STRAG	ANFD01000024;		lacA SAG0216_02405	Galactose-6-phosphate isomerase subunit lacA (EC 5.3.1.26)
S9ME63	S9ME63_STRAG	ANFD01000022;		spxA SAG0216_03160	Regulatory protein Spx
S9MA96	S9MA96_STRAG	ANFD01000024;		SAG0216_02090	Dihydrofolate reductase
S9NHB5	S9NHB5_STRAG	ANFD01000022;		topA SAG0216_03205	DNA topoisomerase 1 (EC 5.99.1.2) (DNA topoisomerase I)
S9NMJ0	S9NMJ0_STRAG	ANFD01000015;		SAG0216_05875	Oligoendopeptidase F
S9NST4	S9NST4_STRAG	ANFD01000005;		SAG0216_10210	RNA helicase
S9NMM6	S9NMM6_STRAG	ANFD01000015;		SAG0216_06095	Oligopeptidase PepB
S9P5W3	S9P5W3_STRAG	ANFD01000008;		SAG0216_09050	Sugar ABC transporter permease
S9NR02	S9NR02_STRAG	ANFD01000008;		SAG0216_09055	Sugar ABC transporter permease
S9MB52	S9MB52_STRAG	ANFD01000020;		SAG0216_04465	PTS trehalose transporter subunit IIABC
S9MDD3	S9MDD3_STRAG	ANFD01000015;		SAG0216_06585	Membrane protein
A0A059UJD3	A0A059UJD3_9RHIZ	KJ546589;		nifH	NifH (Fragment)
S9M794	S9M794_STRAG	ANFD01000027;		SAG0216_00425	UPF0340 protein SAG0216_00425
S9NP91	S9NP91_STRAG	ANFD01000011;		SAG0216_07835	Dihydroorotate dehydrogenase
S9NG55	S9NG55_STRAG	ANFD01000024;		SAG0216_01750	PTS fructose transporter subunit IIB
S9NIE8	S9NIE8_STRAG	ANFD01000021;		SAG0216_03780	MerR family transcriptional regulator
S9NG18	S9NG18_STRAG	ANFD01000024;		lacC SAG0216_02395	Tagatose-6-phosphate kinase (EC 2.7.1.144) (Phosphotagatokinase)
S9P7E5	S9P7E5_STRAG	ANFD01000005;		SAG0216_10550	UDP-N-acetylmuramoylpentapeptide-lysine N(6)-alanyltransferase
S9M6L1	S9M6L1_STRAG	ANFD01000024;		SAG0216_02615	MerR family transcriptional regulator
S9MN63	S9MN63_STRAG	ANFD01000007;		SAG0216_09555	Hydroxymethylglutaryl-CoA synthase
S9MF06	S9MF06_STRAG	ANFD01000020;		SAG0216_04480	Peptide ABC transporter permease
S9NDY6	S9NDY6_STRAG	ANFD01000025;		SAG0216_01525	UPF0398 protein SAG0216_01525
S9NDY0	S9NDY0_STRAG	ANFD01000025;		SAG0216_01500	Nicotinate phosphoribosyltransferase (EC 6.3.4.21)
S9MFA0	S9MFA0_STRAG	ANFD01000021;		codY SAG0216_03880	GTP-sensing transcriptional pleiotropic repressor CodY
S9NHH3	S9NHH3_STRAG	ANFD01000022;		SAG0216_03310	Cell division protein FtsK
S9MM50	S9MM50_STRAG	ANFD01000005;		SAG0216_10065	Uncharacterized protein
S9NST9	S9NST9_STRAG	ANFD01000027;		SAG0216_00590	Phage head protein
S9MPC8	S9MPC8_STRAG	ANFD01000005;		SAG0216_10100	PTS galactitol transporter subunit IIB
S9M6K3	S9M6K3_STRAG	ANFD01000024;		SAG0216_02555	PTS glucose transporter subunit IIABC
S9NVX7	S9NVX7_STRAG	ANFD01000024;		polC SAG0216_02305	DNA polymerase III polC-type (PolIII) (EC 2.7.7.7)
S9MD22	S9MD22_STRAG	ANFD01000021;		SAG0216_04020	CMP deaminase
S9MK91	S9MK91_STRAG	ANFD01000013;		cbiO ecfA SAG0216_07120	Energy-coupling factor transporter ATP-binding protein EcfA (ECF transporter A component EcfA) (EC 3.6.3.-)
S9MMU9	S9MMU9_STRAG	ANFD01000008;		era SAG0216_09305	GTPase Era
S9MMV9	S9MMV9_STRAG	ANFD01000008;		SAG0216_09380	Peptide ABC transporter permease
S9NDS4	S9NDS4_STRAG	ANFD01000026;		SAG0216_01050	Bifunctional acetaldehyde-CoA/alcohol dehydrogenase
S9MKQ3	S9MKQ3_STRAG	ANFD01000012;		SAG0216_07510	Spermidine/putrescine ABC transporter permease
S9M7B3	S9M7B3_STRAG	ANFD01000027;		SAG0216_00535	Uncharacterized protein
S9NP51	S9NP51_STRAG	ANFD01000011;		SAG0216_07695	Dipeptidase PepV
S9NFZ2	S9NFZ2_STRAG	ANFD01000024;		SAG0216_02310	N-acetylmuramoyl-L-alanine amidase
S9MAA9	S9MAA9_STRAG	ANFD01000024;		SAG0216_02155	Transcriptional regulator
I2QMW4	I2QMW4_9BRAD	JH600073;		Bra1253DRAFT_05902	Nitrogenase molybdenum-iron cofactor biosynthesis protein NifE
S9MEC0	S9MEC0_STRAG	ANFD01000012;		SAG0216_07590	Streptokinase
S9P2P8	S9P2P8_STRAG	ANFD01000015;		hprK SAG0216_05770	HPr kinase/phosphorylase (HPrK/P) (EC 2.7.11.-) (EC 2.7.4.-) (HPr(Ser) kinase/phosphorylase)
S9P3P1	S9P3P1_STRAG	ANFD01000013;		cbiO ecfA SAG0216_07125	Energy-coupling factor transporter ATP-binding protein EcfA (ECF transporter A component EcfA) (EC 3.6.3.-)
S9MH45	S9MH45_STRAG	ANFD01000015;		SAG0216_05950	ABC transporter permease
S9MPG3	S9MPG3_STRAG	ANFD01000005;		SAG0216_10850	Cell wall surface anchor protein
S9M3D7	S9M3D7_STRAG	ANFD01000027;		SAG0216_00600	Portal protein
S9MH69	S9MH69_STRAG	ANFD01000006;		SAG0216_10015	D-lactate dehydrogenase (EC 1.1.1.28)
S9NIP3	S9NIP3_STRAG	ANFD01000021;		SAG0216_03700	Branched-chain amino acid transporter
B6B3R7	B6B3R7_9RHOB	DS995276;		RB2083_3152	Chlorophyllide reductase iron protein subunit X
S9MD72	S9MD72_STRAG	ANFD01000015;		SAG0216_06180	Phosphocarrier protein HPr
S9M6M2	S9M6M2_STRAG	ANFD01000024;		SAG0216_01755	PTS fructose transporter subunit IIA
S9NTV3	S9NTV3_STRAG	ANFD01000025;		SAG0216_01470	DEAD/DEAH box helicase
B8KEX3	B8KEX3_9GAMM	DS999405;		bchL NOR53_1116	Light-independent protochlorophyllide reductase iron-sulfur ATP-binding protein (DPOR subunit L) (LI-POR subunit L) (EC 1.3.7.7)
S9M8V9	S9M8V9_STRAG	ANFD01000028;		SAG0216_00285	Carbamate kinase
S9MDV5	S9MDV5_STRAG	ANFD01000013;		SAG0216_07060	Uncharacterized protein
S9M4D0	S9M4D0_STRAG	ANFD01000025;		SAG0216_01380	UPF0291 protein SAG0216_01380
S9MMK9	S9MMK9_STRAG	ANFD01000008;		ppaC SAG0216_08830	Probable manganese-dependent inorganic pyrophosphatase (EC 3.6.1.1) (Pyrophosphate phospho-hydrolase)
S9NVU2	S9NVU2_STRAG	ANFD01000024;		SAG0216_02130	PTS ascorbate transporter subunit IIB
S9MD27	S9MD27_STRAG	ANFD01000015;		SAG0216_05940	Uncharacterized protein
S9P463	S9P463_STRAG	ANFD01000012;		SAG0216_07570	Glycine/betaine ABC transporter permease
I2QMW5	I2QMW5_9BRAD	JH600073;		Bra1253DRAFT_05903	Nitrogenase molybdenum-iron cofactor biosynthesis protein NifN
S9M861	S9M861_STRAG	ANFD01000022;		SAG0216_03325	Uncharacterized protein
S9MM27	S9MM27_STRAG	ANFD01000009;		SAG0216_08315	Uncharacterized protein
S9P6G1	S9P6G1_STRAG	ANFD01000007;		SAG0216_09720	Peptidoglycan branched peptide synthesis protein
S9P322	S9P322_STRAG	ANFD01000015;		murA SAG0216_06490	UDP-N-acetylglucosamine 1-carboxyvinyltransferase (EC 2.5.1.7) (Enoylpyruvate transferase) (UDP-N-acetylglucosamine enolpyruvyl transferase)
S9NTY4	S9NTY4_STRAG	ANFD01000025;		SAG0216_01665	PTS cellobiose transporter subunit IIC
S9MDW3	S9MDW3_STRAG	ANFD01000013;		SAG0216_07110	Peptidoglycan-binding protein LysM
S9P7F0	S9P7F0_STRAG	ANFD01000005;		SAG0216_10575	ATPase
S9MGF6	S9MGF6_STRAG	ANFD01000008;		SAG0216_08775	Membrane protein
S9P0K7	S9P0K7_STRAG	ANFD01000020;		SAG0216_04250	Amino acid ABC transporter permease
S9MPD1	S9MPD1_STRAG	ANFD01000005;		SAG0216_10125	PTS galactitol transporter subunit IIB
S9P300	S9P300_STRAG	ANFD01000015;		murA SAG0216_06290	UDP-N-acetylglucosamine 1-carboxyvinyltransferase (EC 2.5.1.7) (Enoylpyruvate transferase) (UDP-N-acetylglucosamine enolpyruvyl transferase)
S9NDZ1	S9NDZ1_STRAG	ANFD01000025;		rny SAG0216_01550	Ribonuclease Y (RNase Y) (EC 3.1.-.-)
S9NNU2	S9NNU2_STRAG	ANFD01000012;		SAG0216_07415	Oxidoreductase
S9NSN6	S9NSN6_STRAG	ANFD01000005;		SAG0216_10555	UDP-N-acetylmuramoylpentapeptide-lysine N(6)-alanyltransferase MurM
S9MKP2	S9MKP2_STRAG	ANFD01000012;		rex SAG0216_07460	Redox-sensing transcriptional repressor Rex
I2QMW2	I2QMW2_9BRAD	JH600073;		Bra1253DRAFT_05900	Nitrogenase protein alpha chain (EC 1.18.6.1)
S9NVQ5	S9NVQ5_STRAG	ANFD01000024;		rsgA SAG0216_01950	Putative ribosome biogenesis GTPase RsgA (EC 3.6.1.-)
S9NYD4	S9NYD4_STRAG	ANFD01000021;		SAG0216_03445	UPF0298 protein SAG0216_03445
Q8GM35	Q8GM35_9BURK	AY098587;			GlnB (Fragment)
Q52706	Q52706_RHOCA	M29401;			R.capsulata nifH (Fragment)
H2EZU0	H2EZU0_9CYAN	JQ246550;		nifH	Dinitrogenase reductase (Fragment)
K0Q1L7	K0Q1L7_9RHIZ	CANI01000089;		nifW BN77_p260005	Nitrogenase-stabilizing/protective protein NifW
K0PU96	K0PU96_9RHIZ	CANI01000088;		nifE BN77_p250026	Nitrogenase iron-molybdenum cofactor biosynthesis protein nifE
Q52707	Q52707_RHOCA	M29402;			R.capsulata nifH (Fragment)
Q6GZM3	Q6GZM3_PELAC	AY549991;		nifD	NifD (Fragment)
K0Q5U1	K0Q5U1_9RHIZ	CANI01000088;		nifK BN77_p250027	Nitrogenase molybdenum-iron protein beta chain (EC 1.18.6.1)
K0Q5W9	K0Q5W9_9RHIZ	CANI01000090;		nifW BN77_p270058	Nitrogenase-stabilizing/protective protein NifW
Q93G65	Q93G65_XANAU	AF296348;		nifH	Dinitrogenase reductase (Fragment)
O87629	O87629_HERSE	AF088132;			Putative uncharacterized protein
I1X2H6	I1X2H6_9BRAD	JQ706642;		nifD	Dinitrogenase alpha subunit (Fragment)
M1WMQ2	M1WMQ2_9NOST	CAIS01000053;		nifW RINTHM_1220	Nitrogenase-stabilizing/protective protein NifW
S6D5Z4	S6D5Z4_9BURK	HF544467;		nifH	Nitrogenase reductase (Fragment)
C3VUV9	C3VUV9_9NOST	FJ895142;		nifH	Nitrogenase iron protein (Fragment)
M9VYH9	M9VYH9_9RHIZ	KC768857;		nifH	NifH (Fragment)
E1Y8C9	E1Y8C9_9DELT	FR695864;		N47_A08520	Putative uncharacterized protein
E1Y8D2	E1Y8D2_9DELT	FR695864;		N47_A08550	Nitrogenase molybdenum-iron protein beta chain
K0Q6R2	K0Q6R2_9RHIZ	CANI01000088;		nifH BN77_p250029	Nitrogenase iron protein (EC 1.18.6.1) (Nitrogenase Fe protein) (Nitrogenase component II) (Nitrogenase reductase)
Q52693	Q52693_RHOCA	X63352;		nifD	NifD protein (Fragment)
G4E2Z8	G4E2Z8_9GAMM	AGFD01000008;		nifH ThisiDRAFT_0677	Nitrogenase iron protein (EC 1.18.6.1) (Nitrogenase Fe protein) (Nitrogenase component II) (Nitrogenase reductase)
K0Q1L0	K0Q1L0_9RHIZ	CANI01000088;		nifD BN77_p250028	Nitrogenase protein alpha chain (EC 1.18.6.1)
B6RSS6	B6RSS6_9NOST	EU381350;		nifH	Dinitrogenase reductase (Fragment)
Q52704	Q52704_RHOCA	X63353;		nifD	Nitrogenase alpha subunit (Fragment)
Q6Y3F5	Q6Y3F5_PELAC	AY186909;		recA	RecA (Fragment)
H6U2L9	H6U2L9_9RHIZ	JN558694;		nifH	Nitrogenase iron protein (Fragment)
G4E2Z6	G4E2Z6_9GAMM	AGFD01000008;		ThisiDRAFT_0675	Nitrogenase molybdenum-iron protein beta chain (EC 1.18.6.1)
Q93G64	Q93G64_XANAU	AF296349;		nifH	Dinitrogenase reductase (Fragment)
G4E6C3	G4E6C3_9GAMM	AGFD01000035;		ThisiDRAFT_1852	Nitrogen fixation protein
G4E6C1	G4E6C1_9GAMM	AGFD01000035;		ThisiDRAFT_1850	Nitrogenase molybdenum-iron cofactor biosynthesis protein NifN (EC 1.18.6.1)
W0NRT7	W0NRT7_9BRAD	KF744952;		nifD	Dinitrogenase alpha subunit (Fragment)
S6CRY9	S6CRY9_9BURK	HF544468;		nifH	Nitrogenase reductase (Fragment)
Q8RNC2	Q8RNC2_9BRAD	AF484282;		nifD	Dinitrogenase alpha subunit (Fragment)
J7HD04	J7HD04_9BACI	JX154760;		nifH	Nitrogenase iron protein (Fragment)
Q5Y814	Q5Y814_9PSED	AY660961;		nifH	NifH (Fragment)
D1G4M1	D1G4M1_9ENTR	FJ593773;		nifH	Dinitrogenase reductase (Fragment)
Q52705	Q52705_RHOCA	X63353;		nifK	Nitrogenase beta subunit (Fragment)
K0Q1K8	K0Q1K8_9RHIZ	CANI01000088;		BN77_p250023	Uncharacterized protein
Q93DT5	Q93DT5_9RHIZ	AF378723;		nifH	Nitrogenase iron protein (Fragment)
A0SHR1	A0SHR1_9MICC	DQ376006;			NifH (Fragment)
J8T8H3	J8T8H3_NEIME	ALXO01000006;		NMEN255_0147	Chromosome partitioning protein ParB (EC 2.7.10.2)
G4E2P9	G4E2P9_9GAMM	AGFD01000007;		bchL ThisiDRAFT_0578	Light-independent protochlorophyllide reductase iron-sulfur ATP-binding protein (DPOR subunit L) (LI-POR subunit L) (EC 1.3.7.7)
F0AEN0	F0AEN0_NEIME	AEQH01000005;		sopA NMBM0579_0166	Chromosome partitioning protein, ParA family
C3VUW6	C3VUW6_9NOST	FJ895149;		nifH	Nitrogenase iron protein (Fragment)
A9CRF0	A9CRF0_9BRAD	AB367732;		nifH	Dinitrogenase reductase (Fragment)
K9MCZ8	K9MCZ8_9BRAD	JQ230846;			NifD dinitrogenase alpha subunit (Fragment)
I6B0M5	I6B0M5_9BACT	JH660698;		OpiT1DRAFT_05373	Nitrogenase molybdenum-iron cofactor biosynthesis protein NifE
A0A059UIV8	A0A059UIV8_BRAEL	KJ546610;		nifH	NifH (Fragment)
I6B4G9	I6B4G9_9BACT	JH660697;		nifH OpiT1DRAFT_00742	Nitrogenase iron protein (EC 1.18.6.1) (Nitrogenase Fe protein) (Nitrogenase component II) (Nitrogenase reductase)
A6FPY9	A6FPY9_9RHOB	ABCR01000004;		bchL RAZWK3B_19546	Light-independent protochlorophyllide reductase iron-sulfur ATP-binding protein (DPOR subunit L) (LI-POR subunit L) (EC 1.3.7.7)
I6B0M6	I6B0M6_9BACT	JH660698;		OpiT1DRAFT_05374	Nitrogenase molybdenum-iron protein, alpha and beta chains
I6B4G8	I6B4G8_9BACT	JH660697;		OpiT1DRAFT_00741	Nitrogenase protein alpha chain (EC 1.18.6.1)
I6B4G7	I6B4G7_9BACT	JH660697;		OpiT1DRAFT_00740	Fe-only nitrogenase, beta subunit
D8G549	D8G549_9CYAN	CACA01000315;		OSCI_3510022	Uncharacterized protein
D8G551	D8G551_9CYAN	CACA01000315;		nifW OSCI_3510024	Nitrogenase-stabilizing/protective protein NifW
A0Z4G9	A0Z4G9_9GAMM	AAVV01000005;		bchL MGP2080_10173	Light-independent protochlorophyllide reductase iron-sulfur ATP-binding protein (DPOR subunit L) (LI-POR subunit L) (EC 1.3.7.7)
A0Z4I5	A0Z4I5_9GAMM	AAVV01000005;		MGP2080_10253	Chlorophyllide reductase iron protein subunit X
A0A023J8R3	A0A023J8R3_BRAEL	KF787885;		nifH	Nitrogenase reductase (Fragment)
K9MCZ0	K9MCZ0_9BRAD	JQ230864;			NifD dinitrogenase alpha subunit (Fragment)
A6FQ10	A6FQ10_9RHOB	ABCR01000004;		RAZWK3B_19651	Chlorophyllide reductase iron protein subunit X
J6HBE1	J6HBE1_9ENTR	ALNJ01000137;		nifN HMPREF1144_4489	Nitrogenase molybdenum-iron cofactor biosynthesis protein NifN
Q58P18	Q58P18_BRAEL	AY934870;		nifH	Nitrogenase reductase (Fragment)
A7LB07	A7LB07_9BACT	EF694576;		vnfG	Vanadium dinitrogenase delta subunit
A8VIZ2	A8VIZ2_BRAEL	EU177582;		nifH	Dinitrogenase reductase (Fragment)
C9K5V9	C9K5V9_BRAEL	AB514096;		nifD	Nitrogenase alpha subunit (Fragment)
C9K5V4	C9K5V4_BRAEL	AB514091;		nifD	Nitrogenase alpha subunit (Fragment)
D3Y4V3	D3Y4V3_BRAEL	GU433554;		nifH	Nitrogenase reductase (Fragment)
C7DP50	C7DP50_9RHIZ	GQ167279;		nifK	NifK (Fragment)
C3VUW2	C3VUW2_9NOST	FJ895145;		nifH	Nitrogenase iron protein (Fragment)
D7RGV2	D7RGV2_BRAEL	HM057568;		nifH	Nitrogenase Fe protein (Fragment)
E2I6W2	E2I6W2_METS2	HM439790;		nifH	Nitrogenase reductase (Fragment)
G1Y3X5	G1Y3X5_9PROT	AFBX01000924;		nifH AZA_90011	Nitrogenase iron protein (EC 1.18.6.1) (Nitrogenase Fe protein) (Nitrogenase component II) (Nitrogenase reductase)
J6HB69	J6HB69_9ENTR	ALNJ01000137;		nifD HMPREF1144_4494	Nitrogenase protein alpha chain (EC 1.18.6.1)
S6CRR7	S6CRR7_9BURK	HF544485;		nifH	Nitrogenase reductase (Fragment)
S7TGE6	S7TGE6_9DELT	ATHI01000003;		dsat_2026	Nitrogenase MoFe cofactor biosynthesis protein NifE
W4E6E5	W4E6E5_9BACL	ASPX01000013;		C173_06767	Nitrogenase molybdenum-cofactor biosynthesis protein NifN
C7DP49	C7DP49_9RHIZ	GQ167279;		nifD	Nitrogenase protein alpha chain (EC 1.18.6.1)
Q3LA58	Q3LA58_BRAEL	AM110714;		nifH	Putative nitrogenase (Fragment)
B2XWI5	B2XWI5_BRAEL	EU252609;		nifH	Nitrogenase reductase (Fragment)
F1CED8	F1CED8_BRAEL	HQ231535;		nifH	NifH (Fragment)
H6WP18	H6WP18_9NOSO	JQ272180;		nifD	NifD (Fragment)
V9XQ96	V9XQ96_9BRAD	KF114608;			Nitrogenase Fe protein (Fragment)
S7T786	S7T786_9DELT	ATHI01000027;		dsat_0692	Nitrogenase molybdenum-iron protein beta chain
A1YZM2	A1YZM2_BRAEL	EF153399;		nifH	Dinitrogenase reductase (Fragment)
S7UEV5	S7UEV5_9DELT	ATHI01000027;		nifH dsat_0696	Nitrogenase iron protein (EC 1.18.6.1) (Nitrogenase Fe protein) (Nitrogenase component II) (Nitrogenase reductase)
W4E653	W4E653_9BACL	ASPX01000013;		C173_06782	Nitrogenase protein alpha chain (EC 1.18.6.1)
Q84A53	Q84A53_9RHIZ	AF484658;		nifH	Nitrogenase iron protein (Fragment)
A9UDX0	A9UDX0_9RHIZ	EU146013;		nifH	Nitrogenase reductase (Fragment)
L8RXS4	L8RXS4_VIBCL	AGUX02000034;		VCHC71A1_01114	Methionyl-tRNA synthetase (EC 6.1.1.10)
W4E772	W4E772_9BACL	ASPX01000013;		nifH C173_06787	Nitrogenase iron protein (EC 1.18.6.1) (Nitrogenase Fe protein) (Nitrogenase component II) (Nitrogenase reductase)
C9K5W1	C9K5W1_BRAEL	AB514098;		nifD	Nitrogenase alpha subunit (Fragment)
G1Y3Z2	G1Y3Z2_9PROT	AFBX01000924;		nifW AZA_90027	Nitrogenase-stabilizing/protective protein NifW
G1Y3X8	G1Y3X8_9PROT	AFBX01000924;		nifE AZA_87419	Nitrogenase MoFe cofactor biosynthesis
M7M2A3	M7M2A3_VIBCL	APGC01000037;		VCNHCC008D_000948	Methionyl-tRNA synthetase (EC 6.1.1.10)
V5NU46	V5NU46_BRAEL	KF532341;		nifD	Dinitrogenase alpha subunit (Fragment)
V9V6Y9	V9V6Y9_BRAEL	KF859895;		nifH	Nitrogenase Fe protein (Fragment)
A8UH10	A8UH10_9RHIZ	EU130417;		nifH	Nitrogenase iron protein (Fragment)
Q3L172	Q3L172_9CYAN	AY768417;		nifH	NifH (Fragment)
G1Y3Y1	G1Y3Y1_9PROT	AFBX01000924;		AZA_90016	Uncharacterized protein
S7T6Z9	S7T6Z9_9DELT	ATHI01000027;		dsat_0693	Nitrogenase protein alpha chain (EC 1.18.6.1)
A1YZL9	A1YZL9_BRAEL	EF153396;		nifH	Dinitrogenase reductase (Fragment)
W4E834	W4E834_9BACL	ASPX01000013;		C173_06777	Nitrogenase molybdenum-iron protein subunit beta
J5WJE1	J5WJE1_9ENTR	ALNJ01000137;		nifH HMPREF1144_4495	Nitrogenase iron protein (EC 1.18.6.1) (Nitrogenase Fe protein) (Nitrogenase component II) (Nitrogenase reductase)
D7RGU9	D7RGU9_BRAEL	HM057565;		nifH	Nitrogenase Fe protein (Fragment)
G1Y3X6	G1Y3X6_9PROT	AFBX01000924;		nifD AZA_00090	Nitrogenase protein alpha chain (EC 1.18.6.1)
W4E649	W4E649_9BACL	ASPX01000013;		C173_06757	Uncharacterized protein
R0UHF7	R0UHF7_NEIME	APTM01000013;		NM94_0204	CobQ/CobB/MinD/ParA nucleotide binding domain protein
Q8VPI3	Q8VPI3_9BACT	AY040515;		nifH	Dinitrogenase reductase (Fragment)
C7AA02	C7AA02_9BRAD	FJ347422;		nifH	NifH (Fragment)
H2EZU6	H2EZU6_9NOSO	JQ246556;		nifH	Dinitrogenase reductase (Fragment)
S6CZV7	S6CZV7_9BURK	HF544461;		nifH	Nitrogenase reductase (Fragment)
D1G4M8	D1G4M8_9ENTR	FJ593780;		nifH	Dinitrogenase reductase (Fragment)
D3Y4U8	D3Y4U8_BRAEL	GU433549;		nifH	Nitrogenase reductase (Fragment)
C7DP48	C7DP48_9RHIZ	GQ167279;		nifH	NifH (Fragment)
S7UNW0	S7UNW0_9DELT	ATHI01000003;		dsat_2025	Oxidoreductase/nitrogenase component 1
S7TCU8	S7TCU8_9DELT	ATHI01000010;		dsat_2768	Cobyrinic acid ac-diamide synthase
V5ZE97	V5ZE97_9GAMM	HF954376;		nifH	Nitrogenase iron protein (Fragment)
Q8KTL2	Q8KTL2_BRAEL	AF484640;		nifH	Nitrogenase iron protein (Fragment)
B2XWI6	B2XWI6_BRAEL	EU252610;		nifH	Nitrogenase reductase (Fragment)
D0R8M3	D0R8M3_9BURK	FN544031;		nifH	Nitrogenase reductase (Fragment)
Q83YW0	Q83YW0_BRAEL	AB094963;		nifH	Dinitrogen reductase (Fragment)
D8FV17	D8FV17_9CYAN	CACA01000064;		chlL OSCI_670001	Light-independent protochlorophyllide reductase iron-sulfur ATP-binding protein (DPOR subunit L) (LI-POR subunit L) (EC 1.3.7.7)
Q3LA57	Q3LA57_BRAEL	AM110715;		nifH	Putative nitrogenase (Fragment)
G3F519	G3F519_9RHIZ	JF450342;		nifH	Nitrogenase Fe protein (Fragment)
B1A380	B1A380_BRAEL	EU418414;		nifH	Nitrogenase reductase (Fragment)
G1Y3X7	G1Y3X7_9PROT	AFBX01000924;		nifK AZA_00102	Nitrogenase molybdenum-iron protein beta chain
