Entry	Entry name	Cross-reference (EMBL)	Cross-reference (GenBank)	Gene names	Protein names
B3GBB0	B3GBB0_9CREN	EU667777;		amoA	Putative ammonia monooxygenase subunit A (Fragment)
B3GBW7	B3GBW7_9CREN	EU667984;		amoA	Putative ammonia monooxygenase subunit A (Fragment)
B6S418	B6S418_9CREN	EU651064;		amoA	Ammonia monooxygenase subunit A (Fragment)
B5LRQ2	B5LRQ2_9CREN	EU885570;		amoA	Putative ammonia monooxygenase subunit A (Fragment)
B6S4C7	B6S4C7_9CREN	EU651173;		amoA	Ammonia monooxygenase subunit A (Fragment)
B5B1Z1	B5B1Z1_9CREN	EU886103;		amoA	Ammonia monooxygenase subunit A (Fragment)
B5LS05	B5LS05_9CREN	EU885673;		amoA	Putative ammonia monooxygenase subunit A (Fragment)
C1JDD3	C1JDD3_9CREN	FJ543228;		amoA	Ammonia monooxygenase subunit A (Fragment)
C1JDN0	C1JDN0_9CREN	FJ543325;		amoA	Ammonia monooxygenase subunit A (Fragment)
C3S588	C3S588_9CREN	EU671711;		amoA	Ammonia monooxygenase subunit A (Fragment)
C3S597	C3S597_9CREN	EU671720;		amoA	Ammonia monooxygenase subunit A (Fragment)
C0KGR0	C0KGR0_9CREN	FJ601571;		amoA	Ammonia monooxygenase subunit A (Fragment)
C3S599	C3S599_9CREN	EU671722;		amoA	Ammonia monooxygenase subunit A (Fragment)
C4TNU7	C4TNU7_9CREN	AB504358;		amoA	Putative archaeal ammonia monooxygenase subunit (Fragment)
C6GGN7	C6GGN7_9CREN	FJ888631;		amoA	Putative ammonia monooxygenase subunit A (Fragment)
C7DV07	C7DV07_9CREN	GQ226061;		amoA	Ammonia monooxygenase subunit A (Fragment)
C8BMI9	C8BMI9_9CREN	GQ250767;		amoA	Ammonia monooxygenase subunit A (Fragment)
C8CK63	C8CK63_9CREN	GQ414583;		amoA	Ammonia monooxygenase subunit A (Fragment)
C8CK68	C8CK68_9CREN	GQ414588;		amoA	Ammonia monooxygenase subunit A (Fragment)
D0UHT5	D0UHT5_9CREN	GQ863196;		amoA	Ammonia monooxygenase subunit A (Fragment)
D1GZL6	D1GZL6_9CREN	FN562508;		amoA	Ammonia monooxygenase subunit A (Fragment)
D5JXB2	D5JXB2_9CREN	GU360752;		amoA	Ammonia monooxygenase subunit A (Fragment)
D5JYL6	D5JYL6_9CREN	GU364042;		amoA	Ammonia monooxygenase subunit A (Fragment)
D5JYM3	D5JYM3_9CREN	GU364049;		amoA	Ammonia monooxygenase subunit A (Fragment)
D7R1Y2	D7R1Y2_9CREN	HM022951;		amoA	Ammonia monooxygenase subunit A (Fragment)
D9YJL4	D9YJL4_9CREN	GQ331439;			Ammonia monooxygenase (Fragment)
D9YJM5	D9YJM5_9CREN	GQ331450;			Ammonia monooxygenase (Fragment)
E0X5X2	E0X5X2_9CREN	GQ485775;		amoA	Putative ammonia monooxygenase subunit A (Fragment)
E2FKW5	E2FKW5_9CREN	HM164918;		amoA	Ammonia monooxygenase subunit A (Fragment)
E3UUQ2	E3UUQ2_9CREN	HM589801;		amoA	Ammonia monooxygenase subunit A (Fragment)
E2IA12	E2IA12_9CREN	HM449257;		amoA	Putative ammonia monooxygenase subunit A (Fragment)
E5G9M4	E5G9M4_9CREN	HM803751;		amoA	Ammonia monooxygenase subunit A (Fragment)
V5LBV0	V5LBV0_9CREN	KF362886;		amoA	Ammonia monooxygenase subunit A (Fragment)
V5LBQ1	V5LBQ1_9CREN	KF363122;		amoA	Ammonia monooxygenase subunit A (Fragment)
S5RRX8	S5RRX8_9CREN	KC801655;		amoA-AOA	Ammonia monooxygenase (Fragment)
U3MWQ8	U3MWQ8_9CREN	KF178157;		amoA	Ammonia monooxygenase subunit A (Fragment)
U3N415	U3N415_9CREN	KF178254;		amoA	Ammonia monooxygenase subunit A (Fragment)
V5LBW9	V5LBW9_9CREN	KF362954;		amoA	Ammonia monooxygenase subunit A (Fragment)
M9WQQ6	M9WQQ6_9CREN	KC349232;		amoA	Ammonia monooxygenase subunit A (EC 1.14.99.39) (Fragment)
V5LC76	V5LC76_9CREN	KF363021;		amoA	Ammonia monooxygenase subunit A (Fragment)
R4I4H5	R4I4H5_9CREN	JQ912144;		amoA	Ammonia monooxygenase (Fragment)
R4I3N4	R4I3N4_9CREN	JQ912167;		amoA	Ammonia monooxygenase (Fragment)
S5S604	S5S604_9CREN	KC801478;		amoA-AOA	Ammonia monooxygenase (Fragment)
U3MY73	U3MY73_9CREN	KF178090;		amoA	Ammonia monooxygenase subunit A (Fragment)
T2HGI8	T2HGI8_9CREN	AB845546;		amoA	Ammonia monooxygenase subunit A (Fragment)
U3MZ47	U3MZ47_9CREN	KF178173;		amoA	Ammonia monooxygenase subunit A (Fragment)
V5M2U9	V5M2U9_9CREN	KF537072;		amoA	Ammonia monooxygenase subunit A (Fragment)
V5M4D4	V5M4D4_9CREN	KF537101;		amoA	Ammonia monooxygenase subunit A (Fragment)
Q0QMD1	Q0QMD1_9CREN	DQ278582;		amoA	Putative ammonia monooxygenase subunit A (Fragment)
Q3I2G5	Q3I2G5_9CREN	DQ148777;		amoA	Putative ammonia monooxygenase subunit A (Fragment)
Q3I320	Q3I320_9CREN	DQ148548;		amoA	Putative ammonia monooxygenase subunit A (Fragment)
A8D4L6	A8D4L6_9CREN	EU137861;		amoA	Ammonia monooxygenase (Fragment)
A8SUV4	A8SUV4_9CREN	EF654231;		amoA	Ammonia monooxygenase subunit A (Fragment)
B2L3F8	B2L3F8_9CREN	EU427986;		amoA	Putative ammonia monooxygenase subunit A (Fragment)
B5AR60	B5AR60_9CREN	EU870438;		amoA	Putative ammonia monooxygenase subunit A (Fragment)
B5B1Q1	B5B1Q1_9CREN	EU886013;		amoA	Ammonia monooxygenase subunit A (Fragment)
B5LS08	B5LS08_9CREN	EU885676;		amoA	Putative ammonia monooxygenase subunit A (Fragment)
B6S3Y6	B6S3Y6_9CREN	EU651032;		amoA	Ammonia monooxygenase subunit A (Fragment)
B6S454	B6S454_9CREN	EU651100;		amoA	Ammonia monooxygenase subunit A (Fragment)
B6S4E3	B6S4E3_9CREN	EU651189;		amoA	Ammonia monooxygenase subunit A (Fragment)
B6S4M4	B6S4M4_9CREN	EU651270;		amoA	Ammonia monooxygenase subunit A (Fragment)
V5LCA7	V5LCA7_9CREN	KF363056;		amoA	Ammonia monooxygenase subunit A (Fragment)
C0KGP8	C0KGP8_9CREN	FJ601559;		amoA	Ammonia monooxygenase subunit A (Fragment)
C1JDB7	C1JDB7_9CREN	FJ543212;		amoA	Ammonia monooxygenase subunit A (Fragment)
V5LC98	V5LC98_9CREN	KF363089;		amoA	Ammonia monooxygenase subunit A (Fragment)
C5IHZ2	C5IHZ2_9CREN	FJ940172;		amoA	Ammonia monooxygenase (Fragment)
C7DV12	C7DV12_9CREN	GQ226066;		amoA	Ammonia monooxygenase subunit A (Fragment)
C0KGP0	C0KGP0_9CREN	FJ601551;		amoA	Ammonia monooxygenase subunit A (Fragment)
C8CE42	C8CE42_9CREN	GQ390336;		amoA	Putative ammonia monooxygenase subunit A (Fragment)
D0V1C0	D0V1C0_9CREN	GU002240;		amoA	Ammonia monooxygenase subunit A (Fragment)
D5JXJ1	D5JXJ1_9CREN	GU360831;		amoA	Ammonia monooxygenase subunit A (Fragment)
D5GXE2	D5GXE2_9CREN	FN691315;		amoA	Putative ammonia monooxygenase subunit A (Fragment)
D5JXQ1	D5JXQ1_9CREN	GU360891;		amoA	Ammonia monooxygenase subunit A (Fragment)
D5JXQ3	D5JXQ3_9CREN	GU360893;		amoA	Ammonia monooxygenase subunit A (Fragment)
D5JXS2	D5JXS2_9CREN	GU360912;		amoA	Ammonia monooxygenase subunit A (Fragment)
X5CFU3	X5CFU3_9CREN	KJ152842;		amoA	Putative ammonia monooxygenase subunit A (Fragment)
D9YK00	D9YK00_9CREN	GQ331575;			Ammonia monooxygenase (Fragment)
X5CFX3	X5CFX3_9CREN	KJ152867;		amoA	Putative ammonia monooxygenase subunit A (Fragment)
E2IAG4	E2IAG4_9CREN	HM449409;		amoA	Putative ammonia monooxygenase subunit A (Fragment)
F5CP12	F5CP12_9CREN	JF748275;		amoA	Ammonia monooxygenase subunit A (Fragment)
F6N2M3	F6N2M3_9CREN	JF935547;		amoA	Ammonia monooxygenase (Fragment)
F6N395	F6N395_9CREN	JF935775;		amoA	Ammonia monooxygenase (Fragment)
F8ULQ2	F8ULQ2_9CREN	JF824617;		amoA	Ammonia monooxygenase subunit A (Fragment)
F8ULS0	F8ULS0_9CREN	JF824635;		amoA	Ammonia monooxygenase subunit A (Fragment)
G0WTZ6	G0WTZ6_9CREN	HM754662;		amoA	Ammonia monooxygenase subunit A (Fragment)
G1UF80	G1UF80_9CREN	AB592197;		amoA	Putative ammonia monooxygenase subunit A (Fragment)
G3KDV9	G3KDV9_9CREN	JN190836;		amoA	Ammonia monooxygenase subunit A (Fragment)
H9U114	H9U114_9CREN	JQ319443;		amoA	Ammonia monooxygenase subunit A (Fragment)
H9U124	H9U124_9CREN	JQ319453;		amoA	Ammonia monooxygenase subunit A (Fragment)
I1U429	I1U429_9CREN	JQ345879;		amoA	Ammonia monooxygenase subunit A (Fragment)
A1XT59	A1XT59_9CREN	DQ672683;		amoA	Ammonia monooxygenase subunit A (Fragment)
Q0QMD2	Q0QMD2_9CREN	DQ278581;		amoA	Putative ammonia monooxygenase subunit A (Fragment)
Q0QMD8	Q0QMD8_9CREN	DQ278575;		amoA	Putative ammonia monooxygenase subunit A (Fragment)
Q1HCX5	Q1HCX5_9CREN	DQ501162;		amoA	Putative ammonia monooxygenase subunit A (Fragment)
Q3I2D3	Q3I2D3_9CREN	DQ148809;		amoA	Putative ammonia monooxygenase subunit A (Fragment)
Q3I2V0	Q3I2V0_9CREN	DQ148642;		amoA	Putative ammonia monooxygenase subunit A (Fragment)
Q3I2Z5	Q3I2Z5_9CREN	DQ148597;		amoA	Putative ammonia monooxygenase subunit A (Fragment)
A6XKC4	A6XKC4_9CREN	DQ831664;		amoA	Putative ammonia monooxygenase subunit A (Fragment)
A8SUW8	A8SUW8_9CREN	EF654235;		amoA	Ammonia monooxygenase subunit A (Fragment)
B0F3A5	B0F3A5_9CREN	EU022983;		amoA	Putative ammonia monooxygenase subunit A (Fragment)
B0FNJ0	B0FNJ0_9CREN	EU340510;		amoA	Putative ammonia monooxygenase subunit A (Fragment)
B2L3D4	B2L3D4_9CREN	EU427961;		amoA	Putative ammonia monooxygenase subunit A (Fragment)
J9TI04	J9TI04_9CREN	JX524537;		amoA	Ammonia monooxygenase A (Fragment)
B5AKI9	B5AKI9_9CREN	EU856196;		amoA	Ammonia monooxygenase subunit A (Fragment)
B6S3K5	B6S3K5_9CREN	EU650901;		amoA	Ammonia monooxygenase subunit A (Fragment)
B6V1X5	B6V1X5_9CREN	FJ227854;		amoA	Putative ammonia monooxygenase subunit A (Fragment)
C1JDG0	C1JDG0_9CREN	FJ543255;		amoA	Ammonia monooxygenase subunit A (Fragment)
B2XVX7	B2XVX7_9CREN	EU239004;		amoA	Ammonia monooxygenase (Fragment)
J9ZYD9	J9ZYD9_9CREN	JX416631;		amoA	Putative ammonia monooxygenase subunit A (Fragment)
C1JDT1	C1JDT1_9CREN	FJ543376;		amoA	Ammonia monooxygenase subunit A (Fragment)
C1JDI2	C1JDI2_9CREN	FJ543277;		amoA	Ammonia monooxygenase subunit A (Fragment)
C3S4F7	C3S4F7_9CREN	EU671427;		amoA	Ammonia monooxygenase subunit A (Fragment)
C3S4Q3	C3S4Q3_9CREN	EU671525;		amoA	Ammonia monooxygenase subunit A (Fragment)
C6GGM1	C6GGM1_9CREN	FJ888612;		amoA	Putative ammonia monooxygenase subunit A (Fragment)
C6GGN8	C6GGN8_9CREN	FJ888633;		amoA	Putative ammonia monooxygenase subunit A (Fragment)
C7DV13	C7DV13_9CREN	GQ226067;		amoA	Ammonia monooxygenase subunit A (Fragment)
C7DV30	C7DV30_9CREN	GQ226084;		amoA	Ammonia monooxygenase subunit A (Fragment)
D3KYI4	D3KYI4_9CREN	AB545941;		amoA	Ammonia monooxygenase subunit A (Fragment)
D7RAB9	D7RAB9_9CREN	HM047259;		amoA	Ammonia monooxygenase subunit A (Fragment)
D5GXA2	D5GXA2_9CREN	FN691275;		amoA	Putative ammonia monooxygenase subunit A (Fragment)
D7RAC3	D7RAC3_9CREN	HM047263;		amoA	Ammonia monooxygenase subunit A (Fragment)
Q3I2Q2	Q3I2Q2_9CREN	DQ148690;		amoA	Putative ammonia monooxygenase subunit A (Fragment)
D5JXG8	D5JXG8_9CREN	GU360808;		amoA	Ammonia monooxygenase subunit A (Fragment)
A1XT15	A1XT15_9CREN	DQ672638;		amoA	Ammonia monooxygenase subunit A (Fragment)
A6XKB8	A6XKB8_9CREN	DQ831658;		amoA	Putative ammonia monooxygenase subunit A (Fragment)
A7LJ06	A7LJ06_9CREN	EU025145;		amoA	Putative ammonia monooxygenase subunit A (Fragment)
Q0ZCQ2	Q0ZCQ2_9CREN	DQ534834;		amoA	Ammonia monooxygenase subunit A (Fragment)
A7DY95	A7DY95_9CREN	AM749106;		amoA	Putative ammonia-monooxygenase subunit A (Fragment)
Q0ZCL1	Q0ZCL1_9CREN	DQ534875;		amoA	Ammonia monooxygenase subunit A (Fragment)
Q1HD57	Q1HD57_9CREN	DQ501080;		amoA	Putative ammonia monooxygenase subunit A (Fragment)
Q3I279	Q3I279_9CREN	DQ148864;		amoA	Putative ammonia monooxygenase subunit A (Fragment)
Q3I2L3	Q3I2L3_9CREN	DQ148729;		amoA	Putative ammonia monooxygenase subunit A (Fragment)
Q3I2U8	Q3I2U8_9CREN	DQ148644;		amoA	Putative ammonia monooxygenase subunit A (Fragment)
Q3I2Z1	Q3I2Z1_9CREN	DQ148601;		amoA	Putative ammonia monooxygenase subunit A (Fragment)
A7LJ28	A7LJ28_9CREN	EU025167;		amoA	Putative ammonia monooxygenase subunit A (Fragment)
Q3I340	Q3I340_9CREN	DQ148528;		amoA	Putative ammonia monooxygenase subunit A (Fragment)
D9IV75	D9IV75_9CREN	HM191507;		amoA	Putative ammonia monooxygenase subunit A (Fragment)
E2FKR8	E2FKR8_9CREN	HM164866;		amoA	Ammonia monooxygenase subunit A (Fragment)
E2I8P2	E2I8P2_9CREN	HM443621;		amoA	Ammonia monooxygenase subunit A (Fragment)
E2IA17	E2IA17_9CREN	HM449262;		amoA	Putative ammonia monooxygenase subunit A (Fragment)
E2IA42	E2IA42_9CREN	HM449287;		amoA	Putative ammonia monooxygenase subunit A (Fragment)
E5G9I9	E5G9I9_9CREN	HM803704;		amoA	Ammonia monooxygenase subunit A (Fragment)
A7VML6	A7VML6_9CREN	AB353486;		amoA	Ammonia monooxygenase subunit A (Fragment)
A8SWA6	A8SWA6_9CREN	EF654355;		amoA	Ammonia monooxygenase subunit A (Fragment)
F1C8N9	F1C8N9_9CREN	HQ215913;		amoA	Ammonia monooxygenase subunit A (Fragment)
B0FN12	B0FN12_9CREN	EU339425;		amoA	Putative ammonia monooxygenase subunit A (Fragment)
A9Q2E9	A9Q2E9_9CREN	EF534401;		amoA	Putative ammonia monooxygenase subunit A (Fragment)
A9Q6F0	A9Q6F0_9CREN	EF591392;		amoA	Putative ammonia monooxygenase subunit A (Fragment)
B0F2W7	B0F2W7_9CREN	EU022845;		amoA	Putative ammonia monooxygenase subunit A (Fragment)
B2L3C8	B2L3C8_9CREN	EU427954;		amoA	Putative ammonia monooxygenase subunit A (Fragment)
B3GBF9	B3GBF9_9CREN	EU667826;		amoA	Putative ammonia monooxygenase subunit A (Fragment)
B3GBT1	B3GBT1_9CREN	EU667948;		amoA	Putative ammonia monooxygenase subunit A (Fragment)
B5APH1	B5APH1_9CREN	EU864295;		amoA	Putative ammonia monooxygenase subunit A (Fragment)
B5APF4	B5APF4_9CREN	EU864278;		amoA	Putative ammonia monooxygenase subunit A (Fragment)
B5B1M1	B5B1M1_9CREN	EU885983;		amoA	Ammonia monooxygenase subunit A (Fragment)
B6S3H0	B6S3H0_9CREN	EU650866;		amoA	Ammonia monooxygenase subunit A (Fragment)
B6S3Z4	B6S3Z4_9CREN	EU651040;		amoA	Ammonia monooxygenase subunit A (Fragment)
B6S432	B6S432_9CREN	EU651078;		amoA	Ammonia monooxygenase subunit A (Fragment)
C3S539	C3S539_9CREN	EU671662;		amoA	Ammonia monooxygenase subunit A (Fragment)
C3S571	C3S571_9CREN	EU671694;		amoA	Ammonia monooxygenase subunit A (Fragment)
C3S5R6	C3S5R6_9CREN	EU671892;		amoA	Ammonia monooxygenase subunit A (Fragment)
C4PIJ2	C4PIJ2_9CREN	FJ951664;		amoA	Ammonia monooxygenase subunit A (Fragment)
C6H0T5	C6H0T5_9CREN	FN423453;		amoA	Ammonia monooxygenase subunit A (Fragment)
C7DV42	C7DV42_9CREN	GQ226096;		amoA	Ammonia monooxygenase subunit A (Fragment)
D0UHI3	D0UHI3_9CREN	GQ863094;		amoA	Ammonia monooxygenase subunit A (Fragment)
B0F3C9	B0F3C9_9CREN	EU023007;		amoA	Putative ammonia monooxygenase subunit A (Fragment)
B2KPP4	B2KPP4_9CREN	EU049827;		amoA	Putative ammonia monooxygenase subunit A (Fragment)
B2L3G7	B2L3G7_9CREN	EU427995;		amoA	Putative ammonia monooxygenase subunit A (Fragment)
B6S3Q8	B6S3Q8_9CREN	EU650954;		amoA	Ammonia monooxygenase subunit A (Fragment)
B6S3S3	B6S3S3_9CREN	EU650969;		amoA	Ammonia monooxygenase subunit A (Fragment)
B6S3X9	B6S3X9_9CREN	EU651025;		amoA	Ammonia monooxygenase subunit A (Fragment)
B6S3X1	B6S3X1_9CREN	EU651017;		amoA	Ammonia monooxygenase subunit A (Fragment)
B6S465	B6S465_9CREN	EU651111;		amoA	Ammonia monooxygenase subunit A (Fragment)
C1JDG9	C1JDG9_9CREN	FJ543264;		amoA	Ammonia monooxygenase subunit A (Fragment)
D3YEV3	D3YEV3_9CREN	GU453898;		amoA	Ammonia monooxygenase (Fragment)
D5GXD7	D5GXD7_9CREN	FN691310;		amoA	Putative ammonia monooxygenase subunit A (Fragment)
D0UHK1	D0UHK1_9CREN	GQ863112;		amoA	Ammonia monooxygenase subunit A (Fragment)
F2YTY8	F2YTY8_9CREN	JF500151;		amoA	Ammonia monooxygenase subunit A (Fragment)
C8BML0	C8BML0_9CREN	GQ250788;		amoA	Ammonia monooxygenase subunit A (Fragment)
F6N2E2	F6N2E2_9CREN	JF935466;		amoA	Ammonia monooxygenase (Fragment)
G4VVP2	G4VVP2_9CREN	HM537390;		amoA	Ammonia monooxygenase subunit A (Fragment)
F6N3F3	F6N3F3_9CREN	JF935833;		amoA	Ammonia monooxygenase (Fragment)
G0T6W9	G0T6W9_9CREN	GU181640;		amoA	Ammonia monooxygenase subunit A (Fragment)
G0XQ37	G0XQ37_9CREN	HQ317038;		amoA	Ammonia monooxygenase subunit A (Fragment)
G3KDY7	G3KDY7_9CREN	JN190864;		amoA	Ammonia monooxygenase subunit A (Fragment)
G4VWT2	G4VWT2_9CREN	HM538019;		amoA	Ammonia monooxygenase subunit A (Fragment)
D2XZT4	D2XZT4_9CREN	GU270251;		amoA	Ammonia monooxygenase subunit A (Fragment)
D2XZW6	D2XZW6_9CREN	GU270283;		amoA	Ammonia monooxygenase subunit A (Fragment)
D3KYJ9	D3KYJ9_9CREN	AB545956;		amoA	Ammonia monooxygenase subunit A (Fragment)
D5JXB7	D5JXB7_9CREN	GU360757;		amoA	Ammonia monooxygenase subunit A (Fragment)
E2FKX0	E2FKX0_9CREN	HM164923;		amoA	Ammonia monooxygenase subunit A (Fragment)
D5JXA6	D5JXA6_9CREN	GU360746;		amoA	Ammonia monooxygenase subunit A (Fragment)
D5JXB4	D5JXB4_9CREN	GU360754;		amoA	Ammonia monooxygenase subunit A (Fragment)
E2IAG6	E2IAG6_9CREN	HM449411;		amoA	Putative ammonia monooxygenase subunit A (Fragment)
D7R206	D7R206_9CREN	HM022983;		amoA	Ammonia monooxygenase subunit A (Fragment)
D7R1Z5	D7R1Z5_9CREN	HM022966;		amoA	Ammonia monooxygenase subunit A (Fragment)
D9YJT2	D9YJT2_9CREN	GQ331507;			Ammonia monooxygenase (Fragment)
E5FFU8	E5FFU8_9CREN	HM467044;			Ammonia monooxygenase subunit A (Fragment)
D7RAC5	D7RAC5_9CREN	HM047265;		amoA	Ammonia monooxygenase subunit A (Fragment)
E3W129	E3W129_9CREN	HQ337006;		amoA	Putative ammonia monooxygenase subunit A (Fragment)
F2YBU2	F2YBU2_9CREN	HQ875162;		amoA	Ammonia monooxygenase (Fragment)
F5CPA1	F5CPA1_9CREN	JF748364;		amoA	Ammonia monooxygenase subunit A (Fragment)
F6N2E0	F6N2E0_9CREN	JF935464;		amoA	Ammonia monooxygenase (Fragment)
F6N2S1	F6N2S1_9CREN	JF935598;		amoA	Ammonia monooxygenase (Fragment)
F6N2N4	F6N2N4_9CREN	JF935559;		amoA	Ammonia monooxygenase (Fragment)
F6N2P5	F6N2P5_9CREN	JF935571;		amoA	Ammonia monooxygenase (Fragment)
F6N304	F6N304_9CREN	JF935683;		amoA	Ammonia monooxygenase (Fragment)
F6N3K8	F6N3K8_9CREN	JF935890;		amoA	Ammonia monooxygenase (Fragment)
G0T6M4	G0T6M4_9CREN	GU181545;		amoA	Ammonia monooxygenase subunit A (Fragment)
G0T6N3	G0T6N3_9CREN	GU181554;		amoA	Ammonia monooxygenase subunit A (Fragment)
G0T6W4	G0T6W4_9CREN	GU181635;		amoA	Ammonia monooxygenase subunit A (Fragment)
G3KDG4	G3KDG4_9CREN	JN190691;		amoA	Ammonia monooxygenase subunit A (Fragment)
G3EZK5	G3EZK5_9CREN	JF430540;		amoA	Ammonia monooxygenase subunit A (Fragment)
V5M427	V5M427_9CREN	KF537016;		amoA	Ammonia monooxygenase subunit A (Fragment)
F2WYW1	F2WYW1_9CREN	HQ267738;		amoA	Ammonia monooxygenase subunit A (Fragment)
F4ZVG9	F4ZVG9_9CREN	HQ316988;		amoA	Ammonia monooxygenase subunit A (Fragment)
F5CP98	F5CP98_9CREN	JF748361;		amoA	Ammonia monooxygenase subunit A (Fragment)
F8ULR5	F8ULR5_9CREN	JF824630;		amoA	Ammonia monooxygenase subunit A (Fragment)
F8WSH1	F8WSH1_9CREN	AB646565;		amoA	Ammonia monooxygenase subunit A (Fragment)
G0T759	G0T759_9CREN	GU181730;		amoA	Ammonia monooxygenase subunit A (Fragment)
G0WU80	G0WU80_9CREN	HM754746;		amoA	Ammonia monooxygenase subunit A (Fragment)
G1UFC7	G1UFC7_9CREN	AB592244;		amoA	Putative ammonia monooxygenase subunit A (Fragment)
G3KCX8	G3KCX8_9CREN	JN190505;		amoA	Ammonia monooxygenase subunit A (Fragment)
G3KCY2	G3KCY2_9CREN	JN190509;		amoA	Ammonia monooxygenase subunit A (Fragment)
G3KDV8	G3KDV8_9CREN	JN190835;		amoA	Ammonia monooxygenase subunit A (Fragment)
G8A3D9	G8A3D9_9CREN	GQ266643;		amoA	Ammonia monooxygenase subunit A (Fragment)
L7R8B5	L7R8B5_9CREN	JX862557;		amoA	Ammonia monooxygenase subunit A (Fragment)
I1U3S3	I1U3S3_9CREN	JQ345761;		amoA	Ammonia monooxygenase subunit A (Fragment)
I1U3Z1	I1U3Z1_9CREN	JQ345840;		amoA	Ammonia monooxygenase subunit A (Fragment)
I3RU41	I3RU41_9CREN	JQ972035;		amoA	Ammonia monooxygenase subunit A (Fragment)
I6VR31	I6VR31_9CREN	JQ941732;		amoA	Ammonia monooxygenase subunit A (Fragment)
X5CG31	X5CG31_9CREN	KJ152917;		amoA	Putative ammonia monooxygenase subunit A (Fragment)
X5D3E7	X5D3E7_9CREN	KJ152860;		amoA	Putative ammonia monooxygenase subunit A (Fragment)
H6TF32	H6TF32_9CREN	HQ888985;		amoA	Ammonia monooxygenase subunit A (Fragment)
L7V3B6	L7V3B6_9CREN	JX990380;			Ammonia monooxygenase subunit A (Fragment)
H6TF86	H6TF86_9CREN	HQ889039;		amoA	Ammonia monooxygenase subunit A (Fragment)
S4TBG1	S4TBG1_9CREN	JX491218;		amoA	Ammonia monooxygenase subunit A (Fragment)
T2HJ90	T2HJ90_9CREN	AB845543;		amoA	Ammonia monooxygenase subunit A (Fragment)
Q3I277	Q3I277_9CREN	DQ148866;		amoA	Putative ammonia monooxygenase subunit A (Fragment)
Q3I2W3	Q3I2W3_9CREN	DQ148629;		amoA	Putative ammonia monooxygenase subunit A (Fragment)
Q0QMG1	Q0QMG1_9CREN	DQ278552;		amoA	Putative ammonia monooxygenase subunit A (Fragment)
Q3I2H5	Q3I2H5_9CREN	DQ148767;		amoA	Putative ammonia monooxygenase subunit A (Fragment)
A7LGB7	A7LGB7_9CREN	EU010404;		amoA	Putative ammonia monooxygenase subunit A (Fragment)
A7VMM2	A7VMM2_9CREN	AB353492;		amoA	Ammonia monooxygenase subunit A (Fragment)
A8SXM5	A8SXM5_9CREN	EF654484;		amoA	Ammonia monooxygenase subunit A (Fragment)
F1C8Q4	F1C8Q4_9CREN	HQ215928;		amoA	Ammonia monooxygenase subunit A (Fragment)
F2YSE6	F2YSE6_9CREN	JF439051;		amoA	Ammonia monooxygenase subunit A (Fragment)
J9QD80	J9QD80_9CREN	JN418153;		amoA	Ammonia monooxygenase subunit A (Fragment)
K7S1L1	K7S1L1_9CREN	JX570752;		amoA	Ammonia monooxygenase subunit A (Fragment)
T2HJA1	T2HJA1_9CREN	AB845553;		amoA	Ammonia monooxygenase subunit A (Fragment)
R4I3Q7	R4I3Q7_9CREN	JQ912200;		amoA	Ammonia monooxygenase (Fragment)
B3GBP1	B3GBP1_9CREN	EU667908;		amoA	Putative ammonia monooxygenase subunit A (Fragment)
B2CGW3	B2CGW3_9CREN	EU490351;		amoA	Putative ammonia monooxygenase subunit A (Fragment)
U3MYT5	U3MYT5_9CREN	KF178063;		amoA	Ammonia monooxygenase subunit A (Fragment)
U3N3F8	U3N3F8_9CREN	KF178069;		amoA	Ammonia monooxygenase subunit A (Fragment)
B3GBN9	B3GBN9_9CREN	EU667906;		amoA	Putative ammonia monooxygenase subunit A (Fragment)
B3GBS5	B3GBS5_9CREN	EU667942;		amoA	Putative ammonia monooxygenase subunit A (Fragment)
B3GBT4	B3GBT4_9CREN	EU667951;		amoA	Putative ammonia monooxygenase subunit A (Fragment)
B5LRT8	B5LRT8_9CREN	EU885606;		amoA	Putative ammonia monooxygenase subunit A (Fragment)
B6V1X4	B6V1X4_9CREN	FJ227853;		amoA	Putative ammonia monooxygenase subunit A (Fragment)
B6S3V1	B6S3V1_9CREN	EU650997;		amoA	Ammonia monooxygenase subunit A (Fragment)
B6V1Y6	B6V1Y6_9CREN	FJ227865;		amoA	Putative ammonia monooxygenase subunit A (Fragment)
C1JDE2	C1JDE2_9CREN	FJ543237;		amoA	Ammonia monooxygenase subunit A (Fragment)
C3S3S3	C3S3S3_9CREN	EU671188;		amoA	Ammonia monooxygenase subunit A (Fragment)
C3S4U6	C3S4U6_9CREN	EU671568;		amoA	Ammonia monooxygenase subunit A (Fragment)
C4PIJ0	C4PIJ0_9CREN	FJ951662;		amoA	Ammonia monooxygenase subunit A (Fragment)
C8CE40	C8CE40_9CREN	GQ390334;		amoA	Putative ammonia monooxygenase subunit A (Fragment)
D0U471	D0U471_9CREN	GQ342666;		amoA	Ammonia monooxygenase subunit A (Fragment)
C8BME6	C8BME6_9CREN	GQ250722;		amoA	Ammonia monooxygenase subunit A (Fragment)
C5IHY7	C5IHY7_9CREN	FJ940166;		amoA	Ammonia monooxygenase (Fragment)
D0UHM4	D0UHM4_9CREN	GQ863135;		amoA	Ammonia monooxygenase subunit A (Fragment)
