Entry	Entry name	Cross-reference (EMBL)	Cross-reference (GenBank)	Gene names	Protein names
T8LMA5	T8LMA5_ECOLX	AWAQ01000006;		G895_00061	Respiratory nitrate reductase 1 gamma chain
L7A0W7	L7A0W7_SALEN	ALHZ01000477;		SEEE5621_10393	Nitrate reductase 2 subunit gamma
L3SFD1	L3SFD1_ECOLX	ANUT01000018;		A1W1_01389	Respiratory nitrate reductase 1 gamma chain
T5UZG2	T5UZG2_ECOLX	AVTR01000014;		G702_01254	Respiratory nitrate reductase 1 alpha chain
V7TJ24	V7TJ24_SALET	AYVC01000009;		narZ CFSAN001669_10760	Nitrate reductase A subunit alpha
T6CAF8	T6CAF8_ECOLX	AVUK01000005;		G722_01421	Respiratory nitrate reductase 2 gamma chain
H5KC16	H5KC16_ECOLX	AIHE01000010;		ECDEC12E_1290	Respiratory nitrate reductase, gamma subunit (EC 1.7.99.4)
B3ZS89	B3ZS89_BACCE	ABDM02000012;		narG BC03BB108_2051	Respiratory nitrate reductase, alpha subunit (EC 1.7.99.4)
K4SLL2	K4SLL2_KLEPN	CAJM02000143;		BN18_2737	Respiratory nitrate reductase alpha chain (EC 1.7.99.4)
N5RFK2	N5RFK2_STAAU	ANZX01000004;		B966_00522	Nitrate reductase, alpha subunit
T8K651	T8K651_ECOLX	AWAQ01000026;		G895_01581	Respiratory nitrate reductase 2 alpha chain
K4STY4	K4STY4_KLEPN	CAJM02000143;		BN18_2734	Respiratory nitrate reductase gamma chain (EC 1.7.99.4)
T6NAB1	T6NAB1_ECOLX	AVVM01000036;		G753_01397	Respiratory nitrate reductase 2 gamma chain
K4SZ77	K4SZ77_KLEPN	CAJM02000251;		BN18_4604	Respiratory nitrate reductase gamma chain (EC 1.7.99.4)
T6C108	T6C108_ECOLX	AVUK01000004;		G722_01184	Respiratory nitrate reductase 1 gamma chain
K8EF52	K8EF52_9FIRM	CAOS01000003;		DESHY_110280	Nitrate reductase, gamma subunit
N5QZL5	N5QZL5_STAAU	ANZX01000004;		B966_00519	Respiratory nitrate reductase, gamma subunit
U0IYR8	U0IYR8_ECOLX	AVQY01000122;		QYO_5355	Respiratory nitrate reductase, gamma subunit (EC 1.7.99.4)
T8L5Z0	T8L5Z0_ECOLX	AWAQ01000026;		G895_01578	Respiratory nitrate reductase 2 gamma chain
U0JKB2	U0JKB2_ECOLX	AVQY01000049;		QYO_1742	Nitrate reductase, alpha subunit (EC 1.7.99.4)
V1QGF8	V1QGF8_SALET	AOYE01000014;		SEEPB759_00968	Nitrate reductase 2, gamma subunit
M9BTP9	M9BTP9_ECOLX	AQDW01000029;		EC2770900_1356	Nitrate reductase, alpha subunit (EC 1.7.99.4)
V3NGX2	V3NGX2_KLEPN	AYJC01000005;		L376_02368	Respiratory nitrate reductase 2 alpha chain
B9CPV0	B9CPV0_STACP	ACFR01000001;		STACA0001_1080	Nitrate reductase, alpha subunit (EC 1.7.99.4)
N6RWZ7	N6RWZ7_STAAU	AIYV01000011;		U77_01544	Respiratory nitrate reductase, gamma subunit
T6NG23	T6NG23_ECOLX	AVVM01000030;		G753_01198	Respiratory nitrate reductase 1 gamma chain
T6C1K3	T6C1K3_ECOLX	AVUK01000004;		G722_01181	Respiratory nitrate reductase 1 alpha chain
V7T736	V7T736_SALET	AYVC01000035;		narZ CFSAN001669_21570	Nitrate reductase A subunit alpha
H3UC54	H3UC54_STAEP	AHKX01000003;		narI SEVCU041_1802	Respiratory nitrate reductase, gamma subunit (EC 1.7.99.4)
K5GFG7	K5GFG7_ECOLX	AMTI01000323;		EC80586_2367	Respiratory nitrate reductase, gamma subunit (EC 1.7.99.4)
T8KMA2	T8KMA2_ECOLX	AWAQ01000006;		G895_00064	Respiratory nitrate reductase 1 alpha chain
V1RBI2	V1RBI2_SALET	AOYE01000014;		SEEPB759_00953	Nitrate reductase subunit alpha
U0HLM2	U0HLM2_ECOLX	AVQY01000122;		QYO_5358	Nitrate reductase, alpha subunit (EC 1.7.99.4)
W8XBJ8	W8XBJ8_9ENTR	CBZM010000098;		narZ KPSB59_1870004	Nitrate reductase 2 (NRZ), alpha subunit (EC 1.7.99.4)
L3CIJ6	L3CIJ6_ECOLX	ANTI01000024;		A15C_02041	Respiratory nitrate reductase 1 gamma chain
U8KI18	U8KI18_PSEAI	AXPP01000006;		Q065_01192	Respiratory nitrate reductase 1 alpha chain
U8KEB7	U8KEB7_PSEAI	AXPP01000006;		Q065_01195	Respiratory nitrate reductase, gamma subunit
V3MUS4	V3MUS4_KLEPN	AYJC01000005;		L376_02365	Respiratory nitrate reductase 2 gamma chain
L3SDA7	L3SDA7_ECOLX	ANUT01000018;		A1W1_01674	Respiratory nitrate reductase 2 alpha chain
B5CFU3	B5CFU3_SALET	ABEJ01000013;		narG SeSB_A1732	Nitrate reductase 1, alpha subunit (EC 1.7.99.4)
E0DI81	E0DI81_9CORY	ACSH02000008;		narI HMPREF0299_5391	Respiratory nitrate reductase, gamma subunit (EC 1.7.99.4)
I3H2E8	I3H2E8_STAAU	AHBV01000038;		MQW_00580	NarG-respiratory nitrate reductase, alpha subunit
E0DI78	E0DI78_9CORY	ACSH02000008;		HMPREF0299_5388	Nitrate reductase, alpha subunit (EC 1.7.99.4)
B5CFU0	B5CFU0_SALET	ABEJ01000013;		narI SeSB_A1735	Respiratory nitrate reductase, gamma subunit (EC 1.7.99.4)
V7TI68	V7TI68_SALET	AYVC01000009;		narI CFSAN001669_10745	Nitrate reductase A subunit gamma
H5KEK0	H5KEK0_ECOLX	AIHE01000016;		ECDEC12E_1878	Respiratory nitrate reductase, gamma subunit (EC 1.7.99.4)
M9AZP4	M9AZP4_ECOLX	AQDW01000029;		EC2770900_1359	Respiratory nitrate reductase, gamma subunit (EC 1.7.99.4)
N6SM16	N6SM16_STAAU	AIYV01000011;		U77_01547	Nitrate reductase, alpha subunit
V3PS70	V3PS70_KLEPN	AYJC01000004;		L376_02033	Respiratory nitrate reductase 1 gamma chain
L3CHI6	L3CHI6_ECOLX	ANTI01000025;		A15C_02234	Respiratory nitrate reductase 2 alpha chain
W8XHB6	W8XHB6_9ENTR	CBZM010000141;		narG KPSB59_2250006	Nitrate reductase 1, alpha subunit (EC 1.7.99.4)
T5ULD6	T5ULD6_ECOLX	AVTR01000017;		G702_01546	Respiratory nitrate reductase 2 gamma chain
Q8VMC4	Q8VMC4_9ENTR	AJ314957;		narG	Putative nitrate reductase (Fragment)
K5HK01	K5HK01_ECOLX	AMTI01000323;		EC80586_2370	Nitrate reductase, alpha subunit (EC 1.7.99.4)
H5KEK3	H5KEK3_ECOLX	AIHE01000016;		ECDEC12E_1881	Nitrate reductase, alpha subunit (EC 1.7.99.4)
K4T0E2	K4T0E2_KLEPN	CAJM02000251;		BN18_4601	Respiratory nitrate reductase alpha chain (EC 1.7.99.4)
N6A8U7	N6A8U7_STAAU	AOAH01000031;		B465_02318	Respiratory nitrate reductase, gamma subunit
I3H2E5	I3H2E5_STAAU	AHBV01000038;		MQW_00577	Nitrate reductase 1, gamma subunit
L3SDX5	L3SDX5_ECOLX	ANUT01000018;		A1W1_01671	Respiratory nitrate reductase 2 gamma chain
N5ZVD7	N5ZVD7_STAAU	AOAH01000031;		B465_02321	Nitrate reductase, alpha subunit
T6NBX1	T6NBX1_ECOLX	AVVM01000036;		G753_01400	Respiratory nitrate reductase 2 alpha chain
L3CHF9	L3CHF9_ECOLX	ANTI01000024;		A15C_02038	Respiratory nitrate reductase 1 alpha chain
S1K7P9	S1K7P9_ECOLX	ASVO01000043;		A1YI_02163	Respiratory nitrate reductase 2 gamma chain
U0IMQ0	U0IMQ0_ECOLX	AVQY01000049;		QYO_1745	Respiratory nitrate reductase, gamma subunit (EC 1.7.99.4)
V7T6R0	V7T6R0_SALET	AYVC01000035;		narI CFSAN001669_21555	Nitrate reductase A subunit gamma
K8E9Y4	K8E9Y4_9FIRM	CAOS01000010;		DESHY_30073	Nitrate reductase, gamma subunit
B5CAQ9	B5CAQ9_SALET	ABEJ01000003;		narV SeSB_A1931	Respiratory nitrate reductase 2, gamma subunit (EC 1.7.99.4)
B3ZS86	B3ZS86_BACCE	ABDM02000012;		narI BC03BB108_2054	Respiratory nitrate reductase, gamma subunit (EC 1.7.99.4)
M9AXJ6	M9AXJ6_ECOLX	AQDW01000033;		EC2770900_1604	Nitrate reductase, alpha subunit (EC 1.7.99.4)
T5UEV5	T5UEV5_ECOLX	AVTR01000014;		G702_01257	Respiratory nitrate reductase 1 gamma chain
T5UWN2	T5UWN2_ECOLX	AVTR01000017;		G702_01549	Respiratory nitrate reductase 2 alpha chain
L6ZT53	L6ZT53_SALEN	ALHZ01000531;		narI SEEE5621_11350	Nitrate reductase A subunit gamma (Fragment)
T6BQ37	T6BQ37_ECOLX	AVUK01000005;		G722_01424	Respiratory nitrate reductase 2 alpha chain
W8XFP7	W8XFP7_9ENTR	CBZM010000098;		narV KPSB59_1870007	Nitrate reductase 2 (NRZ), gamma subunit (EC 1.7.99.4)
K5IJP1	K5IJP1_ECOLX	AMTI01000254;		EC80586_2002	Nitrate reductase, alpha subunit (EC 1.7.99.4)
H5KC13	H5KC13_ECOLX	AIHE01000010;		ECDEC12E_1287	Nitrate reductase, alpha subunit (EC 1.7.99.4)
M9BRL5	M9BRL5_ECOLX	AQDW01000033;		EC2770900_1601	Respiratory nitrate reductase, gamma subunit (EC 1.7.99.4)
V1RC25	V1RC25_SALET	AOYE01000014;		SEEPB759_01898	Respiratory nitrate reductase 1 subunit gamma
V1QH02	V1QH02_SALET	AOYE01000014;		SEEPB759_01913	Nitrate reductase 1 subunit alpha
L6Z3J2	L6Z3J2_SALEN	ALHZ01000752;		narG SEEE5621_15991	Nitrate reductase A subunit alpha
L6ZYG3	L6ZYG3_SALEN	ALHZ01000477;		narZ SEEE5621_10378	Nitrate reductase Z subunit alpha (Fragment)
T6NEH1	T6NEH1_ECOLX	AVVM01000030;		G753_01195	Respiratory nitrate reductase 1 alpha chain
Y6C9H3	Y6C9H3_STAAU	JCIZ01000002;		O619_00505	Nitrate reductase, alpha subunit
Y6WPD0	Y6WPD0_STAAU	JBSR01000001;		T744_01588	Respiratory nitrate reductase, gamma subunit
Z2UBU7	Z2UBU7_STAAU	JDJK01000003;		U211_02413	Respiratory nitrate reductase, gamma subunit
Y2DBR4	Y2DBR4_STAAU	JDEN01000002;		Q526_00861	Nitrate reductase, alpha subunit
Y3W0M4	Y3W0M4_STAAU	JBZB01000008;		O331_01466	Nitrate reductase, alpha subunit
A0A053DYG5	A0A053DYG5_MYCTX	JLUC01000002;		P484_01214	Respiratory nitrate reductase alpha chain NarG
Z6H7T0	Z6H7T0_STAAU	JDZZ01000011;		U689_01416	Respiratory nitrate reductase, gamma subunit
Z4M4P4	Z4M4P4_STAAU	JDQY01000004;		U447_02402	Respiratory nitrate reductase, gamma subunit
Z8LMF5	Z8LMF5_STAAU	JEJF01000005;		Q212_01343	Nitrate reductase, alpha subunit
X7HPM5	X7HPM5_CITFR	JAPA01000008;		P835_02086	Respiratory nitrate reductase 2 alpha chain
A0A031GTQ8	A0A031GTQ8_9BURK	JFYR01000006;		narG BW37_02004	Nitrate reductase, alpha subunit (EC 1.7.99.4)
Y2DTN2	Y2DTN2_STAAU	JDEN01000002;		Q526_00858	Respiratory nitrate reductase, gamma subunit
Z8LQ40	Z8LQ40_STAAU	JEJF01000005;		Q212_01340	Respiratory nitrate reductase, gamma subunit
Y3V0N8	Y3V0N8_STAAU	JBZB01000008;		O331_01463	Respiratory nitrate reductase, gamma subunit
A0A041Q8F3	A0A041Q8F3_MYCTX	JJWS01000044;		AM27_03878	Respiratory nitrate reductase alpha chain NarG
Y6X8F7	Y6X8F7_STAAU	JBSR01000001;		T744_01591	Nitrate reductase, alpha subunit
Z0CEL9	Z0CEL9_STAAU	JCTM01000004;		P068_01263	Respiratory nitrate reductase, gamma subunit
Z6HB37	Z6HB37_STAAU	JDZZ01000011;		U689_01419	Nitrate reductase, alpha subunit
Y4TXU6	Y4TXU6_STAAU	JCDB01000002;		O446_00224	Nitrate reductase, alpha subunit
X7HQ34	X7HQ34_CITFR	JAPA01000008;		P835_02360	Respiratory nitrate reductase 1 gamma chain
Y2BZ94	Y2BZ94_STAAU	JDEI01000008;		P598_02408	Respiratory nitrate reductase, gamma subunit
X7HQE2	X7HQE2_CITFR	JAPA01000008;		P835_02363	Respiratory nitrate reductase 1 alpha chain
Z0WLR0	Z0WLR0_STAAU	JCWT01000002;		P340_00222	Respiratory nitrate reductase, gamma subunit
X8QPT2	X8QPT2_STAAU	JBEJ01000002;		O650_00561	Respiratory nitrate reductase, gamma subunit
Y7Q5E4	Y7Q5E4_STAAU	JBPB01000004;		T855_02044	Nitrate reductase, alpha subunit
Z1PYP5	Z1PYP5_STAAU	JDAB01000001;		Q518_00407	Respiratory nitrate reductase, gamma subunit
A0A041WHG0	A0A041WHG0_MYCTX	JJVX01000031;		AM53_03255	Respiratory nitrate reductase alpha chain NarG
X8QRK2	X8QRK2_STAAU	JBEJ01000002;		O650_00564	Nitrate reductase, alpha subunit
Y4PQY2	Y4PQY2_STAAU	JCCN01000003;		O429_01860	Nitrate reductase, alpha subunit
Y2C2T0	Y2C2T0_STAAU	JDEI01000008;		P598_02411	Nitrate reductase, alpha subunit
A0A042PM06	A0A042PM06_MYCTX	JKPN01000020;		AN50_03273	Respiratory nitrate reductase alpha chain NarG
Y4TN02	Y4TN02_STAAU	JCDB01000002;		O446_00221	Respiratory nitrate reductase, gamma subunit
Z2U7B7	Z2U7B7_STAAU	JDJK01000003;		U211_02416	Nitrate reductase, alpha subunit
Y6CY68	Y6CY68_STAAU	JCIZ01000002;		O619_00502	Respiratory nitrate reductase, gamma subunit
Z1PHQ1	Z1PHQ1_STAAU	JCZV01000004;		Q508_00745	Nitrate reductase, alpha subunit
A0A046T9I4	A0A046T9I4_MYCTX	JLPV01000032;		T573_03745	Respiratory nitrate reductase alpha chain NarG
Z1P7M3	Z1P7M3_STAAU	JCZV01000004;		Q508_00742	Respiratory nitrate reductase, gamma subunit
Z1Q2K8	Z1Q2K8_STAAU	JDAB01000001;		Q518_00410	Nitrate reductase, alpha subunit
A0A040PXG6	A0A040PXG6_MYCTX	JJZW01000003;		AL21_01211	Respiratory nitrate reductase alpha chain NarG
A0A051TME9	A0A051TME9_MYCTX	JLXY01000004;		K873_05131	Respiratory nitrate reductase alpha chain NarG
Y7Q1K6	Y7Q1K6_STAAU	JBPB01000004;		T855_02041	Respiratory nitrate reductase, gamma subunit
Y7HXG3	Y7HXG3_STAAU	JBQN01000002;		T800_01633	Respiratory nitrate reductase, gamma subunit
Z0C007	Z0C007_STAAU	JCTM01000004;		P068_01266	Nitrate reductase, alpha subunit
Z0W9D6	Z0W9D6_STAAU	JCWT01000002;		P340_00225	Nitrate reductase, alpha subunit
X7HLL4	X7HLL4_CITFR	JAPA01000008;		P835_02089	Respiratory nitrate reductase 2 gamma chain
Y4QFN3	Y4QFN3_STAAU	JCCN01000003;		O429_01857	Respiratory nitrate reductase, gamma subunit
Z4M4N5	Z4M4N5_STAAU	JDQY01000004;		U447_02405	Nitrate reductase, alpha subunit
Y7I1D4	Y7I1D4_STAAU	JBQN01000002;		T800_01636	Nitrate reductase, alpha subunit
F0D5M7	F0D5M7_STAAU	AEUQ01000013;		narI SAO11_1507	Nitrate reductase gamma chain
B3J8Q3	B3J8Q3_BACAN	ABDN02000011;		narG BATI_2044	Respiratory nitrate reductase, alpha subunit (EC 1.7.99.4)
E1H825	E1H825_MYCTX	ADHQ01000048;		TMAG_01794	Respiratory nitrate reductase subunit alpha narG
E1H828	E1H828_MYCTX	ADHQ01000048;		TMAG_01797	Respiratory nitrate reductase subunit gamma narI
L3RJN7	L3RJN7_ECOLX	ANUR01000019;		A1UW_01267	Respiratory nitrate reductase 1 alpha chain
M8N444	M8N444_ECOLX	AQCS01000067;		ECMP0210173_1630	Respiratory nitrate reductase, gamma subunit (EC 1.7.99.4)
M8NQE0	M8NQE0_ECOLX	AQCS01000063;		ECMP0210173_1374	Nitrate reductase, alpha subunit (EC 1.7.99.4)
L6PUY7	L6PUY7_SALEN	ALHC01000032;		narG SEEECHS4_09248	Nitrate reductase A subunit alpha
N4ZM98	N4ZM98_STAAU	AIVM01000005;		SW5_02327	Nitrate reductase, alpha subunit
V0D6V4	V0D6V4_SALET	AYCS01000056;		narG SEEA9224_21804	Nitrate reductase A subunit alpha
V5EAW8	V5EAW8_ECOLX	ATEY01000017;		L343_0128	Respiratory nitrate reductase alpha chain
V5E5H0	V5E5H0_ECOLX	ATEY01000017;		L343_0125	Respiratory nitrate reductase gamma chain
N6A1D9	N6A1D9_STAAU	AOAK01000011;		B468_02369	Respiratory nitrate reductase, gamma subunit
N5ZJZ4	N5ZJZ4_STAAU	AOAI01000006;		B466_00814	Nitrate reductase, alpha subunit
V0B668	V0B668_SALET	AYCL01000055;		narI SEEA3871_19459	Nitrate reductase A subunit gamma
B1G0C2	B1G0C2_9BURK	ABLD01000006;		BgramDRAFT_2874	Nitrate reductase, alpha subunit
W7DQ55	W7DQ55_9LIST	AODM01000018;		MCOL2_06080	Nitrate reductase gamma chain
B3J8Q0	B3J8Q0_BACAN	ABDN02000011;		narI BATI_2047	Respiratory nitrate reductase, gamma subunit (EC 1.7.99.4)
T8UXQ1	T8UXQ1_ECOLX	AWBS01000001;		G923_00036	Respiratory nitrate reductase 2 alpha chain
V0B289	V0B289_SALET	AYCL01000055;		narZ SEEA3871_20419	Nitrate reductase Z subunit alpha
L6PXQ9	L6PXQ9_SALEN	ALHC01000032;		narI SEEECHS4_09263	Nitrate reductase A subunit gamma
J8ICZ3	J8ICZ3_BACCE	AHFG01000002;		IK5_00062	Nitrate reductase alpha chain
M9GMZ4	M9GMZ4_ECOLX	AQEX01000015;		ECMP0210171_1644	Respiratory nitrate reductase, gamma subunit (EC 1.7.99.4)
N8JL70	N8JL70_BRUSS	AQLE01000015;		B988_02249	Respiratory nitrate reductase, gamma subunit
G5W4P4	G5W4P4_ECOLX	AFUZ01000002;		EUJG_00315	Respiratory nitrate reductase 1 alpha chain
V0B1P7	V0B1P7_SALET	AYCL01000055;		narG SEEA3871_19439	Nitrate reductase A subunit alpha
K8M1G7	K8M1G7_LEPBO	AKWM02000037;		LEP1GSC125_2293	Cysteine-rich domain protein
N8I8F3	N8I8F3_BRUSS	AQLE01000015;		B988_02252	Nitrate reductase, alpha subunit
S2FF73	S2FF73_KLEPN	ARVO01000196;		H239_2850	Nitrate reductase, alpha subunit (EC 1.7.99.4)
A0A018RZL2	A0A018RZL2_SALET	AMMV01000386;		narG SEEH4541_07782	Nitrate reductase A subunit alpha (Fragment)
M9GSP1	M9GSP1_ECOLX	AQEX01000014;		ECMP0210171_1368	Respiratory nitrate reductase, gamma subunit (EC 1.7.99.4)
V5FJV2	V5FJV2_ECOLX	ATEY01000218;		L343_2190	Respiratory nitrate reductase alpha chain
N6K8Q1	N6K8Q1_STAAU	AOBE01000010;		WWI_02364	Respiratory nitrate reductase, gamma subunit
E1H9N2	E1H9N2_MYCTX	ADHQ01000067;		TMAG_01571	Nitrate reductase narX
J8LAC7	J8LAC7_BACCE	AHFG01000002;		IK5_00065	Respiratory nitrate reductase, gamma subunit
M8NNI4	M8NNI4_ECOLX	AQCS01000067;		ECMP0210173_1633	Nitrate reductase, alpha subunit (EC 1.7.99.4)
U9E9E8	U9E9E8_PSEAI	AXOY01000013;		Q082_04256	Respiratory nitrate reductase, gamma subunit
I5LIL3	I5LIL3_ECOLX	AKLM01000335;		ECPA31_2075	Respiratory nitrate reductase, gamma subunit (EC 1.7.99.4)
D1D039	D1D039_9RHIZ	DS999659;		BAKG_01897	Nitrate reductase
U8K436	U8K436_PSEAI	AXPM01000001;		Q068_00425	Respiratory nitrate reductase, gamma subunit
V4TVJ8	V4TVJ8_STAAU	KI542647;		SA1_118533	Nitrate reductase alpha chain (EC 1.7.99.4)
V0B176	V0B176_SALET	AYCL01000055;		narG SEEA3871_19444	Nitrate reductase A subunit alpha
N2R4G0	N2R4G0_ECOLX	APXL01000294;		ECBCE008MS01_1531	Nitrate reductase, alpha subunit (EC 1.7.99.4)
S2FDX4	S2FDX4_KLEPN	ARVO01000198;		narI_2 H239_4750	Respiratory nitrate reductase, gamma subunit (EC 1.7.99.4)
N2R6U7	N2R6U7_ECOLX	APXL01000272;		ECBCE008MS01_1303	Respiratory nitrate reductase, gamma subunit (EC 1.7.99.4)
M9I0C5	M9I0C5_ECOLX	AQEX01000014;		ECMP0210171_1365	Nitrate reductase, alpha subunit (EC 1.7.99.4)
L6PQ73	L6PQ73_SALEN	ALHC01000040;		SEEECHS4_14656	Nitrate reductase 2 subunit gamma
V0BFC2	V0BFC2_SALET	AYCL01000055;		SEEA3871_20404	Nitrate reductase 2 subunit gamma
V0DBM1	V0DBM1_SALET	AYCS01000056;		narI SEEA9224_21819	Nitrate reductase A subunit gamma
A0A018TLW6	A0A018TLW6_SALET	AMMV01000099;		narG SEEH4541_20799	Nitrate reductase A subunit alpha (Fragment)
V0DC41	V0DC41_SALET	AYCS01000056;		SEEA9224_22749	Nitrate reductase 2 subunit gamma
I5LM23	I5LM23_ECOLX	AKLM01000279;		ECPA31_1738	Nitrate reductase, alpha subunit (EC 1.7.99.4)
L3HKX8	L3HKX8_ECOLX	ANTV01000015;		A17Y_01530	Respiratory nitrate reductase 1 gamma chain
L6PSH7	L6PSH7_SALEN	ALHC01000040;		narZ SEEECHS4_14641	Nitrate reductase Z subunit alpha
G5W4P7	G5W4P7_ECOLX	AFUZ01000002;		EUJG_00318	Respiratory nitrate reductase 1 gamma chain
L3RJE1	L3RJE1_ECOLX	ANUR01000019;		A1UW_01270	Respiratory nitrate reductase 1 gamma chain
M9H1L8	M9H1L8_ECOLX	AQEX01000015;		ECMP0210171_1647	Nitrate reductase, alpha subunit (EC 1.7.99.4)
G5W5I2	G5W5I2_ECOLX	AFUZ01000003;		EUJG_00583	Respiratory nitrate reductase 2 alpha chain
N2R6T1	N2R6T1_ECOLX	APXL01000294;		ECBCE008MS01_1528	Respiratory nitrate reductase, gamma subunit (EC 1.7.99.4)
N6AI75	N6AI75_STAAU	AOAK01000011;		B468_02372	Nitrate reductase, alpha subunit
V0DM04	V0DM04_SALET	AYCS01000056;		narZ SEEA9224_22764	Nitrate reductase Z subunit alpha
L3RIH8	L3RIH8_ECOLX	ANUR01000029;		A1UW_01541	Respiratory nitrate reductase 2 alpha chain
S2FUQ2	S2FUQ2_KLEPN	ARVO01000196;		narI_1 H239_2847	Respiratory nitrate reductase, gamma subunit (EC 1.7.99.4)
T8VYR9	T8VYR9_ECOLX	AWBS01000002;		G923_00226	Respiratory nitrate reductase 1 gamma chain
L3HNL3	L3HNL3_ECOLX	ANTV01000015;		A17Y_01527	Respiratory nitrate reductase 1 alpha chain
U9E4J5	U9E4J5_PSEAI	AXOY01000013;		Q082_04253	Respiratory nitrate reductase 1 alpha chain
F0D5N0	F0D5N0_STAAU	AEUQ01000013;		narG SAO11_1510	Nitrate reductase alpha chain
M8MSN4	M8MSN4_ECOLX	AQCS01000063;		ECMP0210173_1377	Respiratory nitrate reductase, gamma subunit (EC 1.7.99.4)
N2R955	N2R955_ECOLX	APXL01000272;		ECBCE008MS01_1300	Nitrate reductase, alpha subunit (EC 1.7.99.4)
L3HN10	L3HN10_ECOLX	ANTV01000016;		A17Y_01715	Respiratory nitrate reductase 2 gamma chain
D1D036	D1D036_9RHIZ	DS999659;		BAKG_01894	Respiratory nitrate reductase
G5W5H9	G5W5H9_ECOLX	AFUZ01000003;		EUJG_00580	Respiratory nitrate reductase 2 gamma chain
I5LM18	I5LM18_ECOLX	AKLM01000279;		ECPA31_1741	Respiratory nitrate reductase, gamma subunit (EC 1.7.99.4)
S2FZJ7	S2FZJ7_KLEPN	ARVO01000198;		H239_4753	Nitrate reductase, alpha subunit (EC 1.7.99.4)
N5A5B1	N5A5B1_STAAU	AIVM01000005;		SW5_02324	Respiratory nitrate reductase, gamma subunit
B1G7X2	B1G7X2_9BURK	ABLD01000024;		BgramDRAFT_5459	Respiratory nitrate reductase, gamma subunit (EC 1.7.99.4)
L3RGI0	L3RGI0_ECOLX	ANUR01000029;		A1UW_01538	Respiratory nitrate reductase 2 gamma chain
T8VXY8	T8VXY8_ECOLX	AWBS01000001;		G923_00039	Respiratory nitrate reductase 2 gamma chain
I5LIL8	I5LIL8_ECOLX	AKLM01000335;		ECPA31_2078	Nitrate reductase, alpha subunit (EC 1.7.99.4)
N6AH21	N6AH21_STAAU	AOAI01000006;		B466_00817	Respiratory nitrate reductase, gamma subunit
T8UWF9	T8UWF9_ECOLX	AWBS01000002;		G923_00229	Respiratory nitrate reductase 1 alpha chain
U8K0X2	U8K0X2_PSEAI	AXPM01000001;		Q068_00422	Respiratory nitrate reductase 1 alpha chain
L3HKD7	L3HKD7_ECOLX	ANTV01000016;		A17Y_01718	Respiratory nitrate reductase 2 alpha chain
W7DNF9	W7DNF9_9LIST	AODM01000018;		narZ MCOL2_06100	Nitrate reductase Z subunit alpha
N6JZV3	N6JZV3_STAAU	AOBE01000010;		WWI_02367	Nitrate reductase, alpha subunit
V4RU07	V4RU07_STAAU	KI542647;		SA1_34005	Nitrate reductase gamma chain
V5DZV9	V5DZV9_ECOLX	ATEY01000218;		L343_2187	Respiratory nitrate reductase gamma chain
Y6CS50	Y6CS50_STAAU	JCJB01000002;		O621_00323	Respiratory nitrate reductase, gamma subunit
Z3GIW3	Z3GIW3_STAAU	JDLL01000003;		U270_00221	Respiratory nitrate reductase, gamma subunit
X8Z309	X8Z309_STAAU	JBCY01000001;		O687_00061	Respiratory nitrate reductase, gamma subunit
U2SR94	U2SR94_9DELT	AKXT02000003;		A176_05072	Respiratory nitrate reductase gamma chain protein
Z4RMD2	Z4RMD2_STAAU	JDFZ01000004;		U146_01705	Nitrate reductase, alpha subunit
Y2C2L3	Y2C2L3_STAAU	JDEH01000002;		P559_01118	Nitrate reductase, alpha subunit
A0A044LCP1	A0A044LCP1_MYCTX	JKJS01000008;		AP04_01400	Respiratory nitrate reductase alpha chain NarG
Y2D4D4	Y2D4D4_STAAU	JDEL01000001;		Q511_00198	Respiratory nitrate reductase, gamma subunit
Z2TCR3	Z2TCR3_STAAU	JDJE01000004;		U204_01039	Nitrate reductase, alpha subunit
Y3PCW5	Y3PCW5_STAAU	JBXZ01000003;		O301_01176	Respiratory nitrate reductase, gamma subunit
Z3GED9	Z3GED9_STAAU	JDLL01000003;		U270_00224	Nitrate reductase, alpha subunit
Z5YE83	Z5YE83_PSEAI	JALF01000001;		narZ Z695_0121205	Nitrate reductase
Z9WSM9	Z9WSM9_STAAU	JEOK01000005;		U231_01398	Nitrate reductase, alpha subunit
Z1KGA0	Z1KGA0_STAAU	JCZG01000002;		P588_00224	Nitrate reductase, alpha subunit
Y2BZ34	Y2BZ34_STAAU	JDEH01000002;		P559_01115	Respiratory nitrate reductase, gamma subunit
Y6JD30	Y6JD30_STAAU	JCKC01000003;		O649_00600	Nitrate reductase, alpha subunit
Z2TJF6	Z2TJF6_STAAU	JDJE01000004;		U204_01036	Respiratory nitrate reductase, gamma subunit
Y0KAF4	Y0KAF4_STAAU	JAWF01000005;		Q557_01211	Respiratory nitrate reductase, gamma subunit
Y6CHZ6	Y6CHZ6_STAAU	JCIY01000013;		O618_02041	Nitrate reductase, alpha subunit
Z3HPB0	Z3HPB0_STAAU	JDLR01000003;		U277_01091	Nitrate reductase, alpha subunit
Z4RRJ0	Z4RRJ0_STAAU	JDFZ01000004;		U146_01702	Respiratory nitrate reductase, gamma subunit
F3S282	F3S282_9PROT	AFCH01000007;		narG SXCC_00149	Respiratory nitrate reductase 2 alpha chain
