Entry	Entry name	Cross-reference (EMBL)	Cross-reference (GenBank)	Gene names	Protein names
T9BB92	T9BB92_ECOLX	AWCK01000024;		norW flrR G941_02833	Nitric oxide reductase FlRd-NAD(+) reductase (EC 1.18.1.-) (Flavorubredoxin reductase)
A0A018Q2P7	A0A018Q2P7_SALET	AMMC01000001;		norV flrD SEEH9992_23065	Anaerobic nitric oxide reductase flavorubredoxin (FlRd) (FlavoRb)
F8XB41	F8XB41_ECOLX	ADWR01000015;		norV flrD HMPREF9349_02000	Anaerobic nitric oxide reductase flavorubredoxin (FlRd) (FlavoRb)
L3JNT5	L3JNT5_ECOLX	ANUB01000017;		norV flrD A1S3_03140	Anaerobic nitric oxide reductase flavorubredoxin (FlRd) (FlavoRb)
N0IKW2	N0IKW2_SALET	CARF01000010;		norV flrD SA69_0746	Anaerobic nitric oxide reductase flavorubredoxin (FlRd) (FlavoRb)
N1J196	N1J196_SALET	CAAD010000137;		norV flrD SA47_4019	Anaerobic nitric oxide reductase flavorubredoxin (FlRd) (FlavoRb)
S7HH83	S7HH83_KLEPN	ARSP01000200;		norR J046_0442	Anaerobic nitric oxide reductase transcription regulator NorR
T6TEE6	T6TEE6_ECOLX	AVWB01000030;		norR G774_02960	Anaerobic nitric oxide reductase transcription regulator NorR
Z5TZ16	Z5TZ16_KLEPN	JCNV01000019;		L385_03747	Nitric oxide reductase FlRd-NAD(+) reductase
A0A025NPR5	A0A025NPR5_ECO57	JHKL01000013;		norW flrR BY27_02630	Nitric oxide reductase FlRd-NAD(+) reductase (EC 1.18.1.-) (Flavorubredoxin reductase)
Y1ENV8	Y1ENV8_ENTAE	JCKV01000006;		P830_03104	Nitric oxide reductase FlRd-NAD(+) reductase
A0A066HWE9	A0A066HWE9_KLEPN	JMZG01000006;		AD97_01611	Nitric oxide reductase FlRd-NAD(+) reductase
A1JHJ4	A1JHJ4_9RHIZ	AM284351;		cnorB	Nitric oxide reductase CnorB (Fragment)
Q1ZYX4	Q1ZYX4_9PSED	DQ420246;		cnorB	Nitric oxide reductase (Fragment)
A0A066HSA3	A0A066HSA3_KLEPN	JMZG01000006;		AD97_01610	Anaerobic nitric oxide reductase flavorubredoxin
Y1EH44	Y1EH44_ENTAE	JCKV01000006;		norR P830_03102	Anaerobic nitric oxide reductase transcription regulator NorR
L2A3V6	L2A3V6_ECOLX	AGWF01000020;		norR MO3_02977	Anaerobic nitric oxide reductase transcription regulator NorR
L4ETG5	L4ETG5_ECOLX	ANWB01000027;		norR A1W3_03142	Anaerobic nitric oxide reductase transcription regulator NorR
L5EE64	L5EE64_ECOLX	ANYN01000075;		norR WKQ_02869	Anaerobic nitric oxide reductase transcription regulator NorR
Z5TYN2	Z5TYN2_KLEPN	JCNV01000019;		norV flrD L385_03746	Anaerobic nitric oxide reductase flavorubredoxin (FlRd) (FlavoRb)
U7NHU1	U7NHU1_9GAMM	AXCA01000197;		Q671_11575	Nitric oxide reductase
V5AVG1	V5AVG1_ENTCL	AXOM01000047;		norR EDP2_2634	Anaerobic nitric oxide reductase transcription regulator NorR
U7V6X2	U7V6X2_9MICC	AXZG01000022;		HMPREF0742_00740	Putative nitric oxide reductase
Z5TYA2	Z5TYA2_KLEPN	JCNV01000019;		norR L385_03745	Anaerobic nitric oxide reductase transcription regulator NorR
U9JXZ1	U9JXZ1_PSEAI	AXPY01000008;		Q056_04343	Nitric oxide reductase subunit B
H0N2S8	H0N2S8_SALMO	AHHW01000057;		norR SEEM5327_17177	Anaerobic nitric oxide reductase transcription regulator NorR
L3Z1E5	L3Z1E5_ECOLX	ANVM01000024;		norR WGK_03308	Anaerobic nitric oxide reductase transcription regulator NorR
N0GWK5	N0GWK5_SALET	CARB01000003;		norR SA73_0239	Anaerobic nitric oxide reductase transcription regulator NorR
J0WRZ5	J0WRZ5_9CLOT	AKFU01000043;		norV HMPREF1141_2563	Anaerobic nitric oxide reductase flavorubredoxin
V1PC25	V1PC25_SALET	AOYD01000063;		norR SEEPB940_07581	Anaerobic nitric oxide reductase transcription regulator NorR
A0A030Z5D4	A0A030Z5D4_PSEAI	JIEP01000012;		V562_04260	Nitric oxide reductase subunit B
A0A030ZUF1	A0A030ZUF1_PSEAI	JIEP01000004;		V562_01680	Anaerobic nitric oxide reductase transcriptional regulator
K5GJC0	K5GJC0_ECOLX	AMTK01000446;		norR EC100833_4118	Anaerobic nitric oxide reductase transcription regulator NorR
N3YAN2	N3YAN2_ECOLX	AQAR01000087;		norR ECP03047778_2829	Anaerobic nitric oxide reductase transcription regulator NorR
V0FC58	V0FC58_SALET	AYCV01000017;		norR SEEA7928_04382	Anaerobic nitric oxide reductase transcription regulator NorR
A0A025NM32	A0A025NM32_ECO57	JHKL01000013;		norV flrD BY27_02635	Anaerobic nitric oxide reductase flavorubredoxin (FlRd) (FlavoRb)
A0A066HPD2	A0A066HPD2_KLEPN	JMZG01000006;		AD97_01609	Anaerobic nitric oxide reductase transcription regulator norR
S7BJC3	S7BJC3_KLEPN	ARSA01000060;		norR H218_2511	Anaerobic nitric oxide reductase transcription regulator NorR
A0A025NIQ7	A0A025NIQ7_ECO57	JHKL01000013;		norR BY27_02640	Anaerobic nitric oxide reductase transcription regulator NorR
E9Y3R3	E9Y3R3_ECOLX	AEHX01000070;		norR ERGG_02916	Anaerobic nitric oxide reductase transcription regulator NorR
V6SSR3	V6SSR3_9FLAO	AVGG01000002;		FLJC2902T_05990	Nitric-oxide reductase subunit B
I9W328	I9W328_SALNE	AHUE01000001;		norR SEEN470_06908	Anaerobic nitric oxide reductase transcription regulator NorR
N1VQB3	N1VQB3_9LEPT	AOGW02000009;		LEP1GSC203_3785	Putative nitric-oxide reductase, NorB
Y1ELL5	Y1ELL5_ENTAE	JCKV01000006;		norV flrD P830_03103	Anaerobic nitric oxide reductase flavorubredoxin (FlRd) (FlavoRb)
A6AGJ6	A6AGJ6_VIBCL	AAWG01000077;		A59_A0340	Anaerobic nitric oxide reductase transcription regulator NorR
V0FTG2	V0FTG2_SALET	AYCV01000017;		norV flrD SEEA7928_04387	Anaerobic nitric oxide reductase flavorubredoxin (FlRd) (FlavoRb)
V5AAD2	V5AAD2_ENTCL	AXOM01000047;		norV flrD EDP2_2632	Anaerobic nitric oxide reductase flavorubredoxin (FlRd) (FlavoRb)
V5AQV8	V5AQV8_ENTCL	AXOM01000047;		norW EDP2_2630	Nitric oxide reductase FlRd-NAD(+) reductase
A0A018R1I4	A0A018R1I4_SALET	AMMQ01000112;		norR SEEH4496_20397	Anaerobic nitric oxide reductase transcription regulator NorR
A0A030Z2Z4	A0A030Z2Z4_PSEAI	JIEP01000012;		V562_04259	Nitric oxide reductase subunit C
L2A4G4	L2A4G4_ECOLX	AGWF01000020;		norW flrR MO3_02979	Nitric oxide reductase FlRd-NAD(+) reductase (EC 1.18.1.-) (Flavorubredoxin reductase)
S7HN09	S7HN09_KLEPN	ARSP01000200;		norV flrD J046_0444	Anaerobic nitric oxide reductase flavorubredoxin (FlRd) (FlavoRb)
S7BF34	S7BF34_KLEPN	ARSA01000060;		norV flrD H218_2513	Anaerobic nitric oxide reductase flavorubredoxin (FlRd) (FlavoRb)
F9AW72	F9AW72_VIBCL	AFOR01000005;		norW VCHE48_0524	Nitric oxide reductase FlRd-NAD(+) reductase (EC 1.18.1.-)
V0FF17	V0FF17_SALET	AYCV01000017;		norW flrR SEEA7928_04392	Nitric oxide reductase FlRd-NAD(+) reductase (EC 1.18.1.-) (Flavorubredoxin reductase)
A0A018R2B7	A0A018R2B7_SALET	AMMQ01000112;		norW flrR SEEH4496_20407	Nitric oxide reductase FlRd-NAD(+) reductase (EC 1.18.1.-) (Flavorubredoxin reductase)
L4ETX3	L4ETX3_ECOLX	ANWB01000027;		norW flrR A1W3_03144	Nitric oxide reductase FlRd-NAD(+) reductase (EC 1.18.1.-) (Flavorubredoxin reductase)
A0A018QDK0	A0A018QDK0_SALET	AMMQ01000351;		SEEH4496_12352	Putative nitric oxide reductase
N0H1S4	N0H1S4_SALET	CARB01000003;		norV flrD SA73_0240	Anaerobic nitric oxide reductase flavorubredoxin (FlRd) (FlavoRb)
L5EE22	L5EE22_ECOLX	ANYN01000075;		norV flrD WKQ_02870	Anaerobic nitric oxide reductase flavorubredoxin (FlRd) (FlavoRb)
H0N2S9	H0N2S9_SALMO	AHHW01000057;		norV flrD SEEM5327_17182	Anaerobic nitric oxide reductase flavorubredoxin (FlRd) (FlavoRb)
L2A356	L2A356_ECOLX	AGWF01000020;		norV flrD MO3_02978	Anaerobic nitric oxide reductase flavorubredoxin (FlRd) (FlavoRb)
U4A9G7	U4A9G7_PEPDI	CAMU01000032;		norV BN182_1270034	Anaerobic nitric oxide reductase flavorubredoxin (FlRd) (FlavoRb)
E9Y3R1	E9Y3R1_ECOLX	AEHX01000070;		norW flrR ERGG_02914	Nitric oxide reductase FlRd-NAD(+) reductase (EC 1.18.1.-) (Flavorubredoxin reductase)
L3Z390	L3Z390_ECOLX	ANVM01000024;		norV flrD WGK_03309	Anaerobic nitric oxide reductase flavorubredoxin (FlRd) (FlavoRb)
L5EFI2	L5EFI2_ECOLX	ANYN01000075;		norW flrR WKQ_02871	Nitric oxide reductase FlRd-NAD(+) reductase (EC 1.18.1.-) (Flavorubredoxin reductase)
S7G5R1	S7G5R1_KLEPN	ARSP01000200;		norW flrR J046_0445	Nitric oxide reductase FlRd-NAD(+) reductase (EC 1.18.1.-) (Flavorubredoxin reductase)
V4SDR6	V4SDR6_STAEP	ATDF02000020;		M462_0206140	Nitric oxide reductase activation protein NorD
N3XZQ8	N3XZQ8_ECOLX	AQAR01000087;		norV flrD ECP03047778_2830	Anaerobic nitric oxide reductase flavorubredoxin (FlRd) (FlavoRb)
A1JHH5	A1JHH5_9PSED	AM284332;		qnorB	Nitric oxide reductase QnorB (Fragment)
H0N2T0	H0N2T0_SALMO	AHHW01000057;		norW flrR SEEM5327_17187	Nitric oxide reductase FlRd-NAD(+) reductase (EC 1.18.1.-) (Flavorubredoxin reductase)
V6SRF3	V6SRF3_9FLAO	AVGG01000002;		FLJC2902T_05980	Nitric oxide reductase, cytochrome c-containing subunit
F9AW73	F9AW73_VIBCL	AFOR01000005;		norV VCHE48_0525	Anaerobic nitric oxide reductase flavorubredoxin
A0A018QZS6	A0A018QZS6_SALET	AMMQ01000112;		norV flrD SEEH4496_20402	Anaerobic nitric oxide reductase flavorubredoxin (FlRd) (FlavoRb)
E9Y3R2	E9Y3R2_ECOLX	AEHX01000070;		norV flrD ERGG_02915	Anaerobic nitric oxide reductase flavorubredoxin (FlRd) (FlavoRb)
J0G239	J0G239_SALNE	AHUE01000001;		norV flrD SEEN470_06903	Anaerobic nitric oxide reductase flavorubredoxin (FlRd) (FlavoRb)
U9K395	U9K395_PSEAI	AXPY01000009;		Q056_05933	Anaerobic nitric oxide reductase transcriptional regulator
U9JXN5	U9JXN5_PSEAI	AXPY01000008;		Q056_04344	Nitric oxide reductase subunit C
K5IE31	K5IE31_ECOLX	AMTK01000446;		norV flrD EC100833_4119	Anaerobic nitric oxide reductase flavorubredoxin (FlRd) (FlavoRb)
I9M6Z2	I9M6Z2_SALNE	AHUE01000001;		norW flrR SEEN470_06898	Nitric oxide reductase FlRd-NAD(+) reductase (EC 1.18.1.-) (Flavorubredoxin reductase)
V1PK21	V1PK21_SALET	AOYD01000063;		norW flrR SEEPB940_07571	Nitric oxide reductase FlRd-NAD(+) reductase (EC 1.18.1.-) (Flavorubredoxin reductase)
N3XQ33	N3XQ33_ECOLX	AQAR01000087;		norW flrR ECP03047778_2831	Nitric oxide reductase FlRd-NAD(+) reductase (EC 1.18.1.-) (Flavorubredoxin reductase)
V1PGS7	V1PGS7_SALET	AOYD01000063;		norV flrD SEEPB940_07576	Anaerobic nitric oxide reductase flavorubredoxin (FlRd) (FlavoRb)
K5HC87	K5HC87_ECOLX	AMTK01000446;		norW flrR EC100833_4120	Nitric oxide reductase FlRd-NAD(+) reductase (EC 1.18.1.-) (Flavorubredoxin reductase)
T6TS87	T6TS87_ECOLX	AVWB01000030;		norW flrR G774_02962	Nitric oxide reductase FlRd-NAD(+) reductase (EC 1.18.1.-) (Flavorubredoxin reductase)
L4EQN8	L4EQN8_ECOLX	ANWB01000027;		norV flrD A1W3_03143	Anaerobic nitric oxide reductase flavorubredoxin (FlRd) (FlavoRb)
V6SRZ4	V6SRZ4_9FLAO	AVGG01000002;		FLJC2902T_06020	Nitric oxide reductase activation protein
V6SR85	V6SR85_9FLAO	AVGG01000002;		FLJC2902T_06000	Nitric oxide reductase NorQ protein
T6TV72	T6TV72_ECOLX	AVWB01000030;		norV flrD G774_02961	Anaerobic nitric oxide reductase flavorubredoxin (FlRd) (FlavoRb)
L3Z143	L3Z143_ECOLX	ANVM01000024;		norW flrR WGK_03310	Nitric oxide reductase FlRd-NAD(+) reductase (EC 1.18.1.-) (Flavorubredoxin reductase)
F9AW74	F9AW74_VIBCL	AFOR01000005;		norR VCHE48_0526	Anaerobic nitric oxide reductase transcription regulator norR
N0GZB7	N0GZB7_SALET	CARB01000003;		norW flrR SA73_0241	Nitric oxide reductase FlRd-NAD(+) reductase (EC 1.18.1.-) (Flavorubredoxin reductase)
S7A028	S7A028_KLEPN	ARSA01000060;		norW flrR H218_2514	Nitric oxide reductase FlRd-NAD(+) reductase (EC 1.18.1.-) (Flavorubredoxin reductase)
B8Q8Z0	B8Q8Z0_9BACI	EU374131;		qnorB	Nitric oxide reductase (Fragment)
L6MAA2	L6MAA2_SALEN	ALGU01000053;		norR SEEE3618_10604	Anaerobic nitric oxide reductase transcription regulator NorR
L8JC83	L8JC83_9GAMM	AMZO01000006;		C942_04148	Nitric oxide reductase FlRd-NAD(+) reductase
T8HFE1	T8HFE1_ECOLX	AWAJ01000015;		norR G888_02635	Anaerobic nitric oxide reductase transcription regulator NorR
L6B3Y6	L6B3Y6_SALEN	ALFQ01000018;		norR SEEE1010_12925	Anaerobic nitric oxide reductase transcription regulator NorR
A0A031VIL6	A0A031VIL6_KLEPN	JJNI01000019;		norV flrD AE23_02970	Anaerobic nitric oxide reductase flavorubredoxin (FlRd) (FlavoRb)
A6FEE6	A6FEE6_9GAMM	ABCQ01000026;		PE36_04748	Anaerobic nitric oxide reductase flavorubredoxin
Y1DLK9	Y1DLK9_ENTCL	JCKR01000003;		norR P839_00730	Anaerobic nitric oxide reductase transcription regulator NorR
Y1DII8	Y1DII8_ENTCL	JCKR01000003;		norW flrR P839_00732	Nitric oxide reductase FlRd-NAD(+) reductase (EC 1.18.1.-) (Flavorubredoxin reductase)
D1EGF8	D1EGF8_NEIGO	EQ973099;		NGLG_02078	Nitric oxide reductase
A6FFF2	A6FFF2_9GAMM	ABCQ01000033;		PE36_10708	Anaerobic nitric oxide reductase transcription regulator
A6FEE5	A6FEE5_9GAMM	ABCQ01000026;		PE36_04743	Nitric oxide reductase (EC 1.18.1.-)
H4P925	H4P925_ECOLX	AIFJ01000077;		norR ECDEC3F_3869	Anaerobic nitric oxide reductase transcription regulator NorR
A0A026ERH6	A0A026ERH6_ECO57	JHMK01000013;		norR BX83_03545	Anaerobic nitric oxide reductase transcription regulator NorR
L8JDV9	L8JDV9_9GAMM	AMZO01000006;		C942_04146	Functional role page for Anaerobic nitric oxide reductase transcription regulator NorR
A6FIT8	A6FIT8_9GAMM	ABCQ01000073;		PE36_09096	Anaerobic nitric oxide reductase transcription regulator
A0A026EQV6	A0A026EQV6_ECO57	JHMK01000013;		norV flrD BX83_03540	Anaerobic nitric oxide reductase flavorubredoxin (FlRd) (FlavoRb)
A0A031VHU4	A0A031VHU4_KLEPN	JJNI01000019;		norW flrR AE23_02971	Nitric oxide reductase FlRd-NAD(+) reductase (EC 1.18.1.-) (Flavorubredoxin reductase)
X6XUW3	X6XUW3_PSEAI	AZZE01000021;		Q054_02170	Anaerobic nitric oxide reductase transcriptional regulator
B5PUJ9	B5PUJ9_SALHA	ABFG01000005;		norR SeH_A3237	Anaerobic nitric oxide reductase transcription regulator NorR
H4U7X2	H4U7X2_ECOLX	AIFU01000020;		norR ECDEC5E_3358	Anaerobic nitric oxide reductase transcription regulator NorR
L9CRR5	L9CRR5_ECOLX	AOEI01000098;		norR ECPA11_3421	Anaerobic nitric oxide reductase transcription regulator NorR
M9L7B7	M9L7B7_ECOLX	AQFK01000016;		norR ECBCE001MS16_2789	Anaerobic nitric oxide reductase transcription regulator NorR
V1BQ46	V1BQ46_ECOLX	AXTX01000032;		norR HMPREF1616_00552	Anaerobic nitric oxide reductase transcription regulator NorR
A0A026EN99	A0A026EN99_ECO57	JHMK01000013;		norW flrR BX83_03535	Nitric oxide reductase FlRd-NAD(+) reductase (EC 1.18.1.-) (Flavorubredoxin reductase)
S4J9H3	S4J9H3_SALEN	ATFW01000036;		norR A676_01993	Anaerobic nitric oxide reductase transcription regulator NorR
N1ASB7	N1ASB7_SALET	CATA01000055;		norR SA15_4150	Anaerobic nitric oxide reductase transcription regulator NorR
E0N7B6	E0N7B6_NEIME	AEEF01000022;		norB HMPREF0602_0396	Nitric oxide reductase (EC 1.7.2.5)
T7X3G6	T7X3G6_ECOLX	AVZD01000008;		norR G855_02669	Anaerobic nitric oxide reductase transcription regulator NorR
X6XIN0	X6XIN0_PSEAI	AZZE01000028;		Q054_04088	Nitric oxide reductase subunit C
L8JG04	L8JG04_9GAMM	AMZO01000006;		C942_04147	Anaerobic nitric oxide reductase flavorubredoxin
A6FEE7	A6FEE7_9GAMM	ABCQ01000026;		PE36_04753	Anaerobic nitric oxide reductase transcription regulator
X6XKV3	X6XKV3_PSEAI	AZZE01000028;		Q054_04087	Nitric oxide reductase subunit B
F5SRU4	F5SRU4_9GAMM	AFHU01000147;		norB HMPREF9373_1777	Nitric oxide reductase (EC 1.7.2.5)
A0A031VJL1	A0A031VJL1_KLEPN	JJNI01000019;		norR AE23_02969	Anaerobic nitric oxide reductase transcription regulator NorR
L2DXC7	L2DXC7_ECOLX	AIPR01000016;		norR S91_01673	Anaerobic nitric oxide reductase transcription regulator NorR
I6CH02	I6CH02_SHIFL	AKMY01000063;		norR SFK315_3614	Anaerobic nitric oxide reductase transcription regulator NorR
A1JHH9	A1JHH9_9BURK	AM284336;		qnorB	Nitric oxide reductase QnorB (Fragment)
B5SAL4	B5SAL4_RALSL	CU914166;		norB RSIPO_03196	Nitric oxide reductase (Subunit b) protein (EC 1.7.99.7)
C9TS19	C9TS19_9RHIZ	DS999783;		BAGG_03230	Nitric oxide reductase
Y1DE28	Y1DE28_ENTCL	JCKR01000003;		norV flrD P839_00731	Anaerobic nitric oxide reductase flavorubredoxin (FlRd) (FlavoRb)
S1NZL6	S1NZL6_ECOLX	ASUF01000064;		norR WGC_03392	Anaerobic nitric oxide reductase transcription regulator NorR
L4HJA0	L4HJA0_ECOLX	ANWI01000017;		norR A1YO_03007	Anaerobic nitric oxide reductase transcription regulator NorR
U1PH73	U1PH73_9ACTO	AWSD01000353;		HMPREF1549_02942	Putative nitric oxide reductase, NorZ
I6CH04	I6CH04_SHIFL	AKMY01000063;		norW flrR SFK315_3616	Nitric oxide reductase FlRd-NAD(+) reductase (EC 1.18.1.-) (Flavorubredoxin reductase)
S4KQ41	S4KQ41_SALEN	ATFW01000036;		norW flrR A676_01996	Nitric oxide reductase FlRd-NAD(+) reductase (EC 1.18.1.-) (Flavorubredoxin reductase)
L2DYG1	L2DYG1_ECOLX	AIPR01000016;		norW flrR S91_01675	Nitric oxide reductase FlRd-NAD(+) reductase (EC 1.18.1.-) (Flavorubredoxin reductase)
L6M9D8	L6M9D8_SALEN	ALGU01000053;		norV flrD SEEE3618_10609	Anaerobic nitric oxide reductase flavorubredoxin (FlRd) (FlavoRb)
T8I4B8	T8I4B8_ECOLX	AWAJ01000015;		norW flrR G888_02637	Nitric oxide reductase FlRd-NAD(+) reductase (EC 1.18.1.-) (Flavorubredoxin reductase)
M9KCI4	M9KCI4_ECOLX	AQFK01000016;		norW flrR ECBCE001MS16_2791	Nitric oxide reductase FlRd-NAD(+) reductase (EC 1.18.1.-) (Flavorubredoxin reductase)
V1B3X4	V1B3X4_ECOLX	AXTX01000032;		norW flrR HMPREF1616_00554	Nitric oxide reductase FlRd-NAD(+) reductase (EC 1.18.1.-) (Flavorubredoxin reductase)
L2DY56	L2DY56_ECOLX	AIPR01000016;		norV flrD S91_01674	Anaerobic nitric oxide reductase flavorubredoxin (FlRd) (FlavoRb)
M9L4A7	M9L4A7_ECOLX	AQFK01000016;		norV flrD ECBCE001MS16_2790	Anaerobic nitric oxide reductase flavorubredoxin (FlRd) (FlavoRb)
S1P931	S1P931_ECOLX	ASUF01000064;		norV flrD WGC_03393	Anaerobic nitric oxide reductase flavorubredoxin (FlRd) (FlavoRb)
T7WAD0	T7WAD0_ECOLX	AVZD01000008;		norW flrR G855_02671	Nitric oxide reductase FlRd-NAD(+) reductase (EC 1.18.1.-) (Flavorubredoxin reductase)
L6B411	L6B411_SALEN	ALFQ01000018;		norW flrR SEEE1010_12915	Nitric oxide reductase FlRd-NAD(+) reductase (EC 1.18.1.-) (Flavorubredoxin reductase)
R9GGJ6	R9GGJ6_STAAU	ASHS01000022;		L230_08792	Nitric oxide reductase activation protein NorQ
V1B477	V1B477_ECOLX	AXTX01000032;		norV flrD HMPREF1616_00553	Anaerobic nitric oxide reductase flavorubredoxin (FlRd) (FlavoRb)
S1PMU7	S1PMU7_ECOLX	ASUF01000064;		norW flrR WGC_03394	Nitric oxide reductase FlRd-NAD(+) reductase (EC 1.18.1.-) (Flavorubredoxin reductase)
L6B530	L6B530_SALEN	ALFQ01000018;		norV flrD SEEE1010_12920	Anaerobic nitric oxide reductase flavorubredoxin (FlRd) (FlavoRb)
H4U7X3	H4U7X3_ECOLX	AIFU01000020;		norV flrD ECDEC5E_3359	Anaerobic nitric oxide reductase flavorubredoxin (FlRd) (FlavoRb)
T7WHM4	T7WHM4_ECOLX	AVZD01000008;		norV flrD G855_02670	Anaerobic nitric oxide reductase flavorubredoxin (FlRd) (FlavoRb)
N1AMU9	N1AMU9_SALET	CATA01000055;		norW flrR SA15_4152	Nitric oxide reductase FlRd-NAD(+) reductase (EC 1.18.1.-) (Flavorubredoxin reductase)
T8I6N1	T8I6N1_ECOLX	AWAJ01000015;		norV flrD G888_02636	Anaerobic nitric oxide reductase flavorubredoxin (FlRd) (FlavoRb)
L4HIJ0	L4HIJ0_ECOLX	ANWI01000017;		norV flrD A1YO_03008	Anaerobic nitric oxide reductase flavorubredoxin (FlRd) (FlavoRb)
H4P926	H4P926_ECOLX	AIFJ01000077;		norV flrD ECDEC3F_3870	Anaerobic nitric oxide reductase flavorubredoxin (FlRd) (FlavoRb)
C9TKW3	C9TKW3_9RHIZ	DS999750;		BAGG_00812	Nitric oxide reductase
H4P927	H4P927_ECOLX	AIFJ01000077;		norW flrR ECDEC3F_3871	Nitric oxide reductase FlRd-NAD(+) reductase (EC 1.18.1.-) (Flavorubredoxin reductase)
L4HJT0	L4HJT0_ECOLX	ANWI01000017;		norW flrR A1YO_03009	Nitric oxide reductase FlRd-NAD(+) reductase (EC 1.18.1.-) (Flavorubredoxin reductase)
B5PUJ8	B5PUJ8_SALHA	ABFG01000005;		norV flrD SeH_A3238	Anaerobic nitric oxide reductase flavorubredoxin (FlRd) (FlavoRb)
I6CH03	I6CH03_SHIFL	AKMY01000063;		norV flrD SFK315_3615	Anaerobic nitric oxide reductase flavorubredoxin (FlRd) (FlavoRb)
H4U7X4	H4U7X4_ECOLX	AIFU01000020;		norW flrR ECDEC5E_3360	Nitric oxide reductase FlRd-NAD(+) reductase (EC 1.18.1.-) (Flavorubredoxin reductase)
L9CVV8	L9CVV8_ECOLX	AOEI01000098;		norW flrR ECPA11_3423	Nitric oxide reductase FlRd-NAD(+) reductase (EC 1.18.1.-) (Flavorubredoxin reductase)
N1ANT0	N1ANT0_SALET	CATA01000055;		norV flrD SA15_4151	Anaerobic nitric oxide reductase flavorubredoxin (FlRd) (FlavoRb)
B5PUJ7	B5PUJ7_SALHA	ABFG01000005;		norW flrR SeH_A3239	Nitric oxide reductase FlRd-NAD(+) reductase (EC 1.18.1.-) (Flavorubredoxin reductase)
L6MB86	L6MB86_SALEN	ALGU01000053;		norW flrR SEEE3618_10614	Nitric oxide reductase FlRd-NAD(+) reductase (EC 1.18.1.-) (Flavorubredoxin reductase)
L9CS32	L9CS32_ECOLX	AOEI01000098;		norV flrD ECPA11_3422	Anaerobic nitric oxide reductase flavorubredoxin (FlRd) (FlavoRb)
M8WKT2	M8WKT2_ECOLX	AQDM01000101;		norR EC2853500_3192	Anaerobic nitric oxide reductase transcription regulator NorR
V5PDW3	V5PDW3_9RHIZ	CP006897;		V910_200963	Nitric-oxide reductase, cytochrome b-containing subunit I
V2ZTM4	V2ZTM4_KLEPN	AYHR01000002;		norR L478_00477	Anaerobic nitric oxide reductase transcription regulator NorR
A0A027U4L2	A0A027U4L2_ECOLX	JHHS01000123;		norR BY98_02305	Anaerobic nitric oxide reductase transcription regulator NorR
L3QFF9	L3QFF9_ECOLX	ANUP01000030;		norR A1UO_02784	Anaerobic nitric oxide reductase transcription regulator NorR
A0A066C9J0	A0A066C9J0_KLEPN	JMYR01000003;		AF30_01462	Anaerobic nitric oxide reductase transcription regulator norR
T9FSN4	T9FSN4_ECOLX	AWCU01000015;		norR G951_02906	Anaerobic nitric oxide reductase transcription regulator NorR
N0QBN5	N0QBN5_SALET	CARY01000006;		norR SA48_0651	Anaerobic nitric oxide reductase transcription regulator NorR
U8V738	U8V738_PSEAI	AXQP01000005;		Q026_00537	Nitric oxide reductase subunit B
A0A066C152	A0A066C152_KLEPN	JMYR01000003;		AF30_01463	Anaerobic nitric oxide reductase flavorubredoxin
A0A064X2U1	A0A064X2U1_KLEPN	JMWE01000003;		AE08_03340	Nitric oxide reductase FlRd-NAD(+) reductase
J3DG60	J3DG60_9BURK	AKIV01000005;		PMI15_00120	Nitric oxide reductase large subunit
I2YLQ1	I2YLQ1_ECOLX	AFAE02000013;		norR EC32303_3089	Anaerobic nitric oxide reductase transcription regulator NorR
H0SGR2	H0SGR2_9BRAD	CAFI01000176;		norB BRAO375_2570008	Nitric-oxide reductase subunit B (Nitric oxide reductase cytochrome b subunit) (NOR large subunit) (EC 1.7.2.5)
T7M1Q8	T7M1Q8_ECOLX	AVYC01000020;		norR G827_02891	Anaerobic nitric oxide reductase transcription regulator NorR
U8YUB7	U8YUB7_PSEAI	AXRC01000008;		Q013_04895	Nitric oxide reductase subunit B
D0CP45	D0CP45_9RHOB	GG704595;		SL1157_A0183	Putative nitric oxide reductase F protein
X6Z865	X6Z865_PSEAI	AZZH01000012;		Q051_05209	Nitric oxide reductase subunit B
U8CUY9	U8CUY9_PSEAI	AXOS01000012;		Q088_04826	Nitric oxide reductase subunit B
B7ZEU9	B7ZEU9_9BURK	AM778675;		qnorB	Quinol nitric oxide reductase (Fragment)
N1IBE4	N1IBE4_SALET	CATY01000002;		norR SA16_0145	Anaerobic nitric oxide reductase transcription regulator NorR
L1XF79	L1XF79_ECOLX	AMVV01000004;		norR C216_01943	Anaerobic nitric oxide reductase transcription regulator NorR
T7BB23	T7BB23_ECOLX	AVWU01000001;		norR G793_02874	Anaerobic nitric oxide reductase transcription regulator NorR
A0A030XGZ8	A0A030XGZ8_PSEAI	JIEL01000007;		AJ62_02740	Anaerobic nitric oxide reductase transcriptional regulator
M9HN57	M9HN57_ECOLX	AQEW01000019;		norR ECMP0215528_3157	Anaerobic nitric oxide reductase transcription regulator NorR
F1X7Q7	F1X7Q7_MORCA	AERK01000001;		E9W_00440	Nitric oxide reductase NorB
A0A066C186	A0A066C186_KLEPN	JMYR01000003;		AF30_01464	Nitric oxide reductase FlRd-NAD(+) reductase
