Entry	Entry name	Cross-reference (EMBL)	Cross-reference (GenBank)	Gene names	Protein names
A0A037CPK1	A0A037CPK1_STAAU	JIIR01000004;		W788_01012	Quinolone resistance protein norB
S7HPJ9	S7HPJ9_KLEPN	ARSP01000169;		norB J046_2965	Quinolone resistance protein NorB
A0A019N810	A0A019N810_STAAU	JGKO01000005;		V633_01641	Quinolone resistance protein norB
N6KSQ6	N6KSQ6_STAAU	AIZD01000015;		U7M_01339	Quinolone resistance protein norB
A0A036ACU5	A0A036ACU5_STAAU	JIOS01000014;		W569_01873	Quinolone resistance protein norB
V4QQD3	V4QQD3_STAEP	ATDF02000020;		M462_0202160	Quinolone resistance protein NorB
A0A020QKX0	A0A020QKX0_STAAU	JGPM01000003;		W163_00891	Quinolone resistance protein norB
N6MZ15	N6MZ15_STAAU	AOBI01000001;		WWQ_00048	Quinolone resistance protein norB
A0A008CK48	A0A008CK48_STAAU	JEPI01000004;		U630_02325	Quinolone resistance protein norB
A0A011XFR1	A0A011XFR1_STAAU	JFOR01000018;		W385_01914	Quinolone resistance protein norB
S8HMN6	S8HMN6_STRAG	ALQN01000013;		SAG0058_06845	Quinolone resistance protein NorB
A0A036AIX2	A0A036AIX2_STAAU	JIOS01000002;		W569_00314	Quinolone resistance protein norB
A1JHH5	A1JHH5_9PSED	AM284332;		qnorB	Nitric oxide reductase QnorB (Fragment)
N6L0D1	N6L0D1_STAAU	AIZD01000001;		U7M_00051	Quinolone resistance protein norB
N6ATA8	N6ATA8_STAAU	AIXX01000015;		U3U_02332	Quinolone resistance protein norB
A0A033VHI3	A0A033VHI3_STAAU	JIZK01000022;		V042_02510	Quinolone resistance protein norB
A0A018C2H8	A0A018C2H8_STAAU	JGGL01000011;		V582_02411	Quinolone resistance protein norB
N6MRB8	N6MRB8_STAAU	AOBI01000008;		WWQ_01314	Quinolone resistance protein norB
A0A034FTQ8	A0A034FTQ8_STAAU	JIXI01000022;		V050_02523	Quinolone resistance protein norB
A0A018J525	A0A018J525_STAAU	JGHQ01000001;		V701_00043	Quinolone resistance protein norB
N5W002	N5W002_STAAU	AJDF01000016;		UIQ_01413	Quinolone resistance protein norB
A0A037CRU7	A0A037CRU7_STAAU	JIIR01000002;		W788_00514	Quinolone resistance protein norB
S8UI85	S8UI85_STRAG	ALTJ01000007;		SAG0324_08770	Quinolone resistance protein NorB
N5WAF6	N5WAF6_STAAU	AJDF01000003;		UIQ_00051	Quinolone resistance protein norB
A0A020QF90	A0A020QF90_STAAU	JGPM01000005;		W163_01766	Quinolone resistance protein norB
A0A018J252	A0A018J252_STAAU	JGHQ01000003;		V701_01895	Quinolone resistance protein norB
A0A032T713	A0A032T713_STAAU	JJEI01000003;		U917_00999	Quinolone resistance protein norB
N5GNM6	N5GNM6_STAAU	AJCH01000002;		UGE_00049	Quinolone resistance protein norB
A0A008CTB0	A0A008CTB0_STAAU	JEPI01000001;		U630_00868	Quinolone resistance protein norB
H3WQT3	H3WQT3_STAEP	AHLJ01000021;		norB_2 SEVCU129_1695	Quinolone resistance protein NorB
S7AV49	S7AV49_KLEPN	ARSA01000164;		norB H218_3070	Quinolone resistance protein NorB
A0A034G2C2	A0A034G2C2_STAAU	JIXI01000007;		V050_01040	Quinolone resistance protein norB
Y0R203	Y0R203_STAAU	JBTO01000006;		U098_00860	Quinolone resistance protein norB
Y9K379	Y9K379_STAAU	JCQL01000004;		O864_00833	Quinolone resistance protein norB
Y4T2M3	Y4T2M3_STAAU	JCCZ01000006;		O444_00796	Quinolone resistance protein norB
Z8TTQ8	Z8TTQ8_STAAU	JEKL01000001;		Q163_00275	Quinolone resistance protein norB
Y9K8K7	Y9K8K7_STAAU	JCQL01000001;		O864_00276	Quinolone resistance protein norB
Z3YQI4	Z3YQI4_STAAU	JDOO01000019;		U382_02043	Quinolone resistance protein norB
Z8DLS7	Z8DLS7_STAAU	JEHT01000004;		Q255_00737	Quinolone resistance protein norB
Z2JN28	Z2JN28_STAAU	JDHQ01000002;		U158_00830	Quinolone resistance protein norB
Z7VK37	Z7VK37_STAAU	JEGL01000013;		Q296_02421	Quinolone resistance protein norB
Z1FKY6	Z1FKY6_STAAU	JCYJ01000001;		P565_00276	Quinolone resistance protein norB
Z9E7S6	Z9E7S6_STAAU	JDXK01000001;		T921_00344	Quinolone resistance protein norB
Z7VLV2	Z7VLV2_STAAU	JEGL01000005;		Q296_00772	Quinolone resistance protein norB
Y4T9Q6	Y4T9Q6_STAAU	JCCZ01000011;		O444_01164	Quinolone resistance protein norB
Y6T9P0	Y6T9P0_STAAU	JBLZ01000012;		T724_02413	Quinolone resistance protein norB
Y9SGK2	Y9SGK2_STAAU	JCRS01000002;		O918_00375	Quinolone resistance protein norB
Z1FE64	Z1FE64_STAAU	JCYJ01000004;		P565_01003	Quinolone resistance protein norB
E0N7B6	E0N7B6_NEIME	AEEF01000022;		norB HMPREF0602_0396	Nitric oxide reductase (EC 1.7.2.5)
Z9DYF1	Z9DYF1_STAAU	JDXK01000005;		T921_01743	Quinolone resistance protein norB
Z1NR99	Z1NR99_STAAU	JCZU01000001;		P604_00276	Quinolone resistance protein norB
Z3YRV4	Z3YRV4_STAAU	JDOO01000012;		U382_01433	Quinolone resistance protein norB
Z8TMC6	Z8TMC6_STAAU	JEKL01000015;		Q163_02028	Quinolone resistance protein norB
Y7E9M9	Y7E9M9_STAAU	JBRK01000015;		T777_02213	Quinolone resistance protein norB
Z8DLI2	Z8DLI2_STAAU	JEHT01000002;		Q255_00237	Quinolone resistance protein norB
Z1NWU0	Z1NWU0_STAAU	JCZU01000002;		P604_00389	Quinolone resistance protein norB
Z3XP59	Z3XP59_STAAU	JDOK01000015;		U378_01798	Quinolone resistance protein norB
F5SRU4	F5SRU4_9GAMM	AFHU01000147;		norB HMPREF9373_1777	Nitric oxide reductase (EC 1.7.2.5)
Z7DZZ8	Z7DZZ8_STAAU	JEDW01000006;		U547_01252	Quinolone resistance protein norB
A1JHH9	A1JHH9_9BURK	AM284336;		qnorB	Nitric oxide reductase QnorB (Fragment)
Y3MM05	Y3MM05_STAAU	JBXU01000021;		O295_01779	Quinolone resistance protein norB
B5SAL4	B5SAL4_RALSL	CU914166;		norB RSIPO_03196	Nitric oxide reductase (Subunit b) protein (EC 1.7.99.7)
Z2JHM9	Z2JHM9_STAAU	JDHQ01000005;		U158_01864	Quinolone resistance protein norB
Y3N893	Y3N893_STAAU	JBXU01000009;		O295_00927	Quinolone resistance protein norB
Y7EGQ5	Y7EGQ5_STAAU	JBRK01000011;		T777_01740	Quinolone resistance protein norB
Y6TBD8	Y6TBD8_STAAU	JBLZ01000010;		T724_02111	Quinolone resistance protein norB
Z3XX78	Z3XX78_STAAU	JDOK01000006;		U378_00809	Quinolone resistance protein norB
U1PH73	U1PH73_9ACTO	AWSD01000353;		HMPREF1549_02942	Putative nitric oxide reductase, NorZ
Z7E1V0	Z7E1V0_STAAU	JEDW01000002;		U547_00562	Quinolone resistance protein norB
Y0QW50	Y0QW50_STAAU	JBTO01000014;		U098_02219	Quinolone resistance protein norB
Y9SQS6	Y9SQS6_STAAU	JCRS01000001;		O918_00276	Quinolone resistance protein norB
F9KR83	F9KR83_STAAU	AFTT01000017;		norB_2 SA21266_1111	Quinolone resistance protein NorB
A0A011WUP8	A0A011WUP8_STAAU	JFOV01000010;		W381_01485	Quinolone resistance protein norB
A0A020LFV3	A0A020LFV3_STAAU	JGOU01000010;		W144_02390	Quinolone resistance protein norB
A0A033VV06	A0A033VV06_STAAU	JIZM01000004;		V019_00782	Quinolone resistance protein norB
A0A036MZF7	A0A036MZF7_STAAU	JIMC01000002;		W638_00753	Quinolone resistance protein norB
A0A008WWA4	A0A008WWA4_STAAU	JESQ01000004;		V348_01964	Quinolone resistance protein norB
A0A018F497	A0A018F497_STAAU	JGGX01000003;		V619_00928	Quinolone resistance protein norB
F9KTG4	F9KTG4_STAAU	AFTT01000022;		norB_1 SA21266_0972	Quinolone resistance protein NorB
A0A032PXD8	A0A032PXD8_STAAU	JIXZ01000001;		V096_00028	Quinolone resistance protein norB
N5J7V3	N5J7V3_STAAU	AJCM01000016;		UGO_02077	Quinolone resistance protein norB
A0A032PSE7	A0A032PSE7_STAAU	JIXZ01000011;		V096_01475	Quinolone resistance protein norB
A0A018F4D5	A0A018F4D5_STAAU	JGGX01000002;		V619_00543	Quinolone resistance protein norB
A0A035ACS9	A0A035ACS9_STAAU	JIUK01000001;		W411_00002	Quinolone resistance protein norB
A0A035A4W6	A0A035A4W6_STAAU	JIUK01000006;		W411_01264	Quinolone resistance protein norB
S8KGT4	S8KGT4_STRAG	ALRJ01000016;		SAG0108_03395	Quinolone resistance protein NorB
N5PAK9	N5PAK9_STAAU	AIWP01000001;		U11_00044	Quinolone resistance protein norB
A0A008H183	A0A008H183_STAAU	JEPZ01000001;		V229_00551	Quinolone resistance protein norB
H3Z921	H3Z921_STAEP	AHLU01000074;		norB_1 SEVCU081_0462	Quinolone resistance protein NorB
A0A033VQR1	A0A033VQR1_STAAU	JIZM01000007;		V019_01312	Quinolone resistance protein norB
A0A028Y5C1	A0A028Y5C1_STAEP	JHQC01000001;		norB SEVCU050_2067	Quinolone resistance protein NorB
A0A008GIJ5	A0A008GIJ5_STAAU	JEPZ01000002;		V229_00921	Quinolone resistance protein norB
A0A011XGK9	A0A011XGK9_STAAU	JFOV01000012;		W381_01620	Quinolone resistance protein norB
A0A020LLW1	A0A020LLW1_STAAU	JGOU01000002;		W144_00845	Quinolone resistance protein norB
A0A008W922	A0A008W922_STAAU	JESQ01000001;		V348_00823	Quinolone resistance protein norB
H3Z7X3	H3Z7X3_STAEP	AHLU01000066;		norB_2 SEVCU081_0632	Quinolone resistance protein NorB
N5JRL6	N5JRL6_STAAU	AJCM01000008;		UGO_00597	Quinolone resistance protein norB
A0A019EC67	A0A019EC67_STAAU	JGIZ01000004;		V574_01077	Quinolone resistance protein norB
A0A019ECC1	A0A019ECC1_STAAU	JGIZ01000001;		V574_00077	Quinolone resistance protein norB
A0A036MV73	A0A036MV73_STAAU	JIMC01000006;		W638_01590	Quinolone resistance protein norB
F9KPR8	F9KPR8_STAAU	AFTT01000014;		norB_3 SA21266_2624	Quinolone resistance protein NorB
A0A032NF31	A0A032NF31_STAAU	JIWP01000005;		V047_01063	Quinolone resistance protein norB
A0A032NGM8	A0A032NGM8_STAAU	JIWP01000004;		V047_00869	Quinolone resistance protein norB
S8HVI9	S8HVI9_STRAG	ALQG01000073;		SAG0034_03865	Quinolone resistance protein NorB
N5P121	N5P121_STAAU	AIWP01000002;		U11_01310	Quinolone resistance protein norB
Z2C2E6	Z2C2E6_STAAU	JDCB01000001;		Q595_00276	Quinolone resistance protein norB
Y7Z0Y7	Y7Z0Y7_STAAU	JBJL01000003;		T907_01133	Quinolone resistance protein norB
Y8I507	Y8I507_STAAU	JBHQ01000004;		T961_01659	Quinolone resistance protein norB
Z8YKF1	Z8YKF1_STAAU	JELH01000002;		Q130_00814	Quinolone resistance protein norB
H0SGR2	H0SGR2_9BRAD	CAFI01000176;		norB BRAO375_2570008	Nitric-oxide reductase subunit B (Nitric oxide reductase cytochrome b subunit) (NOR large subunit) (EC 1.7.2.5)
Z7T498	Z7T498_STAAU	JEFZ01000013;		Q117_02236	Quinolone resistance protein norB
Y0TAE9	Y0TAE9_STAAU	JBTY01000002;		O272_00688	Quinolone resistance protein norB
Y0TBL7	Y0TBL7_STAAU	JBTY01000003;		O272_01396	Quinolone resistance protein norB
Z7XV51	Z7XV51_STAAU	JEGU01000005;		Q286_01068	Quinolone resistance protein norB
Z8YCS2	Z8YCS2_STAAU	JELH01000011;		Q130_02356	Quinolone resistance protein norB
X9RTJ0	X9RTJ0_STAAU	JAZM01000001;		O777_00308	Quinolone resistance protein norB
Z6KG42	Z6KG42_STAAU	JEAO01000001;		U668_00062	Quinolone resistance protein norB
Z1B194	Z1B194_STAAU	JCXQ01000005;		P544_00957	Quinolone resistance protein norB
F1X7Q7	F1X7Q7_MORCA	AERK01000001;		E9W_00440	Nitric oxide reductase NorB
Y0I7M3	Y0I7M3_STAAU	JAWO01000006;		Q510_01327	Quinolone resistance protein norB
Y0I2T7	Y0I2T7_STAAU	JAWO01000007;		Q510_01590	Quinolone resistance protein norB
H0SGR3	H0SGR3_9BRAD	CAFI01000176;		norC BRAO375_2570009	Nitric-oxide reductase subunit C (Nitric oxide reductase cytochrome c subunit) (NOR small subunit) (EC 1.7.2.5)
X9RHQ9	X9RHQ9_STAAU	JAZM01000013;		O777_01939	Quinolone resistance protein norB
Y8QTA3	Y8QTA3_STAAU	JBFX01000002;		U015_01072	Quinolone resistance protein norB
Z7TJB3	Z7TJB3_STAAU	JEFZ01000001;		Q117_00276	Quinolone resistance protein norB
Z7VTL0	Z7VTL0_STAAU	JEGM01000005;		Q295_01530	Quinolone resistance protein norB
Y0TCN7	Y0TCN7_STAAU	JBTY01000002;		O272_00689	Quinolone resistance protein norB
Z6KH03	Z6KH03_STAAU	JEAO01000004;		U668_01092	Quinolone resistance protein norB
C5TNN4	C5TNN4_NEIFL	ACQV01000027;		norB NEIFL0001_1541	Nitric oxide reductase (EC 1.7.2.5)
Y5LSM6	Y5LSM6_STAAU	JCGH01000002;		O543_00422	Quinolone resistance protein norB
Z7VW23	Z7VW23_STAAU	JEGM01000004;		Q295_01415	Quinolone resistance protein norB
Z6WC24	Z6WC24_STAAU	JECO01000009;		U587_01548	Quinolone resistance protein norB
X9Y1M2	X9Y1M2_STAAU	JAYH01000011;		O914_02025	Quinolone resistance protein norB
Y8IPW6	Y8IPW6_STAAU	JBHQ01000001;		T961_00045	Quinolone resistance protein norB
Z7XYJ4	Z7XYJ4_STAAU	JEGU01000004;		Q286_00956	Quinolone resistance protein norB
X9YAS3	X9YAS3_STAAU	JAYH01000006;		O914_01382	Quinolone resistance protein norB
Z2BF73	Z2BF73_STAAU	JDCB01000033;		Q595_02593	Quinolone resistance protein norB
Y8R6K8	Y8R6K8_STAAU	JBFX01000001;		U015_00597	Quinolone resistance protein norB
Z1B2H7	Z1B2H7_STAAU	JCXQ01000003;		P544_00658	Quinolone resistance protein norB
Y7YNN8	Y7YNN8_STAAU	JBJL01000002;		T907_00600	Quinolone resistance protein norB
Z6W8G2	Z6W8G2_STAAU	JECO01000017;		U587_02190	Quinolone resistance protein norB
Y5M0Z5	Y5M0Z5_STAAU	JCGH01000001;		O543_00276	Quinolone resistance protein norB
N5P2M0	N5P2M0_STAAU	AJCW01000023;		UI9_02036	Quinolone resistance protein norB
A0A018G8N7	A0A018G8N7_STAAU	JGHD01000009;		V651_01763	Quinolone resistance protein norB
A0A028WD19	A0A028WD19_STAAU	JHPW01000035;		norB_3 SA21304_2516	Quinolone resistance protein NorB
A0A019FXE9	A0A019FXE9_STAAU	JGJG01000003;		V585_00583	Quinolone resistance protein norB
S9IXR2	S9IXR2_STRAG	ANEH01000004;		SAG0112_09355	Quinolone resistance protein NorB
A0A034E3S9	A0A034E3S9_STAAU	JIXU01000010;		V004_01719	Quinolone resistance protein norB
A0A008IM65	A0A008IM65_STAAU	JEQH01000003;		V244_00820	Quinolone resistance protein norB
H3VPE2	H3VPE2_STAHO	AHLD01000070;		norB SEVCU122_1044	Quinolone resistance protein NorB
A0A012G5D6	A0A012G5D6_STAAU	JFQB01000014;		W347_01669	Quinolone resistance protein norB
A0A018GJ75	A0A018GJ75_STAAU	JGHD01000001;		V651_00275	Quinolone resistance protein norB
A0A019FS24	A0A019FS24_STAAU	JGJG01000006;		V585_01465	Quinolone resistance protein norB
A0A008GX27	A0A008GX27_STAAU	JEQC01000028;		V235_02550	Quinolone resistance protein norB
A0A034E6E1	A0A034E6E1_STAAU	JIXU01000013;		V004_02018	Quinolone resistance protein norB
K1L3Z2	K1L3Z2_9BACI	AMCK01000008;		norB B857_01921	Quinolone resistance protein norB
A0A028WUU0	A0A028WUU0_STAAU	JHPW01000004;		norB_1 SA21304_0385	Quinolone resistance protein NorB
N5PBI7	N5PBI7_STAAU	AJCW01000005;		UI9_00629	Quinolone resistance protein norB
A0A034EYS5	A0A034EYS5_STAAU	JIXN01000008;		V052_01574	Quinolone resistance protein norB
A0A034F9E1	A0A034F9E1_STAAU	JIXN01000001;		V052_00031	Quinolone resistance protein norB
A0A008IFL1	A0A008IFL1_STAAU	JEQH01000004;		V244_01304	Quinolone resistance protein norB
A0A028WR09	A0A028WR09_STAAU	JHPW01000010;		norB_2 SA21304_2430	Quinolone resistance protein NorB
A0A008HES2	A0A008HES2_STAAU	JEQC01000015;		V235_01989	Quinolone resistance protein norB
A0A012E9A4	A0A012E9A4_STAAU	JFQB01000015;		W347_01730	Quinolone resistance protein norB
Y4IJH7	Y4IJH7_STAAU	JCBK01000018;		O394_02347	Quinolone resistance protein norB
Z6PCB0	Z6PCB0_STAAU	JEBI01000010;		U643_02221	Quinolone resistance protein norB
Z2HAW5	Z2HAW5_STAAU	JDHF01000009;		U143_01902	Quinolone resistance protein norB
Z4TI44	Z4TI44_STAAU	JDGI01000007;		U224_01756	Quinolone resistance protein norB
Z7AHI8	Z7AHI8_STAAU	JEDG01000001;		U566_00037	Quinolone resistance protein norB
Y9UGN5	Y9UGN5_STAAU	JCSC01000003;		O931_00731	Quinolone resistance protein norB
Y5RUX0	Y5RUX0_STAAU	JCHC01000010;		O568_01872	Quinolone resistance protein norB
Z6PDY6	Z6PDY6_STAAU	JEBI01000008;		U643_01961	Quinolone resistance protein norB
Y5RXY6	Y5RXY6_STAAU	JCHC01000006;		O568_01340	Quinolone resistance protein norB
X8RFM4	X8RFM4_STAAU	JBDP01000012;		O670_02283	Quinolone resistance protein norB
Z4QCZ1	Z4QCZ1_STAAU	JDRO01000002;		U464_01378	Quinolone resistance protein norB
Z1JMM9	Z1JMM9_STAAU	JCZC01000003;		P584_01135	Quinolone resistance protein norB
Y7AQK1	Y7AQK1_STAAU	JBRZ01000004;		T762_01310	Quinolone resistance protein norB
Y9UX51	Y9UX51_STAAU	JCSC01000001;		O931_00276	Quinolone resistance protein norB
Z9A650	Z9A650_STAAU	JELO01000003;		Q120_01091	Quinolone resistance protein norB
Y4JPY1	Y4JPY1_STAAU	JCBK01000001;		O394_00085	Quinolone resistance protein norB
X8RN40	X8RN40_STAAU	JBDP01000001;		O670_00277	Quinolone resistance protein norB
Z9A619	Z9A619_STAAU	JELO01000002;		Q120_00470	Quinolone resistance protein norB
Z3A9M0	Z3A9M0_STAAU	JDKK01000018;		U241_01791	Quinolone resistance protein norB
Z2H1T0	Z2H1T0_STAAU	JDHF01000017;		U143_02439	Quinolone resistance protein norB
Z6HUI7	Z6HUI7_STAAU	JEAF01000010;		U680_02632	Quinolone resistance protein norB
Z0QD79	Z0QD79_STAAU	JCVU01000011;		P312_02216	Quinolone resistance protein norB
Y7B997	Y7B997_STAAU	JBRZ01000003;		T762_00855	Quinolone resistance protein norB
Z7ACZ7	Z7ACZ7_STAAU	JEDG01000003;		U566_01292	Quinolone resistance protein norB
Y0NPT2	Y0NPT2_STAAU	JBTD01000002;		U087_00849	Quinolone resistance protein norB
Y4TQD5	Y4TQD5_STAAU	JCDE01000014;		O449_02044	Quinolone resistance protein norB
Z3A4W1	Z3A4W1_STAAU	JDKK01000015;		U241_01672	Quinolone resistance protein norB
Z6I7T5	Z6I7T5_STAAU	JEAF01000001;		U680_00561	Quinolone resistance protein norB
Y4U2B0	Y4U2B0_STAAU	JCDE01000016;		O449_02230	Quinolone resistance protein norB
Z4T7J0	Z4T7J0_STAAU	JDGI01000026;		U224_02742	Quinolone resistance protein norB
Z4QI11	Z4QI11_STAAU	JDRO01000001;		U464_00106	Quinolone resistance protein norB
Z1JGX3	Z1JGX3_STAAU	JCZC01000002;		P584_00590	Quinolone resistance protein norB
Y0NGA1	Y0NGA1_STAAU	JBTD01000006;		U087_02354	Quinolone resistance protein norB
Z0QVW6	Z0QVW6_STAAU	JCVU01000001;		P312_00276	Quinolone resistance protein norB
Q84DB5	Q84DB5_THAAR	AJ507363;		norB	Nitric oxide reductase (Fragment)
S7B2P5	S7B2P5_KLEPN	ARRZ01000055;		norB H217_1340	Quinolone resistance protein NorB
A0A019ADW3	A0A019ADW3_STAAU	JGII01000051;		V223_02204	Quinolone resistance protein norB
A0A034HX35	A0A034HX35_STAAU	JIWZ01000003;		V098_00552	Quinolone resistance protein norB
A0A032BVF8	A0A032BVF8_STAAU	JIKK01000002;		W682_00471	Quinolone resistance protein norB
N5BZW1	N5BZW1_STAAU	AJBZ01000017;		UEW_01307	Quinolone resistance protein norB
J0N566	J0N566_STAEP	AKGM01000028;		norB HMPREF9991_06531	Quinolone resistance protein NorB
A0A033FDU8	A0A033FDU8_STAAU	JJCQ01000002;		V118_00144	Quinolone resistance protein norB
A0A018FEL7	A0A018FEL7_STAAU	JGGY01000002;		V622_00476	Quinolone resistance protein norB
A0A034HMC4	A0A034HMC4_STAAU	JIWZ01000016;		V098_01901	Quinolone resistance protein norB
H4BC39	H4BC39_STAAU	AHVJ01000001;		SACIG1176_0287	Quinolone resistance protein norB
A0A012HRC2	A0A012HRC2_STAAU	JFQN01000033;		W335_02446	Quinolone resistance protein norB
A0A018BKU7	A0A018BKU7_STAAU	JGGG01000004;		V549_00466	Quinolone resistance protein norB
H4BH41	H4BH41_STAAU	AHVJ01000014;		SACIG1176_2182	Quinolone resistance protein norB
A0A033FCK4	A0A033FCK4_STAAU	JJCQ01000003;		V118_00600	Quinolone resistance protein norB
A0A019AN59	A0A019AN59_STAAU	JGII01000007;		V223_00531	Quinolone resistance protein norB
A0A033XJ40	A0A033XJ40_STAAU	JIZC01000005;		V016_01168	Quinolone resistance protein norB
A0A012HU46	A0A012HU46_STAAU	JFQN01000013;		W335_01391	Quinolone resistance protein norB
A0A033MII1	A0A033MII1_STAAU	JJBF01000004;		V119_00791	Quinolone resistance protein norB
A0A018F7L3	A0A018F7L3_STAAU	JGGY01000010;		V622_01764	Quinolone resistance protein norB
N5CL30	N5CL30_STAAU	AJBZ01000001;		UEW_00018	Quinolone resistance protein norB
Z2NJI0	Z2NJI0_STAAU	JDIH01000002;		U177_00196	Quinolone resistance protein norB
Z9CAL5	Z9CAL5_STAAU	JDXC01000001;		T981_00868	Quinolone resistance protein norB
Z9HTG2	Z9HTG2_STAAU	JDYE01000014;		T807_02410	Quinolone resistance protein norB
Z1LPW6	Z1LPW6_STAAU	JCZL01000003;		P593_00538	Quinolone resistance protein norB
Z0TGY0	Z0TGY0_STAAU	JCWG01000008;		P325_01657	Quinolone resistance protein norB
A1JHM5	A1JHM5_9RHOO	AM284382;		cnorB	Nitric oxide reductase CnorB (Fragment)
Y7I473	Y7I473_STAAU	JBQO01000003;		T799_00543	Quinolone resistance protein norB
Z9GJ38	Z9GJ38_STAAU	JDXW01000001;		T823_00106	Quinolone resistance protein norB
X9JCC3	X9JCC3_STAAU	JBAS01000011;		O745_02222	Quinolone resistance protein norB
Y2SUW9	Y2SUW9_STAAU	JBRE01000010;		T783_02323	Quinolone resistance protein norB
Y7HCG7	Y7HCG7_STAAU	JBQO01000011;		T799_02075	Quinolone resistance protein norB
Z0LMT9	Z0LMT9_STAAU	JCVB01000001;		P125_00051	Quinolone resistance protein norB
Y3T5U2	Y3T5U2_STAAU	JBYO01000002;		O318_00339	Quinolone resistance protein norB
Z1LX48	Z1LX48_STAAU	JCZL01000005;		P593_01162	Quinolone resistance protein norB
Y7Y9D8	Y7Y9D8_STAAU	JBJN01000005;		T905_01776	Quinolone resistance protein norB
Z0LD54	Z0LD54_STAAU	JCVB01000002;		P125_00502	Quinolone resistance protein norB
Y0ZU90	Y0ZU90_STAAU	JBVC01000002;		O564_00240	Quinolone resistance protein norB
Y2V7C8	Y2V7C8_STAAU	JBMR01000002;		T704_01155	Quinolone resistance protein norB
Z9C2Q6	Z9C2Q6_STAAU	JDXC01000003;		T981_02328	Quinolone resistance protein norB
Z9IBB2	Z9IBB2_STAAU	JDYE01000005;		T807_00952	Quinolone resistance protein norB
Y8GWY2	Y8GWY2_STAAU	JBHX01000003;		T954_01570	Quinolone resistance protein norB
Y7TL67	Y7TL67_STAAU	JBKO01000002;		T878_00871	Quinolone resistance protein norB
Y3SZ08	Y3SZ08_STAAU	JBYO01000001;		O318_00198	Quinolone resistance protein norB
Y7YTH6	Y7YTH6_STAAU	JBJN01000003;		T905_00597	Quinolone resistance protein norB
X9JN42	X9JN42_STAAU	JBAS01000003;		O745_00887	Quinolone resistance protein norB
Y1WJN2	Y1WJN2_STAAU	JDDH01000014;		P086_02214	Quinolone resistance protein norB
Y9PN40	Y9PN40_STAAU	JCRE01000016;		O900_01296	Quinolone resistance protein norB
D6J0A0	D6J0A0_STAAU	GG749309;		SAZG_01135	Quinolone resistance protein norB
A0A021NZ08	A0A021NZ08_STAAU	JGTS01000025;		W278_02716	Quinolone resistance protein norB
A0A008GQB7	A0A008GQB7_STAAU	JEPY01000004;		V228_00830	Quinolone resistance protein norB
A0A035WG92	A0A035WG92_STAAU	JIPP01000007;		W546_01124	Quinolone resistance protein norB
A0A033TGP3	A0A033TGP3_STAAU	JIZY01000006;		U960_01074	Quinolone resistance protein norB
A0A008IT88	A0A008IT88_STAAU	JEQK01000016;		V251_02046	Quinolone resistance protein norB
A0A018ILJ1	A0A018ILJ1_STAAU	JGHP01000004;		V699_02200	Quinolone resistance protein norB
A0A012N692	A0A012N692_STAAU	JFRP01000012;		W109_02086	Quinolone resistance protein norB
A0A018IUI5	A0A018IUI5_STAAU	JGHP01000001;		V699_00086	Quinolone resistance protein norB
N5SGT6	N5SGT6_STAAU	AIXD01000012;		U1Q_01384	Quinolone resistance protein norB
A0A018EYA6	A0A018EYA6_STAAU	JGGW01000001;		V616_00551	Quinolone resistance protein norB
A0A020P7W8	A0A020P7W8_STAAU	JGPF01000002;		W155_00816	Quinolone resistance protein norB
D6J3S6	D6J3S6_STAAU	GG749323;		SAZG_00244	Quinolone resistance protein norB
A0A028Y9X6	A0A028Y9X6_STAAU	JHQF01000043;		norB_1 CO49_0376	Quinolone resistance protein NorB
A0A017TLC9	A0A017TLC9_STAAU	JGEZ01000006;		V321_02161	Quinolone resistance protein norB
A0A028Y8T8	A0A028Y8T8_STAAU	JHQF01000045;		norB_3 CO49_2616	Quinolone resistance protein NorB
A0A036XCP2	A0A036XCP2_STAAU	JIJX01000004;		W755_00753	Quinolone resistance protein norB
S9MHX4	S9MHX4_STRAG	ANFD01000019;		SAG0216_04950	Quinolone resistance protein NorB
A0A015M6J1	A0A015M6J1_STAAU	JGNP01000001;		W272_00818	Quinolone resistance protein norB
H0DX79	H0DX79_STAEP	AGUC01000079;		norB_1 HMPREF9956_2031	Quinolone resistance protein NorB
A0A018ES68	A0A018ES68_STAAU	JGGW01000004;		V616_01679	Quinolone resistance protein norB
A0A008JAH0	A0A008JAH0_STAAU	JEQK01000014;		V251_01887	Quinolone resistance protein norB
A0A015LVR5	A0A015LVR5_STAAU	JGNP01000004;		W272_02143	Quinolone resistance protein norB
A0A021PHA7	A0A021PHA7_STAAU	JGTS01000012;		W278_00870	Quinolone resistance protein norB
A0A008GGP4	A0A008GGP4_STAAU	JEPY01000001;		V228_00043	Quinolone resistance protein norB
S8NC67	S8NC67_STRAG	ALSC01000021;		SAG0160_01490	Quinolone resistance protein NorB
A0A033TD26	A0A033TD26_STAAU	JIZY01000007;		U960_01262	Quinolone resistance protein norB
A0A012WK83	A0A012WK83_STAAU	JFTD01000002;		V823_00753	Quinolone resistance protein norB
A0A035W9M8	A0A035W9M8_STAAU	JIPP01000018;		W546_01968	Quinolone resistance protein norB
A0A028YLS5	A0A028YLS5_STAAU	JHQF01000013;		norB_2 CO49_2142	Quinolone resistance protein NorB
N5TCX6	N5TCX6_STAAU	AIXD01000001;		U1Q_00057	Quinolone resistance protein norB
