Entry	Entry name	Cross-reference (EMBL)	Cross-reference (GenBank)	Gene names	Protein names
N1NQ55	N1NQ55_XENNE	CAVM010000279;		XNC3_350020	Putative Alkaline phosphatase (EC 3.1.3.1)
H4A0M2	H4A0M2_STAAU	AHVD01000001;		phoB SACIGC93_0130	Alkaline phosphatase 3 (EC 3.1.3.1)
E7U1X8	E7U1X8_ECOLX	AERT01000007;		EcoM_00560	Alkaline phosphatase (EC 3.1.3.1)
S2G9H0	S2G9H0_KLEPN	ARVM01000127;		phoA H210_1068	Alkaline phosphatase H (EC 3.1.3.1)
K2YVJ3	K2YVJ3_ECOLX	AMTQ01000008;		ECPA7_0144	Inner membrane transporter YjdL (EC 3.1.3.1)
B3XQK6	B3XQK6_LACRE	AAPZ02000002;		Lreu23DRAFT_3318	Amino acid/peptide transporter (EC 3.1.3.1)
I5KR11	I5KR11_ECOLX	AKLN01000595;		ECPA32_5436	Inner membrane transporter YjdL (EC 3.1.3.1)
K2ZHQ7	K2ZHQ7_ECOLX	AMTQ01000010;		phoA ECPA7_0952	Alkaline phosphatase (EC 3.1.3.1)
X8ID03	X8ID03_9ENTR	JAND01000047;		phoA HMPREF1502_5569	Alkaline phosphatase H (EC 3.1.3.1)
F9EFJ0	F9EFJ0_9ACTO	AFQC01000041;		HMPREF9062_1212	Alkaline phosphatase (EC 3.1.3.1)
S1YJA4	S1YJA4_KLEPN	APVY01000139;		phoA H246_1775	Alkaline phosphatase H (EC 3.1.3.1)
F5NQC8	F5NQC8_SHIFL	AFGY01000003;		SFK227_0305	Alkaline phosphatase (EC 3.1.3.1)
I5KA61	I5KA61_ECOLX	AKLK01000203;		oppB ECPA25_1628	Oligopeptide transport permease protein (EC 3.1.3.1)
I5JFA3	I5JFA3_ECOLX	AKLK01000448;		dppB ECPA25_4572	Dipeptide transport system permease protein 1 (EC 3.1.3.1)
I5KIR5	I5KIR5_ECOLX	AKLK01000049;		phoA ECPA25_0263	Alkaline phosphatase (EC 3.1.3.1)
H3P2G1	H3P2G1_LACPN	AGRI01000003;		dtpT nc8_0495	Di-/tripeptide transport protein (EC 3.1.3.1)
I5JAH5	I5JAH5_ECOLX	AKLK01000460;		ECPA25_5275	Inner membrane transporter YjdL (EC 3.1.3.1)
C2DLA4	C2DLA4_ECOLX	ACGN01000009;		phoA HMPREF0358_1205	Alkaline phosphatase family protein (EC 3.1.3.1)
H5R2Z5	H5R2Z5_ECOLX	AIHR01000031;		ECDEC15D_4789	YjdL peptide transporter (EC 3.1.3.1)
H3ZS05	H3ZS05_STAAU	AHVC01000005;		phoB IS125_1665	Alkaline phosphatase 3 (EC 3.1.3.1)
H4HBU3	H4HBU3_STAAU	AIER01000001;		phoB SACIG1096_0466	Alkaline phosphatase 3 (EC 3.1.3.1)
I7WQ50	I7WQ50_YERPE	AKTM01000306;		phoA YPPY98_2642	Alkaline phosphatase (EC 3.1.3.1)
H7FG79	H7FG79_STASA	AHKB01000012;		SSME_05940	Alkaline phosphatase III (EC 3.1.3.1)
S1XEH7	S1XEH7_KLEPN	APVW01000170;		phoA H244_0412	Alkaline phosphatase H (EC 3.1.3.1)
H5QPJ1	H5QPJ1_ECOLX	AIHR01000006;		phoA ECDEC15D_0175	Alkaline phosphatase H (EC 3.1.3.1)
J7JGY5	J7JGY5_BURCE	CP003775;		GEM_5330	Alkaline phosphatase (EC 3.1.3.1)
K3H6Y5	K3H6Y5_ECOLX	AMUH01000207;		oppB ECCB7326_1852	Oligopeptide transport permease protein (EC 3.1.3.1)
J7IYL8	J7IYL8_BURCE	CP003774;		GEM_0398	Oligopeptide/dipeptide ABC transporter, inner membrane subunit (EC 3.1.3.1)
K3FE36	K3FE36_ECOLX	AMUH01000453;		dppB ECCB7326_4795	Dipeptide transport system permease protein 1 (EC 3.1.3.1)
J7JDN0	J7JDN0_BURCE	CP003775;		GEM_5676	Amino acid/peptide transporter (EC 3.1.3.1)
I9CNH5	I9CNH5_MYCAB	AKUQ01000012;		phoA MA5S0921_5440	Alkaline phosphatase (EC 3.1.3.1)
I6GFA2	I6GFA2_ECOLX	AKNH01000006;		ECEPECA12_0380	Alkaline phosphatase domain protein (EC 3.1.3.1)
K3HI97	K3HI97_ECOLX	AMUH01000029;		phoA ECCB7326_0456	Alkaline phosphatase (EC 3.1.3.1)
J7J804	J7J804_BURCE	CP003774;		GEM_0621	Cytochrome d ubiquinol oxidase subunit II (EC 3.1.3.1)
I6GFA3	I6GFA3_ECOLX	AKNH01000006;		ECEPECA12_0381	Alkaline phosphatase (EC 3.1.3.1)
M8LL06	M8LL06_ECOLX	AQCM01000012;		phoA ECMP02155212_0508	Alkaline phosphatase (EC 3.1.3.1)
K3G766	K3G766_ECOLX	AMUH01000484;		ECCB7326_5501	Inner membrane transporter YjdL (EC 3.1.3.1)
J7JCQ1	J7JCQ1_BURCE	CP003775;		GEM_5331	Putative alkaline phosphatase (EC 3.1.3.1)
U0PYA0	U0PYA0_ECOLX	AVRL01000013;		phoA ECBD561099_0481	Alkaline phosphatase (EC 3.1.3.1)
I8RWW6	I8RWW6_MYCAB	AKUQ01000011;		phoD2 MA5S0921_4102	Alkaline phosphatase (EC 3.1.3.1)
R7RPM0	R7RPM0_9CLOT	CAVN010000086;		TCEL_01182	Alkaline phosphatase (EC 3.1.3.1)
M7P796	M7P796_9BACL	AOFT01000007;		phoA C772_01665	Alkaline phosphatase 4 (EC 3.1.3.1)
K5GJS1	K5GJS1_ECOLX	AMTK01000445;		oppB EC100833_3987	Oligopeptide transport permease protein (EC 3.1.3.1)
B1FFD0	B1FFD0_9BURK	ABLC01000059;		BamIOP4010DRAFT_2740	Alkaline phosphatase (EC 3.1.3.1)
K5HJH7	K5HJH7_ECOLX	AMTK01000464;		dppB EC100833_5082	Dipeptide transport system permease protein 1 (EC 3.1.3.1)
F9B0L7	F9B0L7_VIBCL	AFOR01000012;		VCHE48_2391	Alkaline phosphatase (EC 3.1.3.1)
K5GCQ8	K5GCQ8_ECOLX	AMTK01000481;		EC100833_5781	Inner membrane transporter YjdL (EC 3.1.3.1)
X7WAD6	X7WAD6_MYCAB	JAOW01000006;		phoA L831_4862	Alkaline phosphatase (EC 3.1.3.1)
H3WN58	H3WN58_STAEP	AHLJ01000004;		phoB SEVCU129_1171	Alkaline phosphatase 3 (EC 3.1.3.1)
F4R2A0	F4R2A0_BREDI	GL883086;		BDIM_19960	Alkaline phosphatase D (EC 3.1.3.1)
U4QGL7	U4QGL7_LACHE	CBUH010000087;		LHCIRMBIA953_02780	Alkaline phosphatase (EC 3.1.3.1)
F4QYP1	F4QYP1_BREDI	GL883086;		BDIM_07290	Alkaline phosphatase D (EC 3.1.3.1)
S7GSN1	S7GSN1_KLEPN	ARSP01000060;		phoA J046_1697	Alkaline phosphatase H (EC 3.1.3.1)
O86025	O86025_9DEIN	AF079878;		TAP	Alkaline phosphatase (EC 3.1.3.1)
S7B892	S7B892_KLEPN	ARSA01000096;		phoA H218_1176	Alkaline phosphatase H (EC 3.1.3.1)
I8QZL4	I8QZL4_MYCAB	AKUJ01000001;		phoA MM1S1520914_0293	Alkaline phosphatase (EC 3.1.3.1)
B1FKB7	B1FKB7_9BURK	ABLC01000142;		BamIOP4010DRAFT_4478	Amino acid/peptide transporter (EC 3.1.3.1)
I8QNQ8	I8QNQ8_MYCAB	AKUJ01000002;		phoD2 MM1S1520914_4027	Alkaline phosphatase (EC 3.1.3.1)
B1FJD3	B1FJD3_9BURK	ABLC01000121;		BamIOP4010DRAFT_4144	Cytochrome d ubiquinol oxidase, subunit II (EC 3.1.3.1)
V5CW49	V5CW49_ENTCL	AXOM01000014;		phoA EDP2_3956	Alkaline phosphatase (EC 3.1.3.1)
K5IF54	K5IF54_ECOLX	AMTK01000038;		phoA EC100833_0672	Alkaline phosphatase (EC 3.1.3.1)
N3YFH9	N3YFH9_ECOLX	AQAR01000017;		phoA ECP03047778_0372	Alkaline phosphatase (EC 3.1.3.1)
F5SQX9	F5SQX9_9GAMM	AFHU01000126;		HMPREF9373_1462	Alkaline phosphatase (EC 3.1.3.1)
F5SQM6	F5SQM6_9GAMM	AFHU01000118;		HMPREF9373_1359	Tat pathway signal sequence domain protein (EC 3.1.3.1)
F5SQX8	F5SQX8_9GAMM	AFHU01000126;		phoA HMPREF9373_1461	Alkaline phosphatase (EC 3.1.3.1)
H4NZX2	H4NZX2_ECOLX	AIFJ01000010;		ECDEC3F_0586	Alkaline phosphatase H domain protein (EC 3.1.3.1)
H4NZX3	H4NZX3_ECOLX	AIFJ01000010;		ECDEC3F_0587	Alkaline phosphatase H (EC 3.1.3.1)
I6D5X5	I6D5X5_SHIFL	AKMY01000003;		phoA SFK315_0298	Alkaline phosphatase (EC 3.1.3.1)
L9DF39	L9DF39_ECOLX	AOEI01000008;		phoA ECPA11_0562	Alkaline phosphatase (EC 3.1.3.1)
M9LJK3	M9LJK3_ECOLX	AQFK01000008;		phoA ECBCE001MS16_0222	Alkaline phosphatase (EC 3.1.3.1)
E6JPQ3	E6JPQ3_STAEP	AENR01000028;		GSEF_1675	Alkaline phosphatase 3 (EC 3.1.3.1)
H4TXU7	H4TXU7_ECOLX	AIFU01000002;		ECDEC5E_0266	Alkaline phosphatase domain protein (EC 3.1.3.1)
H3Z8S7	H3Z8S7_STAEP	AHLU01000072;		phoB SEVCU081_0801	Alkaline phosphatase 3 (EC 3.1.3.1)
I9FFL2	I9FFL2_MYCAB	AKUX01000011;		phoD2 MA3A0119R_3926	Alkaline phosphatase (EC 3.1.3.1)
B3Z7X9	B3Z7X9_BACCE	ABDK02000006;		BC059799_4424	Alkaline phosphatase (EC 3.1.3.1)
H4PDQ3	H4PDQ3_ECOLX	AIFJ01000093;		ECDEC3F_5507	YjdL peptide transporter (EC 3.1.3.1)
I8WGN3	I8WGN3_MYCAB	AKTX01000007;		phoA MA5S0304_4480	Alkaline phosphatase (EC 3.1.3.1)
H4TXU8	H4TXU8_ECOLX	AIFU01000002;		ECDEC5E_0267	Alkaline phosphatase (EC 3.1.3.1)
I8UJI6	I8UJI6_MYCAB	AKUX01000012;		phoA MA3A0119R_5379	Alkaline phosphatase (EC 3.1.3.1)
B3Z4X2	B3Z4X2_BACCE	ABDK02000002;		BC059799_2956	Alkaline phosphatase (EC 3.1.3.1)
I8CET1	I8CET1_MYCAB	AKTX01000007;		phoD2 MA5S0304_3149	Alkaline phosphatase (EC 3.1.3.1)
V6CVT6	V6CVT6_ERWAM	CBVT010000005;		LA636_0421	Esterase yqiA (EC 3,1.-.-) (EC 3.1.-.-)
V6D0Z2	V6D0Z2_ERWAM	CBVT010000006;		LA636_2286	Putative hydrolase yffH (EC 3,1.-.-) (EC 3.1.-.-)
V6D069	V6D069_ERWAM	CBVT010000006;		phoA LA636_1936	Alkaline phosphatase (EC 3.1.3.1)
K1LQR5	K1LQR5_9BACI	AMCK01000002;		phoA B857_00774	Alkaline phosphatase 4 (EC 3.1.3.1)
M9I272	M9I272_ECOLX	AQEW01000003;		phoA ECMP0215528_0443	Alkaline phosphatase (EC 3.1.3.1)
U0HUZ0	U0HUZ0_ECOLX	AVQV01000002;		phoA S13_0647	Alkaline phosphatase (EC 3.1.3.1)
A0A022NJ50	A0A022NJ50_PSEAI	JARJ01000136;		PA99_5002	Alkaline phosphatase (EC 3.1.3.1)
M8WQU5	M8WQU5_ECOLX	AQDM01000067;		phoA EC2853500_0410	Alkaline phosphatase (EC 3.1.3.1)
V5PDR8	V5PDR8_9RHIZ	CP006897;		V910_200638	Alkaline phosphatase (EC 3.1.3.1)
E6FT87	E6FT87_ENTFL	AEBJ01000006;		phoB HMPREF9518_00364	Alkaline phosphatase 3 (EC 3.1.3.1)
N4JI48	N4JI48_ECOLX	AQBV01000074;		phoA ECP030529312_0380	Alkaline phosphatase (EC 3.1.3.1)
S6DJ89	S6DJ89_LACAI	CBLP010000009;		LACIRM442_00683	Alkaline phosphatase-like protein (EC 3.1.3.1)
H3VK71	H3VK71_STAHO	AHLD01000040;		phoB SEVCU122_0369	Alkaline phosphatase 3 (EC 3.1.3.1)
G7EKL9	G7EKL9_9GAMM	BADT01000193;		phoD P20652_3319	Alkaline phosphatase D (EC 3.1.3.1)
G7ED47	G7ED47_9GAMM	BADT01000041;		P20652_0587	Alkaline phosphatase (EC 3.1.3.1)
G7ED48	G7ED48_9GAMM	BADT01000041;		P20652_0588	Alkaline phosphatase (EC 3.1.3.1)
W1S9Z0	W1S9Z0_9SPHN	AYOY01000057;		C100_04940	Alkaline phosphatase (EC 3.1.3.1)
S7VLG6	S7VLG6_9FLAO	ATMR01000176;		ADIWIN_3383	Alkaline phosphatase (EC 3.1.3.1)
S7VSA6	S7VSA6_9FLAO	ATMR01000095;		ADIWIN_1916	Alkaline phosphatase (EC 3.1.3.1)
V6ZKL7	V6ZKL7_MYCAB	AYTF01000002;		phoA L833_3642	Alkaline phosphatase (EC 3.1.3.1)
I8BXV2	I8BXV2_MYCAB	AKTZ01000012;		phoD2 MA5S0422_4321	Alkaline phosphatase (EC 3.1.3.1)
I8D2E5	I8D2E5_MYCAB	AKTZ01000001;		phoA MA5S0422_0146	Alkaline phosphatase (EC 3.1.3.1)
S7VXT9	S7VXT9_9FLAO	ATMR01000002;		ADIWIN_0053	Alkaline phosphatase (EC 3.1.3.1)
J0N296	J0N296_STAEP	AKGM01000031;		phoB HMPREF9991_08307	Alkaline phosphatase 3 (EC 3.1.3.1)
S7B7I0	S7B7I0_KLEPN	ARRZ01000021;		phoA H217_2361	Alkaline phosphatase H (EC 3.1.3.1)
K3U655	K3U655_ECOLX	AMVH01000205;		oppB ECNE098_2003	Oligopeptide transport permease protein (EC 3.1.3.1)
K5RZ65	K5RZ65_VIBCL	AJSK01000028;		VCHC44C1_1567	Alkaline phosphatase (EC 3.1.3.1)
U0UUA8	U0UUA8_ECOLX	AVSA01000012;		phoA S3K_0601	Alkaline phosphatase (EC 3.1.3.1)
K3TTH5	K3TTH5_ECOLX	AMVH01000025;		phoA ECNE098_0596	Alkaline phosphatase (EC 3.1.3.1)
M7IQQ7	M7IQQ7_VIBCL	APFU01000040;		tppB VCEDC022_001099	Dipeptide and tripeptide permease A (EC 3.1.3.1)
F1ZFB1	F1ZFB1_ECOLX	AEXD01000006;		ECSTEC7V_0453	Alkaline phosphatase (EC 3.1.3.1)
I8PV32	I8PV32_MYCAB	AKUI01000005;		phoA MM1S1510930_5074	Alkaline phosphatase (EC 3.1.3.1)
N2ZB92	N2ZB92_ECOLX	APYE01000011;		phoA ECP02994385_0413	Alkaline phosphatase (EC 3.1.3.1)
I5XD38	I5XD38_ECOLX	AKMM01000526;		ECEC4448_5467	Inner membrane transporter YjdL (EC 3.1.3.1)
I6G7M4	I6G7M4_SHIDY	AKNG01000008;		phoA SD22575_0554	Alkaline phosphatase (EC 3.1.3.1)
S1UZT7	S1UZT7_KLEPN	APVP01000009;		phoA H231_1573	Alkaline phosphatase H (EC 3.1.3.1)
K3TIP8	K3TIP8_ECOLX	AMVH01000457;		ECNE098_5572	Inner membrane transporter YjdL (EC 3.1.3.1)
I8G4R2	I8G4R2_MYCAB	AKUI01000003;		phoD2 MM1S1510930_3819	Alkaline phosphatase (EC 3.1.3.1)
I5ZAG1	I5ZAG1_ECOLX	AKMM01000053;		phoA ECEC4448_0453	Alkaline phosphatase (EC 3.1.3.1)
A0A031JV79	A0A031JV79_9SPHN	JFYZ01000015;		BV97_03240	Alkaline phosphatase (EC 3.1.3.1)
F1TI31	F1TI31_9FIRM	ACXX02000018;		Cpap_0571	Alkaline phosphatase (EC 3.1.3.1)
M7INZ8	M7INZ8_VIBCL	APFV01000098;		oppB VCEM1536_001209	Oligopeptide transport permease protein (EC 3.1.3.1)
N2NFK3	N2NFK3_ECOLX	APXF01000086;		phoA EC2741950_0417	Alkaline phosphatase (EC 3.1.3.1)
U0UKF9	U0UKF9_ECOLX	AVRZ01000011;		phoA S3I_0571	Alkaline phosphatase (EC 3.1.3.1)
E0H569	E0H569_ENTFL	AEBY01000050;		phoB HMPREF9505_01730	Alkaline phosphatase 3 (EC 3.1.3.1)
W7WQW1	W7WQW1_9BURK	AZSO01000711;		phoD Y695_03108	Alkaline phosphatase D (EC 3.1.3.1)
B3HCK7	B3HCK7_ECOLX	AAJT02000018;		phoA EcB7A_1277	Alkaline phosphatase (EC 3.1.3.1)
M7JCG0	M7JCG0_VIBCL	APFV01000097;		tppB VCEM1536_001108	Dipeptide and tripeptide permease A (EC 3.1.3.1)
W7P865	W7P865_9ENTR	AZXZ01000004;		phoA P348_00122	Alkaline phosphatase (EC 3.1.3.1)
S7HEE2	S7HEE2_KLEPN	ARSQ01000007;		phoA J049_1389	Alkaline phosphatase H (EC 3.1.3.1)
N2XR72	N2XR72_ECOLX	APYB01000008;		phoA ECP029943811_0401	Alkaline phosphatase (EC 3.1.3.1)
M8ZH62	M8ZH62_ECOLX	AQDQ01000009;		phoA EC2848050_0367	Alkaline phosphatase (EC 3.1.3.1)
L0YG46	L0YG46_ECOLX	ANLJ01000048;		phoA EC890511_0457	Alkaline phosphatase (EC 3.1.3.1)
N2TCU2	N2TCU2_ECOLX	APXQ01000051;		phoA ECP029894210_0401	Alkaline phosphatase (EC 3.1.3.1)
I6JSJ9	I6JSJ9_YERPE	AKSU01000339;		phoA YPPY60_2681	Alkaline phosphatase (EC 3.1.3.1)
I8AXX7	I8AXX7_YERPE	AKSZ01000764;		phoA YPPY66_2919	Alkaline phosphatase (EC 3.1.3.1)
H4AQ63	H4AQ63_STAAU	AHVG01000005;		phoB SACIG1769_0595	Alkaline phosphatase 3 (EC 3.1.3.1)
C2EJG8	C2EJG8_9LACO	ACGT01000040;		HMPREF0545_1790	SNARE-like domain protein (EC 3.1.3.1)
H3RTD6	H3RTD6_STAAU	AHKD01000005;		phoB SACIG1114_0451	Alkaline phosphatase 3 (EC 3.1.3.1)
H4Q9Q5	H4Q9Q5_ECOLX	AIFL01000076;		ECDEC4B_5474	YjdL peptide transporter (EC 3.1.3.1)
H7G766	H7G766_STAA5	AIDT01000012;		ST398NM02_2676	Alkaline phosphatase (EC 3.1.3.1)
H4PV90	H4PV90_ECOLX	AIFL01000004;		phoA ECDEC4B_0269	Alkaline phosphatase H (EC 3.1.3.1)
B0A274	B0A274_YERPE	ABAT01000015;		YpF1991016_3941	Alkaline phosphatase (EC 3.1.3.1)
J0ZK91	J0ZK91_STREE	ALCM01000007;		SPAR163_1466	Membrane-associated alkaline phosphatase (EC 3.1.3.1)
U0WDM1	U0WDM1_ECOLX	AVSB01000009;		phoA S1O_0477	Alkaline phosphatase (EC 3.1.3.1)
N3DB70	N3DB70_ECOLX	APYO01000012;		phoA ECP02999175_0397	Alkaline phosphatase (EC 3.1.3.1)
J0XSR2	J0XSR2_STAEP	AKGK01000058;		phoB HMPREF9993_09185	Alkaline phosphatase 3 (EC 3.1.3.1)
F5SDB8	F5SDB8_9BACL	AFHT01000064;		phoZ HMPREF9374_1099	Alkaline phosphatase (EC 3.1.3.1)
L1HHM8	L1HHM8_ECOLX	ANME01000002;		dppB EC990678_5294	Dipeptide transport system permease protein 1 (EC 3.1.3.1)
F5SBR0	F5SBR0_9BACL	AFHT01000037;		phoD HMPREF9374_0541	Alkaline phosphatase D (EC 3.1.3.1)
F5SKA3	F5SKA3_9BACL	AFHT01000120;		phoZ3 HMPREF9374_3535	Alkaline phosphatase (EC 3.1.3.1)
A0A062RLW2	A0A062RLW2_ACIBA	JMPB01000077;		phoX K034_2954	Alkaline phosphatase domain protein (EC 3.1.3.1) (Fragment)
A0A029L372	A0A029L372_ECOLX	JJLS01000117;		phoA AC56_0397	Alkaline phosphatase (EC 3.1.3.1)
L1H5T9	L1H5T9_ECOLX	ANME01000065;		oppB EC990678_1810	Oligopeptide transport permease protein (EC 3.1.3.1)
F5SBR1	F5SBR1_9BACL	AFHT01000037;		phoD2 HMPREF9374_0542	Phosphodiesterase/alkaline phosphatase D (EC 3.1.3.1) (EC 3.1.4.1)
F5SGA1	F5SGA1_9BACL	AFHT01000087;		phoZ2 HMPREF9374_2142	Alkaline phosphatase (EC 3.1.3.1)
H5E9X7	H5E9X7_ECOLX	AIGQ01000075;		ECDEC10B_5690	YjdL peptide transporter (EC 3.1.3.1)
H5DW20	H5DW20_ECOLX	AIGQ01000016;		ECDEC10B_0590	Alkaline phosphatase H (EC 3.1.3.1)
X8DIP5	X8DIP5_MYCAB	JAOJ01000003;		phoA I540_5911	Alkaline phosphatase (EC 3.1.3.1)
S1T4C2	S1T4C2_KLEPN	AQQD01000027;		phoA H253_1841	Alkaline phosphatase H (EC 3.1.3.1)
J0GZS8	J0GZS8_STAEP	AKGY01000034;		phoB HMPREF9979_05542	Alkaline phosphatase 3 (EC 3.1.3.1)
W3VBW1	W3VBW1_PHOTE	AYSJ01000004;		PTE_01162	Alkaline phosphatase (EC 3.1.3.1)
H4BB21	H4BB21_STAAU	AHVJ01000001;		phoB SACIG1176_0461	Alkaline phosphatase 3 (EC 3.1.3.1)
L9HF34	L9HF34_ECOLX	AOEQ01000022;		phoA EC991781_0556	Alkaline phosphatase (EC 3.1.3.1)
Q1K025	Q1K025_DESAC	AAEW02000008;		Dace_2417	Alkaline phosphatase (EC 3.1.3.1)
E6GB86	E6GB86_ENTFL	AEBL01000024;		phoB HMPREF9503_01059	Alkaline phosphatase 3 (EC 3.1.3.1)
U4HUJ6	U4HUJ6_9VIBR	CAOB01000072;		Akp VIBNISFn27_550009	Embryonic alkaline phosphatase (EC 3.1.3.1)
H5QMQ8	H5QMQ8_ECOLX	AIHQ01000032;		ECDEC15C_4855	YjdL peptide transporter (EC 3.1.3.1)
U1EWW3	U1EWW3_STAAU	AJKD01000042;		phoB CO08_0482	Alkaline phosphatase 3 (EC 3.1.3.1)
H5Q9V0	H5Q9V0_ECOLX	AIHQ01000009;		phoA ECDEC15C_0198	Alkaline phosphatase H (EC 3.1.3.1)
N4N7Z7	N4N7Z7_ECOLX	APXT01000084;		phoA ECP029894214_0413	Alkaline phosphatase (EC 3.1.3.1)
L9J1S8	L9J1S8_ECOLX	AOEU01000013;		phoA EC950083_0455	Alkaline phosphatase (EC 3.1.3.1)
E6F365	E6F365_ENTFL	AEBF01000001;		phoB HMPREF9502_00077	Alkaline phosphatase 3 (EC 3.1.3.1)
A0A029PPI2	A0A029PPI2_ECOLX	JJMA01000014;		phoA AB39_0372	Alkaline phosphatase (EC 3.1.3.1)
A0A029QHF9	A0A029QHF9_ECOLX	JJMD01000050;		phoA AB12_0401	Alkaline phosphatase (EC 3.1.3.1)
W0ZPB7	W0ZPB7_ECOLX	CBWC010000174;			Alkaline phosphatase (EC 3.1.3.1)
H3YBV7	H3YBV7_STAAU	AHLQ01000055;		phoB IS99_0125	Alkaline phosphatase 3 (EC 3.1.3.1)
U1DVI8	U1DVI8_ECOLX	AVSO01000026;		phoA B231_0664	Alkaline phosphatase (EC 3.1.3.1)
K4ZNP6	K4ZNP6_PAEAL	AMBZ01000003;		phoB PAV_3c02330	Alkaline phosphatase 3 (EC 3.1.3.1)
E0HA37	E0HA37_ENTFL	AECA01000023;		phoB HMPREF9509_00439	Alkaline phosphatase 3 (EC 3.1.3.1)
A0A029NJU5	A0A029NJU5_ECOLX	JJMA01000156;		dppB AB39_5159	Dipeptide transport system permease dppB domain protein (EC 3.1.3.1) (Fragment)
N3PII0	N3PII0_ECOLX	APZW01000008;		phoA ECP03022937_0394	Alkaline phosphatase (EC 3.1.3.1)
K3E6X4	K3E6X4_ECOLX	AMUA01000187;		oppB ECPA4_2001	Oligopeptide transport permease protein (EC 3.1.3.1)
K3CYA9	K3CYA9_ECOLX	AMUA01000414;		dppB ECPA4_4884	Dipeptide transport system permease protein 1 (EC 3.1.3.1)
E1EPX5	E1EPX5_ENTFL	ACOX02000002;		phoB HMPREF0347_6300	Alkaline phosphatase 3 (EC 3.1.3.1)
I6C907	I6C907_SHIFL	AKMW01000022;		phoA SFCCH060_0307	Alkaline phosphatase (EC 3.1.3.1)
J2ZKN1	J2ZKN1_SHISO	AGRD01000010;		phoA SSMOSELEY_0565	Alkaline phosphatase H (EC 3.1.3.1)
H5M978	H5M978_ECOLX	AIHI01000034;		ECDEC13D_4733	YjdL peptide transporter (EC 3.1.3.1)
K3E4G4	K3E4G4_ECOLX	AMUA01000027;		phoA ECPA4_0590	Alkaline phosphatase (EC 3.1.3.1)
I6KMV5	I6KMV5_YERPE	AKTP01000274;		phoA YPPY101_2604	Alkaline phosphatase (EC 3.1.3.1)
K3CTC6	K3CTC6_ECOLX	AMUA01000426;		ECPA4_5617	Inner membrane transporter YjdL (EC 3.1.3.1)
H5LX94	H5LX94_ECOLX	AIHI01000003;		phoA ECDEC13D_0464	Alkaline phosphatase H (EC 3.1.3.1)
N4IRZ3	N4IRZ3_ECOLX	AQBS01000011;		phoA ECP03052609_0430	Alkaline phosphatase (EC 3.1.3.1)
J2N982	J2N982_SHISO	AGRD01000097;		SSMOSELEY_5409	YjdL peptide transporter (EC 3.1.3.1)
I5QLW7	I5QLW7_ECOLX	AKLU01000179;		oppB ECTW07945_1901	Oligopeptide transport permease protein (EC 3.1.3.1)
K3EBX0	K3EBX0_ECOLX	AMUD01000428;		dppB ECPA45_4930	Dipeptide transport system permease protein 1 (EC 3.1.3.1)
I5PI61	I5PI61_ECOLX	AKLU01000361;		dppB ECTW07945_4732	Dipeptide transport system permease protein 1 (EC 3.1.3.1)
W6VLS4	W6VLS4_9PSED	AKJP02000022;		PMI25_000572	Alkaline phosphatase (EC 3.1.3.1)
K3DVP8	K3DVP8_ECOLX	AMUD01000193;		oppB ECPA45_1991	Oligopeptide transport permease protein (EC 3.1.3.1)
J1H9Y9	J1H9Y9_STREE	ALCJ01000005;		SPAR155_1660	Membrane-associated alkaline phosphatase (EC 3.1.3.1)
L0YGP9	L0YGP9_ECOLX	ANLH01000047;		phoA EC881467_0610	Alkaline phosphatase (EC 3.1.3.1)
C4HG31	C4HG31_YERPE	ACNS01000001;		phoA YPH_0031	Alkaline phosphatase (EC 3.1.3.1)
I5PCE2	I5PCE2_ECOLX	AKLU01000380;		ECTW07945_5459	Inner membrane transporter YjdL (EC 3.1.3.1)
A1HMQ4	A1HMQ4_9FIRM	AAWL01000002;		TcarDRAFT_2013	Alkaline phosphatase (EC 3.1.3.1)
K3G4R0	K3G4R0_ECOLX	AMUD01000034;		phoA ECPA45_0590	Alkaline phosphatase (EC 3.1.3.1)
I8DC37	I8DC37_MYCAB	AKUB01000007;		phoD2 MA5S0817_2696	Alkaline phosphatase (EC 3.1.3.1)
H0DE02	H0DE02_STAAU	AGTZ01000036;		phoB SEVCU006_1775	Alkaline phosphatase 3 (EC 3.1.3.1)
S2ILC9	S2ILC9_KLEPN	ARPP01000147;		phoA H221_1117	Alkaline phosphatase H (EC 3.1.3.1)
I5RE24	I5RE24_ECOLX	AKLU01000034;		phoA ECTW07945_0555	Alkaline phosphatase (EC 3.1.3.1)
I8DHI6	I8DHI6_MYCAB	AKUB01000007;		phoA MA5S0817_4028	Alkaline phosphatase (EC 3.1.3.1)
L8QF07	L8QF07_STAAU	ANAL01000033;		phoB SA21196_1951	Alkaline phosphatase 3 (EC 3.1.3.1)
L1F7L8	L1F7L8_ECOLX	ANLW01000042;		phoA EC960932_0710	Alkaline phosphatase (EC 3.1.3.1)
K3E6P3	K3E6P3_ECOLX	AMUD01000443;		ECPA45_5619	Inner membrane transporter YjdL (EC 3.1.3.1)
A6BCA3	A6BCA3_VIBPH	AAWQ01000942;		A79_4723	Alkaline phosphatase 4 (EC 3.1.3.1) (Fragment)
N2G570	N2G570_ECOLX	AQEL01000001;		phoA ECP03052601_0270	Alkaline phosphatase (EC 3.1.3.1)
