Entry	Entry name	Cross-reference (EMBL)	Cross-reference (GenBank)	Gene names	Protein names
V1XG79	V1XG79_SALMS	AOYX01000028;		SEEM0315_07390	Acid phosphatase (EC 3.1.3.2)
L0X6H6	L0X6H6_ECOLX	ANLJ01000503;		aphA EC890511_5340	Class B acid phosphatase (EC 3.1.3.2)
S0UTP1	S0UTP1_ECOLX	ASTU01000072;		WCS_04545	Class B acid phosphatase (EC 3.1.3.2)
H7G4M9	H7G4M9_STAA5	AIDT01000004;		ST398NM02_0320	Acid phosphatase (EC 3.1.3.2)
I9TN83	I9TN83_SALNE	AHUB01000044;		SEEN443_03168	Acid phosphatase (EC 3.1.3.2)
I9JVE4	I9JVE4_SALNE	AHUB01000044;		aphA SEEN443_03533	Class B acid phosphatase (EC 3.1.3.2)
V1W679	V1W679_SALSE	AOYU01000027;		aphA SEEM162_01702	Class B acid phosphatase (EC 3.1.3.2)
V7VZV9	V7VZV9_SALMS	AYUP01000160;		CFSAN004344_12400	Acid phosphatase (EC 3.1.3.2)
V7WKJ8	V7WKJ8_SALMS	AYUP01000054;		aphA CFSAN004344_05365	Class B acid phosphatase (EC 3.1.3.2)
V0TRS7	V0TRS7_ECOLX	AXTF01000048;		HMPREF1596_01424	Class B acid phosphatase (EC 3.1.3.2)
S4IV33	S4IV33_SALEN	ATFT01000013;		A673_00776	Acid phosphatase (EC 3.1.3.2)
B5MPT6	B5MPT6_SALET	ABAN01000016;		SeSPB_A4508	Acid phosphatase (EC 3.1.3.2)
V1DRD1	V1DRD1_SALET	AMMY01000049;		SEEH4390_14654	Acid phosphatase (EC 3.1.3.2)
B5NPG1	B5NPG1_SALET	ABEI01000006;		SeKB_A4525	Acid phosphatase (EC 3.1.3.2)
H4Q9G7	H4Q9G7_ECOLX	AIFL01000076;		aphA ECDEC4B_5386	Class B acid phosphatase (EC 3.1.3.2)
K4WXY7	K4WXY7_ECOLX	AKAY01000112;		aphA ECO9553_24845	Class B acid phosphatase (EC 3.1.3.2)
N1A3D5	N1A3D5_SALET	CASY01000025;		aphA SA17_1945	Class B acid phosphatase (EC 3.1.3.2)
V1VK37	V1VK37_SALSE	AOYU01000100;		SEEM162_04845	Acid phosphatase (EC 3.1.3.2)
A0A058TUW4	A0A058TUW4_9BORD	JGWA01000044;		L501_1587	Acid phosphatase (EC 3.1.3.2)
A0A025RFP2	A0A025RFP2_ECO57	JHKT01000010;		aphA BY19_01115	Class B acid phosphatase (EC 3.1.3.2)
A0A026F3Q3	A0A026F3Q3_ECOLX	JHML01000019;		aphA BX82_06615	Class B acid phosphatase (EC 3.1.3.2)
A0A031TLF8	A0A031TLF8_KLEPN	JJNF01000016;		AE77_02973	Acid phosphatase (EC 3.1.3.2)
F5SEK0	F5SEK0_9BACL	AFHT01000074;		tldD HMPREF9374_1531	U62 family peptidase 2 TldD (EC 3.1.3.2)
A0A031ENU1	A0A031ENU1_PSEAI	JIFA01000007;		V551_03645	Acid phosphatase (EC 3.1.3.2)
A0A031TFG4	A0A031TFG4_KLEPN	JJNF01000028;		AE77_04072	Class B acid phosphatase (EC 3.1.3.2)
T8YZC4	T8YZC4_ECOLX	AWCE01000066;		G935_03845	Class B acid phosphatase (EC 3.1.3.2)
L5YKP1	L5YKP1_SALEN	ALFK01000028;		aphA SEEE1580_17895	Class B acid phosphatase (EC 3.1.3.2)
I2SRA4	I2SRA4_ECOLX	AEZO02000020;		aphA EC12264_4888	Class B acid phosphatase (EC 3.1.3.2)
L4YR50	L4YR50_ECOLX	ANXZ01000044;		WIW_04175	Class B acid phosphatase (EC 3.1.3.2)
V0MEI5	V0MEI5_SALNE	AYDY01000010;		aphA SEENP079_22700	Class B acid phosphatase (EC 3.1.3.2)
V3ENK6	V3ENK6_KLEPN	AYIC01000004;		L425_01073	Acid phosphatase (EC 3.1.3.2)
V0LXB2	V0LXB2_SALNE	AYDY01000048;		SEENP079_17704	Acid phosphatase (EC 3.1.3.2)
V3H502	V3H502_KLEPN	AYIL01000005;		L415_01217	Acid phosphatase (EC 3.1.3.2)
S1RBZ0	S1RBZ0_ECOLX	ASUH01000035;		A13G_04433	Class B acid phosphatase (EC 3.1.3.2)
N0SH57	N0SH57_SALET	CASE01000008;		SA40A_1572	Acid phosphatase (EC 3.1.3.2)
L4DSC1	L4DSC1_ECOLX	ANVY01000027;		A1U3_04267	Class B acid phosphatase (EC 3.1.3.2)
A0A018UPT9	A0A018UPT9_SALET	AMNF01000008;		SEEH8393_01996	Acid phosphatase (EC 3.1.3.2)
I2WYZ4	I2WYZ4_ECOLX	AFAA02000008;		aphA EC40967_0984	Class B acid phosphatase (EC 3.1.3.2)
V0P0E9	V0P0E9_SALNE	AYEC01000059;		aphA SEEN4900_19764	Class B acid phosphatase (EC 3.1.3.2)
N0M5U0	N0M5U0_SALET	CARP01000030;		aphA SA59_3560	Class B acid phosphatase (EC 3.1.3.2)
S7AYE0	S7AYE0_KLEPN	ARRZ01000071;		H217_4691	Class B acid phosphatase (EC 3.1.3.2)
N0HGR8	N0HGR8_SALET	CARC01000009;		aphA SA72_0797	Class B acid phosphatase (EC 3.1.3.2)
N0LZH7	N0LZH7_SALET	CARP01000015;		SA59_2280	Acid phosphatase (EC 3.1.3.2)
J2DCH2	J2DCH2_SALEN	ALEP01000012;		aphA SEEE6670_05746	Class B acid phosphatase (EC 3.1.3.2)
T9AG47	T9AG47_ECOLX	AWCG01000043;		G937_04279	Class B acid phosphatase (EC 3.1.3.2)
Z5D7I5	Z5D7I5_KLEPN	JCMK01000002;		P822_00415	Class B acid phosphatase (EC 3.1.3.2)
Z5D061	Z5D061_KLEPN	JCMK01000004;		P822_03695	Acid phosphatase (EC 3.1.3.2)
A0A027WEG5	A0A027WEG5_ECOLX	JHHM01000125;		aphA BZ04_08015	Class B acid phosphatase (EC 3.1.3.2)
A0A025PG28	A0A025PG28_ECO57	JHKO01000030;		aphA BY24_11280	Class B acid phosphatase (EC 3.1.3.2)
L6CS91	L6CS91_SALEN	ALFT01000012;		aphA SEEE0899_05197	Class B acid phosphatase (EC 3.1.3.2)
L9HYJ9	L9HYJ9_ECOLX	AOEU01000188;		aphA EC950083_4802	Class B acid phosphatase (EC 3.1.3.2)
L6HGE0	L6HGE0_SALEN	ALGF01000011;		SEEE1575_02485	Acid phosphatase (EC 3.1.3.2)
T1D777	T1D777_GLUTH	BASM01000026;		NBRC3257_1931	Acid phosphatase (EC 3.1.3.2)
L6HG83	L6HG83_SALEN	ALGF01000008;		aphA SEEE1575_02201	Class B acid phosphatase (EC 3.1.3.2)
K4YAY3	K4YAY3_ECOLX	AKBC01000001;		aphA ECO9952_28211	Class B acid phosphatase (EC 3.1.3.2)
N2TSL4	N2TSL4_ECOLX	APXT01000188;		aphA ECP029894214_4467	Class B acid phosphatase (EC 3.1.3.2)
F0ERN7	F0ERN7_HAEPA	AEWU01000008;		aphA HMPREF9417_0405	Class B acid phosphatase (EC 3.1.3.2)
T7STH3	T7STH3_ECOLX	AVYV01000027;		G847_04072	Class B acid phosphatase (EC 3.1.3.2)
V0THE2	V0THE2_ECOLX	AXTG01000169;		HMPREF1597_03676	Class B acid phosphatase (EC 3.1.3.2)
L6LKS1	L6LKS1_SALEN	ALGS01000015;		aphA SEEEN202_08866	Class B acid phosphatase (EC 3.1.3.2)
H5QMH7	H5QMH7_ECOLX	AIHQ01000032;		aphA ECDEC15C_4774	Class B acid phosphatase (EC 3.1.3.2)
L6LKL8	L6LKL8_SALEN	ALGS01000015;		SEEEN202_08516	Acid phosphatase (EC 3.1.3.2)
V0RME5	V0RME5_ECOLX	AXTC01000073;		HMPREF1593_03341	Class B acid phosphatase (EC 3.1.3.2)
L9G6Q2	L9G6Q2_ECOLX	AOEQ01000153;		aphA EC991781_5049	Class B acid phosphatase (EC 3.1.3.2)
L6CS23	L6CS23_SALEN	ALFT01000012;		SEEE0899_04847	Acid phosphatase (EC 3.1.3.2)
S0WVF6	S0WVF6_ECOLX	ASTY01000017;		WEM_01443	Class B acid phosphatase (EC 3.1.3.2)
S1BDL0	S1BDL0_ECOLX	ASUK01000003;		A157_00059	Class B acid phosphatase (EC 3.1.3.2)
A0A029PTQ3	A0A029PTQ3_ECOLX	JJMD01000085;		aphA AB12_4653	Class B acid phosphatase (EC 3.1.3.2)
A0A025VC58	A0A025VC58_ECO57	JHLD01000026;		aphA BY16_10615	Class B acid phosphatase (EC 3.1.3.2)
A0A027UZT9	A0A027UZT9_ECOLX	JHHR01000013;		aphA BY99_09645	Class B acid phosphatase (EC 3.1.3.2)
A0A026MK60	A0A026MK60_ECOLX	JHNH01000042;		aphA BW93_18660	Class B acid phosphatase (EC 3.1.3.2)
A0A058SXL9	A0A058SXL9_SALET	JMIJ01000003;		aphA KY1_07234	Class B acid phosphatase (EC 3.1.3.2)
A0A058SYC3	A0A058SYC3_SALET	JMIJ01000003;		KY1_07644	Acid phosphatase (EC 3.1.3.2)
J8Y5Q0	J8Y5Q0_NEIME	ALYA01000016;		tldD NMEN3001_1471	U62 family peptidase 2 TldD (EC 3.1.3.2)
M5IVM9	M5IVM9_9BURK	AMXV01000008;		C660_04537	Acid phosphatase (EC 3.1.3.2)
V0N863	V0N863_SALNE	AYEA01000011;		SEENP069_19783	Acid phosphatase (EC 3.1.3.2)
L5J5C1	L5J5C1_ECOLX	ANZA01000062;		WI3_04321	Class B acid phosphatase (EC 3.1.3.2)
L4C7M1	L4C7M1_ECOLX	ANVT01000005;		A1S5_00504	Class B acid phosphatase (EC 3.1.3.2)
L3UVW3	L3UVW3_ECOLX	ANUZ01000001;		A1Y7_00024	Class B acid phosphatase (EC 3.1.3.2)
E8DEI3	E8DEI3_SALMO	AETM01000074;		aphA SEEM0055_01176	Class B acid phosphatase (EC 3.1.3.2)
K1N0W5	K1N0W5_KLEPN	AMLN01000017;		HMPREF1307_04983	Class B acid phosphatase (EC 3.1.3.2)
V0NUJ0	V0NUJ0_SALNE	AYEA01000007;		aphA SEENP069_11296	Class B acid phosphatase (EC 3.1.3.2)
L4DQ64	L4DQ64_ECOLX	ANVX01000003;		A1SY_00236	Class B acid phosphatase (EC 3.1.3.2)
U1BQU5	U1BQU5_ECOLX	AVSO01000139;		aphA B231_5130	Class B acid phosphatase (EC 3.1.3.2)
J1GX72	J1GX72_9FLAO	AKFR01000011;		pho HMPREF1320_1033	Acid phosphatase (EC 3.1.3.2)
L4MPI8	L4MPI8_ECOLX	ANWU01000001;		A133_00125	Class B acid phosphatase (EC 3.1.3.2)
N3NF63	N3NF63_ECOLX	APZW01000069;		aphA ECP03022937_4516	Class B acid phosphatase (EC 3.1.3.2)
U4TKA6	U4TKA6_PISSA	ASSK02000048;		aphA K661_01266	Class B acid phosphatase (EC 3.1.3.2)
K8D9T8	K8D9T8_9ENTR	CAKX01000221;		BN136_139	Phosphoanhydride phosphohydrolase (PH 2.5 acid phosphatase) (AP) / 4-phytase (EC 3.1.3.2) (EC 3.1.3.26)
L4A9Z6	L4A9Z6_ECOLX	ANVN01000010;		WGE_00354	Class B acid phosphatase (EC 3.1.3.2)
W0ZJP8	W0ZJP8_ECOLX	CBWC010000070;			Phosphoanhydride phosphohydrolase (PH 2.5 acid phosphatase) (AP) / 4-phytase (EC 3.1.3.2) (EC 3.1.3.26)
V3WNY1	V3WNY1_SALET	AYDG01000039;		aphA SEEA8692_01072	Class B acid phosphatase (EC 3.1.3.2)
V3XBG8	V3XBG8_SALET	AYDG01000041;		SEEA8692_17573	Acid phosphatase (EC 3.1.3.2)
L3U444	L3U444_ECOLX	ANUX01000016;		A1WY_00304	Class B acid phosphatase (EC 3.1.3.2)
C0XW41	C0XW41_BURPE	ACKA01000004;		acpA_2 BUH_3995	Acid phosphatase AcpA (EC 3.1.3.2)
E8DAW7	E8DAW7_SALMO	AETM01000022;		SEEM0055_19561	Acid phosphatase (EC 3.1.3.2)
K1N7Q5	K1N7Q5_KLEPN	AMLN01000013;		HMPREF1307_03244	Acid phosphatase (EC 3.1.3.2)
W0ZK08	W0ZK08_ECOLX	CBWC010000081;			NMN phosphatase Class B acid phosphatase (EC 3.1.3.2) (EC 3.1.3.5)
A0A029NUG3	A0A029NUG3_ECOLX	JJMA01000089;		aphA AB39_4542	Class B acid phosphatase (EC 3.1.3.2)
X5IHD4	X5IHD4_9PSED	AP014522;		PPC_0332	Acid phosphatase (EC 3.1.3.2)
A0A037WJ62	A0A037WJ62_PSEAI	ATAJ01000096;		L999_07110	Acid phosphatase (EC 3.1.3.2)
X5I1A0	X5I1A0_9PSED	AP014522;		PPC_1035	Acid phosphatase (EC 3.1.3.2)
Y1PCC4	Y1PCC4_9ENTR	JCLU01000023;		L349_09500	Class B acid phosphatase (EC 3.1.3.2)
F4VPC5	F4VPC5_ECOLX	GL884493;		ECOG_02147	Class B acid phosphatase (EC 3.1.3.2)
L5D7X7	L5D7X7_ECOLX	ANYL01000068;		WKM_04088	Class B acid phosphatase (EC 3.1.3.2)
L6MN16	L6MN16_SALEN	ALGW01000019;		aphA SEEE2490_05465	Class B acid phosphatase (EC 3.1.3.2)
L9QTI2	L9QTI2_SALDU	AHUJ01000001;		aphA SEEDSL_023806	Class B acid phosphatase (EC 3.1.3.2)
N0WYX9	N0WYX9_SALET	CASQ01000019;		aphA SA27_1174	Class B acid phosphatase (EC 3.1.3.2)
U1JCB6	U1JCB6_ECOLX	AUQC01000025;		aphA CFSAN002236_09405	Class B acid phosphatase (EC 3.1.3.2)
L6DTI1	L6DTI1_SALEN	ALFY01000032;		aphA SEEE1445_18497	Class B acid phosphatase (EC 3.1.3.2)
T7EW62	T7EW62_ECOLX	AVXG01000025;		G805_04261	Class B acid phosphatase (EC 3.1.3.2)
L6MN86	L6MN86_SALEN	ALGW01000019;		SEEE2490_05815	Acid phosphatase (EC 3.1.3.2)
S0XG80	S0XG80_ECOLX	ASUB01000042;		WG3_05020	Class B acid phosphatase (EC 3.1.3.2)
H5M902	H5M902_ECOLX	AIHI01000034;		aphA ECDEC13D_4657	Class B acid phosphatase (EC 3.1.3.2)
K3CQ29	K3CQ29_ECOLX	AMUA01000426;		aphA ECPA4_5529	Class B acid phosphatase (EC 3.1.3.2)
V1H2B9	V1H2B9_SALET	AOXF01000032;		SES26_11013	Acid phosphatase (EC 3.1.3.2)
L3L9B3	L3L9B3_ECOLX	ANUD01000008;		A1SA_00162	Class B acid phosphatase (EC 3.1.3.2)
N0X6Q0	N0X6Q0_SALET	CASQ01000029;		SA27_1641	Acid phosphatase (EC 3.1.3.2)
L6DTB5	L6DTB5_SALEN	ALFY01000032;		SEEE1445_18147	Acid phosphatase (EC 3.1.3.2)
V3IUG8	V3IUG8_KLEPN	AYIQ01000009;		L401_01291	Acid phosphatase (EC 3.1.3.2)
J2FM90	J2FM90_SHISO	AGRD01000095;		aphA SSMOSELEY_5322	Class B acid phosphatase (EC 3.1.3.2)
I6BHP7	I6BHP7_SHIFL	AKMW01000064;		aphA SFCCH060_3862	Class B acid phosphatase (EC 3.1.3.2)
V2NCH1	V2NCH1_SALET	APAN01000056;		CFSAN001076_12442	Acid phosphatase (EC 3.1.3.2)
N4HNC2	N4HNC2_ECOLX	AQBS01000078;		aphA ECP03052609_4364	Class B acid phosphatase (EC 3.1.3.2)
V3HN46	V3HN46_KLEPN	AYIQ01000016;		L401_04654	Class B acid phosphatase (EC 3.1.3.2)
V2PB48	V2PB48_SALET	APAN01000057;		aphA CFSAN001076_13437	Class B acid phosphatase (EC 3.1.3.2)
J2R931	J2R931_KLEPN	AKAE01000022;		KPNIH12_18583	Acid phosphatase (EC 3.1.3.2)
J2YY09	J2YY09_SHISO	AGRD01000085;		pho SSMOSELEY_4727	Acid phosphatase (EC 3.1.3.2)
J2RDM2	J2RDM2_KLEPN	AKAE01000017;		aphA KPNIH12_16288	Class B acid phosphatase (EC 3.1.3.2)
V1H213	V1H213_SALET	AOXF01000032;		aphA SES26_10613	Class B acid phosphatase (EC 3.1.3.2)
L9QTF6	L9QTF6_SALDU	AHUJ01000001;		SEEDSL_023461	Acid phosphatase (EC 3.1.3.2)
A0A034SYC0	A0A034SYC0_9ENTR	BAYU01000002;		MA13_contig00002-0363	Acid phosphatase (EC 3.1.3.2)
W6VE09	W6VE09_9PSED	AKJP02000031;		PMI25_003026	Protein tyrosine phosphatase (EC 3.1.3.2)
A0A027AZX6	A0A027AZX6_ECO57	JHJO01000018;		aphA BY50_03280	Class B acid phosphatase (EC 3.1.3.2)
A0A025MMZ0	A0A025MMZ0_ECO57	JHKJ01000007;		aphA BY29_21875	Class B acid phosphatase (EC 3.1.3.2)
A0A034SU82	A0A034SU82_9ENTR	BAYT01000012;		HI13_contig00012-0012	Acid phosphatase (EC 3.1.3.2)
B5MYQ7	B5MYQ7_SALET	ABAO01000007;		SeI_A3973	Acid phosphatase (EC 3.1.3.2)
D3I5Q4	D3I5Q4_9BACT	GG740015;		HMPREF0660_01219	Acid phosphatase (EC 3.1.3.2)
S1HTD2	S1HTD2_ECOLX	ASVF01000001;		A1WK_00249	Class B acid phosphatase (EC 3.1.3.2)
S2IAB1	S2IAB1_KLEPN	ARPP01000072;		pho H221_4887	Acid phosphatase (EC 3.1.3.2)
C4HMQ7	C4HMQ7_YERPE	ACNS01000002;		YPH_4028	Probable histidine acid phosphatase (EC 3.1.3.2)
T0PBB9	T0PBB9_AERSA	ARYZ01000028;		aphA K931_10523	Class B acid phosphatase (EC 3.1.3.2)
T0NYY5	T0NYY5_PHOTE	AUXQ01000036;		aphA B738_14517	Acid phosphatase/phosphotransferase (EC 3.1.3.2)
T7K3N8	T7K3N8_ECOLX	AVXZ01000031;		G824_04338	Class B acid phosphatase (EC 3.1.3.2)
N2FH09	N2FH09_ECOLX	AQEL01000017;		aphA ECP03052601_4242	Class B acid phosphatase (EC 3.1.3.2)
S1L606	S1L606_ECOLX	ASVP01000002;		A1YK_00387	Class B acid phosphatase (EC 3.1.3.2)
V0F7U8	V0F7U8_SALET	AYCW01000028;		SEEA7481_09008	Acid phosphatase (EC 3.1.3.2)
U4S4Q3	U4S4Q3_HAEPR	APBW01000068;		aphA HPS12939_1769	Class B acid phosphatase (EC 3.1.3.2)
T8EXI0	T8EXI0_ECOLX	AWAC01000022;		G881_04243	Class B acid phosphatase (EC 3.1.3.2)
T9V3N7	T9V3N7_ECOLX	AWEL01000022;		H002_04296	Class B acid phosphatase (EC 3.1.3.2)
L1DU43	L1DU43_ECOLX	ANLW01000430;		aphA EC960932_5450	Class B acid phosphatase (EC 3.1.3.2)
S4JW63	S4JW63_SALEN	ATFZ01000153;		A679_04817	Class B acid phosphatase (EC 3.1.3.2)
N3C409	N3C409_ECOLX	APYM01000246;		aphA ECP02999173_4232	Class B acid phosphatase (EC 3.1.3.2)
U8MVY3	U8MVY3_PSEAI	AXQC01000017;		Q039_05701	Acid phosphatase (EC 3.1.3.2)
D3I678	D3I678_9BACT	GG740016;		HMPREF0660_01393	Acid phosphatase (EC 3.1.3.2)
E6AS44	E6AS44_ECOLX	ADUA01000245;		aphA HMPREF9545_03452	Class B acid phosphatase (EC 3.1.3.2) (Fragment)
V0F8H1	V0F8H1_SALET	AYCW01000015;		aphA SEEA7481_04933	Class B acid phosphatase (EC 3.1.3.2)
L0XGI8	L0XGI8_ECOLX	ANLH01000459;		aphA EC881467_5420	Class B acid phosphatase (EC 3.1.3.2)
T6SYB0	T6SYB0_ECOLX	AVWA01000020;		G773_04211	Class B acid phosphatase (EC 3.1.3.2)
S1MF74	S1MF74_ECOLX	ASVT01000041;		G434_03337	Class B acid phosphatase (EC 3.1.3.2)
L5WQE1	L5WQE1_SALEN	ALFD01000277;		aphA SEE22704_16474	Acid phosphatase/phosphotransferase (EC 3.1.3.2)
K3DCF8	K3DCF8_ECOLX	AMUD01000443;		aphA ECPA45_5532	Class B acid phosphatase (EC 3.1.3.2)
S2IES6	S2IES6_KLEPN	ARPP01000073;		H221_3438	Class B acid phosphatase (EC 3.1.3.2)
N0RTS1	N0RTS1_SALET	CASC01000009;		SA43_1363	Acid phosphatase (EC 3.1.3.2)
S4KCY2	S4KCY2_SALEN	ATFZ01000033;		A679_01796	Acid phosphatase (EC 3.1.3.2)
D8BF15	D8BF15_ECOLX	ADUC01000136;		aphA HMPREF9553_01577	Class B acid phosphatase (EC 3.1.3.2) (Fragment)
B5MYI7	B5MYI7_SALET	ABAO01000007;		aphA SeI_A3899	Class B acid phosphatase (EC 3.1.3.2)
J1SLE2	J1SLE2_STREE	ALCJ01000007;		lppC SPAR155_1901	Acid phosphatase (EC 3.1.3.2)
I5PCH6	I5PCH6_ECOLX	AKLU01000380;		aphA ECTW07945_5371	Class B acid phosphatase (EC 3.1.3.2)
L5XTA2	L5XTA2_SALEN	ALFD01000064;		SEE22704_03923	Acid phosphatase (EC 3.1.3.2)
A5THE4	A5THE4_BURML	CH899693;		acpA BMA721280_E0552	Acid phosphatase AcpA (EC 3.1.3.2)
N0S0C5	N0S0C5_SALET	CASC01000032;		aphA SA43_3685	Class B acid phosphatase (EC 3.1.3.2)
Y1BCB0	Y1BCB0_ENTCL	JCKL01000001;		P852_00182	Class B acid phosphatase (EC 3.1.3.2)
A0A026UDU4	A0A026UDU4_ECOLX	JHOA01000035;		aphA BW74_16175	Class B acid phosphatase (EC 3.1.3.2)
N2YK61	N2YK61_ECOLX	APYF01000077;		aphA ECP02994386_4538	Class B acid phosphatase (EC 3.1.3.2)
U0YX15	U0YX15_ECOLX	AVSJ01000123;		aphA S1Y_4962	Class B acid phosphatase (EC 3.1.3.2)
A0A052J096	A0A052J096_9BORD	JHER01000028;		acpA L538_0221	Acid phosphatase (EC 3.1.3.2)
W7NLD5	W7NLD5_9ENTR	AZUB01000010;		aphA P349_04295	Class B acid phosphatase (EC 3.1.3.2)
H4RND6	H4RND6_ECOLX	AIFO01000063;		ECDEC4E_5024	Class B acid phosphatase (EC 3.1.3.2)
H4RND7	H4RND7_ECOLX	AIFO01000063;		ECDEC4E_5025	Class B acid phosphatase (EC 3.1.3.2)
M1YP59	M1YP59_PSEAI	CAQZ01000134;		PA18A_3951	Acid phosphatase (EC 3.1.3.2)
S2I4Q1	S2I4Q1_KLEPN	ARVP01000018;		pho H247_2985	Acid phosphatase (EC 3.1.3.2)
M3KG79	M3KG79_SALNE	AOGH01000015;		G208_07782	Acid phosphatase (EC 3.1.3.2)
S7B153	S7B153_KLEPN	ARSD01000162;		pho H222_3542	Acid phosphatase (EC 3.1.3.2)
C9MH41	C9MH41_HAEIF	ACSM01000003;		HICG_00625	Class B acid phosphatase (EC 3.1.3.2)
T5SS70	T5SS70_ECOLX	AVTN01000034;		G697_04324	Class B acid phosphatase (EC 3.1.3.2)
S2HED3	S2HED3_KLEPN	ARVP01000105;		aphA H247_3036	Class B acid phosphatase (EC 3.1.3.2)
T5UMI0	T5UMI0_ECOLX	AVTS01000031;		G703_04255	Class B acid phosphatase (EC 3.1.3.2)
U2A5U3	U2A5U3_KLEPN	AVNZ01000024;		KLP1_4516	Acid phosphatase (EC 3.1.3.2)
L6AMW1	L6AMW1_SALEN	ALFP01000027;		aphA SEEE1018_17896	Class B acid phosphatase (EC 3.1.3.2)
T6Y3Z3	T6Y3Z3_ECOLX	AVWN01000038;		G786_04239	Class B acid phosphatase (EC 3.1.3.2)
L9T7Y1	L9T7Y1_SALEN	AHUR01000037;		aphA SEE23_015703	Class B acid phosphatase (EC 3.1.3.2)
S7CZ83	S7CZ83_KLEPN	ARSD01000062;		H222_3853	Class B acid phosphatase (EC 3.1.3.2)
V0KHZ6	V0KHZ6_SALSE	AYDP01000068;		SEEM841_17066	Acid phosphatase (EC 3.1.3.2)
V2YKU0	V2YKU0_KLEPN	AYHS01000033;		L477_05260	Acid phosphatase (EC 3.1.3.2)
T9E8D9	T9E8D9_ECOLX	AWCR01000060;		G948_04406	Class B acid phosphatase (EC 3.1.3.2)
V0K607	V0K607_SALSE	AYDP01000142;		aphA SEEM841_01964	Class B acid phosphatase (EC 3.1.3.2)
N4MPS7	N4MPS7_ECOLX	APWZ01000468;		aphA EC178850_4252	Class B acid phosphatase (EC 3.1.3.2)
E8DW21	E8DW21_SALMO	AETN01000030;		SEEM0052_05315	Acid phosphatase (EC 3.1.3.2)
L5YKD2	L5YKD2_SALEN	ALFJ01000021;		aphA SEEE1566_08451	Class B acid phosphatase (EC 3.1.3.2)
M3LBB1	M3LBB1_SALNE	AOGH01000014;		aphA G208_07382	Class B acid phosphatase (EC 3.1.3.2)
U3H3X3	U3H3X3_PSEAC	ATCP01000186;		L682_23885	Acid phosphatase (EC 3.1.3.2)
E8DWA3	E8DWA3_SALMO	AETN01000030;		aphA SEEM0052_05735	Class B acid phosphatase (EC 3.1.3.2)
U8AUJ5	U8AUJ5_PSEAI	AXOP01000022;		Q091_06299	Acid phosphatase (EC 3.1.3.2)
V2YQK6	V2YQK6_KLEPN	AYHS01000016;		L477_04483	Class B acid phosphatase (EC 3.1.3.2)
N3PEK2	N3PEK2_ECOLX	APZZ01000147;		aphA ECP030529314_4510	Class B acid phosphatase (EC 3.1.3.2)
T5YSC2	T5YSC2_ECOLX	AVUD01000021;		G715_04234	Class B acid phosphatase (EC 3.1.3.2)
H5J9Y1	H5J9Y1_ECOLX	AIHB01000074;		aphA ECDEC12B_5481	Class B acid phosphatase (EC 3.1.3.2)
L6AMR1	L6AMR1_SALEN	ALFP01000027;		SEEE1018_18241	Acid phosphatase (EC 3.1.3.2)
L9T7V3	L9T7V3_SALEN	AHUR01000037;		SEE23_015358	Acid phosphatase (EC 3.1.3.2)
T9I0W9	T9I0W9_ECOLX	AWDF01000030;		G964_04078	Class B acid phosphatase (EC 3.1.3.2)
L5YKM6	L5YKM6_SALEN	ALFJ01000021;		SEEE1566_08801	Acid phosphatase (EC 3.1.3.2)
Q05ZK1	Q05ZK1_9SYNE	AATZ01000003;		BL107_12056	Acid phosphatase (EC 3.1.3.2)
X7NIV1	X7NIV1_ECOLX	JAPQ01000005;		L428_08643	Class B acid phosphatase (EC 3.1.3.2)
A0A026XM69	A0A026XM69_ECOLX	JHJY01000041;		aphA BY40_17275	Class B acid phosphatase (EC 3.1.3.2)
G3ZK38	G3ZK38_AGGAC	ADOB01000043;		D17P2_1944	Class B acid phosphatase (EC 3.1.3.2)
Z5UNN3	Z5UNN3_KLEOX	JCNU01000004;		L387_00259	Class B acid phosphatase (EC 3.1.3.2)
A0A028H853	A0A028H853_ECOLX	JHFV01000027;		aphA BX43_16175	Class B acid phosphatase (EC 3.1.3.2)
Z5TXC1	Z5TXC1_KLEOX	JCNU01000017;		L387_02594	Acid phosphatase (EC 3.1.3.2)
A0A028U4N6	A0A028U4N6_ECOLX	JHFJ01000008;		aphA BX55_23995	Class B acid phosphatase (EC 3.1.3.2)
A0A027IWP8	A0A027IWP8_ECO57	JHIT01000002;		aphA BY71_05870	Class B acid phosphatase (EC 3.1.3.2)
F1XKT1	F1XKT1_ECO57	AERP01000018;		ECoA_00900	Class B acid phosphatase (EC 3.1.3.2)
G5MBS4	G5MBS4_SALET	AFCL01001881;		SeGA_5717	NMN phosphatase Class B acid phosphatase (EC 3.1.3.2) (EC 3.1.3.5) (Fragment)
T6E0R6	T6E0R6_ECOLX	AVUP01000023;		G729_04428	Class B acid phosphatase (EC 3.1.3.2)
K6L2B0	K6L2B0_KLEOX	AMPJ01000088;		aphA KOXM_19837	Class B acid phosphatase (EC 3.1.3.2)
K6KHV4	K6KHV4_KLEOX	AMPJ01000095;		KOXM_24797	Acid phosphatase (EC 3.1.3.2)
N0V0T0	N0V0T0_SALET	CASK01000032;		aphA SA34_3445	Class B acid phosphatase (EC 3.1.3.2)
C2LJP2	C2LJP2_PROMI	ACLE01000036;		aphA HMPREF0693_2082	Class B acid phosphatase (EC 3.1.3.2)
